g_us,delta_Vus,tau_us,regime_A,spike_count_A,mean_spikes_per_burst_A,duty_cycle_A,interburst_freq_A,intraburst_freq_A,regime_B,spike_count_B,mean_spikes_per_burst_B,duty_cycle_B,interburst_freq_B,intraburst_freq_B,regime_C,spike_count_C,mean_spikes_per_burst_C,duty_cycle_C,interburst_freq_C,intraburst_freq_C,regime_D,spike_count_D,mean_spikes_per_burst_D,duty_cycle_D,interburst_freq_D,intraburst_freq_D
0.013377851910911336,1.495526820625599,282.141071005148,bursting,158,19.0,0.39355378578024036,0.5771006463527238,26.60727323433268,bursting,140,17.0,0.339053319422327,0.5491186645434077,27.88064608934624,bursting,162,19.0,0.330643925854057,0.5106469897359954,26.930377804569094,bursting,148,18.0,0.3314383636165816,0.544010445000544,27.967492409510786
0.013377851910911336,1.495526820625599,282.5663814637621,bursting,155,18.0,0.3555747520181109,0.5957522861993985,26.965572767097093,bursting,146,16.0,0.3150822777317392,0.5919261276192731,28.287999501143876,bursting,160,19.0,0.33554739392045,0.5209554322627699,26.843171109568313,bursting,143,17.5,0.32533446591633053,0.5308982798895733,27.966255191417
0.013377851910911336,1.495526820625599,287.573659289566,bursting,156,18.0,0.3673872044102711,0.5802988539097634,27.154533707589714,bursting,138,16.5,0.31970031589835324,0.559112129937659,28.158727677248635,bursting,153,19.0,0.35472027523171296,0.5134920023620633,26.865233944058758,bursting,148,19.5,0.3211947814145114,0.4577706569008926,27.691721536250515
0.013377851910911336,1.495526820625599,290.10710926059977,bursting,155,19.0,0.3962264150943393,0.5615453728661275,26.912387726786097,bursting,140,18.5,0.33462669018224567,0.4703115814226924,27.60221742885223,bursting,156,18.5,0.3564332892998679,0.5284015852047556,26.965048318848513,bursting,140,18.0,0.321545311091073,0.563570784490532,27.801352147916784
0.013377851910911336,1.495526820625599,298.0848142799305,bursting,148,17.5,0.3458166265704356,0.5346164127238707,26.930376528925603,bursting,136,17.0,0.32292301723660144,0.5542315579449092,27.78988704911312,bursting,150,18.0,0.3793552404404066,0.5660751181681808,27.120932220988838,bursting,138,18.0,0.31185792349726776,0.5464480874316939,27.69906757495296
0.013377851910911336,1.5161905865053493,226.044368392199,bursting,224,32.5,0.4924492195605561,0.46111636271413103,25.691849528969858,bursting,127,22.5,0.3535088519802882,0.45628764373060754,28.54271042152313,bursting,219,34.0,0.54847568070747,0.4654410053525713,25.183250365625433,bursting,129,23.0,0.36490058869265796,0.44429634566255694,28.428781561366517
0.013377851910911336,1.5161905865053493,263.73656816262735,bursting,165,20.0,0.40981511459487074,0.5680043168328078,26.792250430095738,bursting,150,17.0,0.3146457805782935,0.5888934691714267,28.052241011157587,bursting,171,21.0,0.39123606498287905,0.5149198012409567,26.837481704821794,bursting,141,18.5,0.3254824903771097,0.5383435169981966,28.148149914498195
0.013377851910911336,1.5161905865053493,273.57153966773257,bursting,160,19.0,0.3926563496203556,0.579609343302614,26.895358880586368,bursting,144,17.0,0.3212086981078793,0.5648121999435188,28.071832357095886,bursting,163,19.5,0.36794594594594593,0.5405405405405407,26.720875471009244,bursting,141,19.5,0.33737535816618913,0.4584527220630373,27.851261549062755
0.013377851910911336,1.5161905865053493,275.98409500553703,bursting,161,20.5,0.33816217249952196,0.47810288774144205,27.08593874166587,bursting,144,20.0,0.33839193381592536,0.5170630816959668,27.3583317230968,bursting,159,18.5,0.40064093310621596,0.5774172128071136,26.651009543820848,bursting,141,15.5,0.2952072307783791,0.5946363798537194,28.406961570716692
0.013377851910911336,1.5161905865053493,281.7449368651538,bursting,155,18.0,0.3706923761154631,0.5738716249175061,26.81993267305281,bursting,141,16.0,0.3140024999273275,0.5813784483009213,28.149734661365066,bursting,158,18.0,0.3883279542830073,0.5921890267373345,26.650062869286575,bursting,145,16.0,0.30237392299813226,0.6025185274447189,28.070242787520954
0.013377851910911336,1.5161905865053493,282.141071005148,bursting,157,19.0,0.36802168021680237,0.5420054200542006,26.826906528315504,bursting,144,17.5,0.31491027372715497,0.5513135044242907,27.933675632505604,bursting,154,18.5,0.37529717785920036,0.5593936173188263,27.008594573156348,bursting,142,18.0,0.31463221436180366,0.5462839037447761,27.749667024208236
0.013377851910911336,1.5161905865053493,282.5663814637621,bursting,153,18.5,0.37522631681568774,0.557087546307902,26.875141329461293,bursting,144,17.5,0.3283586074327208,0.5339598462195644,27.935149171024655,bursting,158,18.0,0.39488017429193883,0.5733287467033596,26.632660313986506,bursting,146,19.0,0.35825954970908186,0.5059448520111307,27.318792366518274
0.013377851910911336,1.5161905865053493,287.573659289566,bursting,149,17.0,0.34839171689443205,0.5967655308229394,27.26402041471639,bursting,141,16.5,0.3411693124619727,0.5531279384921732,27.971096797234136,bursting,153,19.0,0.3087023123495515,0.48629853867289125,26.969000283136246,bursting,142,18.0,0.3395966652219361,0.5099049027356398,27.65315157568362
0.013377851910911336,1.5161905865053493,290.10710926059977,bursting,154,18.5,0.35907417148869014,0.5260389268805892,26.98733848647432,bursting,142,18.5,0.3445220607119009,0.5136370640505418,27.39004242099606,bursting,148,17.5,0.3606203376521401,0.5608839531101013,27.08507185429099,bursting,142,15.5,0.2948763670946266,0.5943889681407514,28.210695674565198
0.013377851910911336,1.5161905865053493,298.0848142799305,bursting,145,17.0,0.33802776829407094,0.5690224194833278,27.094801613274498,bursting,135,16.0,0.3077407354414083,0.5723279439118616,28.01112206787085,bursting,144,17.0,0.3434108976962804,0.5802820170602913,26.99677106474423,bursting,142,15.5,0.2945233744031127,0.5895183634970229,28.111819117590546
0.013377851910911336,1.5568686408065482,226.044368392199,bursting,212,40.0,0.6455209464059019,0.36796496973488113,23.611241219366345,bursting,124,22.5,0.2800565526991845,0.34483353161261404,28.65104074078497,bursting,223,36.5,0.5944018844301082,0.4244211955945081,23.944412881531875,bursting,119,21.0,0.2920717513350678,0.3912286535865887,28.673546364462958
0.013377851910911336,1.5568686408065482,263.73656816262735,bursting,160,19.5,0.36802655530570694,0.5353892279687333,26.76844214778638,bursting,145,17.0,0.3131732297368887,0.5886161633998468,28.195984449994036,bursting,163,20.0,0.4096172934818571,0.551450314326679,27.0753416335418,bursting,143,21.0,0.3645061345891685,0.4957243772462511,27.3194243195679
0.013377851910911336,1.5568686408065482,273.57153966773257,bursting,154,18.0,0.3877422451550969,0.599988000239995,26.452714089038125,bursting,146,15.5,0.31340410639290694,0.5832944470368643,28.17195114907827,bursting,154,17.5,0.3896526017593562,0.5963918294319367,26.567623478883295,bursting,147,16.0,0.30811200923787535,0.5773672055427251,28.217973776561944
0.013377851910911336,1.5568686408065482,275.98409500553703,bursting,150,18.0,0.3748784297545018,0.5894314933246882,26.827891362572718,bursting,146,16.5,0.3355963502063872,0.5431240495329133,28.009203339808654,bursting,161,17.5,0.3498017954995917,0.5829544129649062,27.011187327428246,bursting,141,14.5,0.31224196171650204,0.6255473539346927,28.341803616991147
0.013377851910911336,1.5568686408065482,281.7449368651538,bursting,151,18.0,0.3520354126497028,0.5431387991201152,26.87019107570875,bursting,138,17.5,0.32729312762973367,0.5610098176718094,27.603072353038545,bursting,146,17.5,0.31862340635064285,0.5323254637885602,27.1013827464306,bursting,146,14.5,0.3207852601836591,0.5886508123381211,28.130802851000816
0.013377851910911336,1.5568686408065482,282.141071005148,bursting,148,17.5,0.36473464282668655,0.568520992637653,26.886860860160933,bursting,138,17.0,0.31547684222051897,0.5474652359575167,27.78337676025522,bursting,151,17.5,0.3662198846284356,0.56554688383667,26.83961253602038,bursting,144,16.0,0.3166897690742323,0.5898487038074735,28.080471754634498
0.013377851910911336,1.5568686408065482,282.5663814637621,bursting,148,17.0,0.3364958004297234,0.55808242877473,27.027934426691065,bursting,145,16.0,0.3084989635410315,0.609681746128521,27.8436139041717,bursting,150,18.0,0.34464420688910485,0.5398984990821726,27.049468372807617,bursting,138,18.0,0.3308878654814181,0.535503909178537,27.630032917502096
0.013377851910911336,1.5568686408065482,287.573659289566,bursting,144,17.0,0.35711534473052636,0.5925750348137834,26.841463888381732,bursting,141,15.0,0.2964214770672124,0.5929615464437132,28.149202898179077,bursting,147,18.0,0.36319796266695537,0.5418438947739158,27.17884465364676,bursting,138,18.5,0.3513681431049212,0.5177457350695073,27.13402155788562
0.013377851910911336,1.5568686408065482,290.10710926059977,bursting,145,16.5,0.3561071079085488,0.5930670462295764,26.926255967363538,bursting,141,15.0,0.29594442135265103,0.5937889674009855,28.21025101781672,bursting,145,16.5,0.36050324965714614,0.5962673662870434,26.907528933226143,bursting,141,18.0,0.31578814755089707,0.5039306591413022,27.337203261844383
0.013377851910911336,1.5568686408065482,298.0848142799305,bursting,135,16.5,0.3394303106874175,0.5742835812324126,27.303885014512435,bursting,140,16.5,0.31427510673844455,0.5303773634941262,27.536583849244536,bursting,142,17.0,0.3393092828860536,0.5499340079190496,26.672791567867122,bursting,133,17.5,0.2997293985499845,0.5105687736138057,27.414637363972385
0.013377851910911336,1.6824618500686976,226.044368392199,bursting,174,20.5,0.4332940127168629,0.5754236556664845,26.876009270729966,bursting,153,18.0,0.3481680311367599,0.5368406925244932,28.127722443697113,bursting,179,21.0,0.4271331627544778,0.5562353988207811,26.564810890813057,bursting,150,15.5,0.3262553246417969,0.6454111268878276,28.26305433899612
0.013377851910911336,1.6824618500686976,263.73656816262735,bursting,148,15.5,0.32801501642421416,0.6256843422493351,26.776430654681764,bursting,132,14.5,0.300582901554404,0.6476683937823834,28.017271158263352,bursting,152,15.5,0.3634404451735338,0.6433143555598443,26.993243921616234,bursting,137,14.5,0.279217172542229,0.6534452902930701,28.028341951150736
0.013377851910911336,1.6824618500686976,273.57153966773257,bursting,141,15.0,0.3239812544613759,0.6207131994661867,27.130328091254487,bursting,137,14.5,0.2898632542968263,0.6272738677706687,27.87478341920769,bursting,143,15.0,0.34044401544401526,0.6435006435006434,26.81419988385,bursting,128,15.0,0.31465812943059696,0.5716899153898924,27.80441394077797
0.013377851910911336,1.6824618500686976,275.98409500553703,bursting,142,15.5,0.34400388019886025,0.6062810719049352,26.940389949126423,bursting,134,14.5,0.28151426060073365,0.6061891916467128,27.844934908930117,bursting,143,15.5,0.3331555871548764,0.5924872615238772,27.03315111604584,bursting,137,16.0,0.3124504586117087,0.5661872947571056,27.436119029835503
0.013377851910911336,1.6824618500686976,281.7449368651538,bursting,140,15.0,0.3129345498283801,0.5867339454924165,26.990675234930887,bursting,129,14.0,0.2623225287972138,0.6697026520225019,27.60398104583971,bursting,137,15.5,0.32146845737521834,0.5727212851865638,27.202976137564164,bursting,137,15.5,0.2928084138715179,0.5685048322910745,27.381565638840904
0.013377851910911336,1.6824618500686976,282.141071005148,bursting,139,15.0,0.3050122429713542,0.5900227158745612,27.360125968026303,bursting,135,15.5,0.3177303763895942,0.5643022402798937,27.304292197800347,bursting,141,15.0,0.32149151284667504,0.6183718269795626,27.01464539824242,bursting,132,15.0,0.29968884279152475,0.592680397095866,27.75801568881101
0.013377851910911336,1.6824618500686976,282.5663814637621,bursting,140,15.5,0.33163868526838486,0.5911563017261763,27.097117092167455,bursting,133,15.0,0.3148748323647744,0.5587840858292356,27.48698843221729,bursting,140,14.0,0.31550435662304627,0.6526776098945923,27.17202110714085,bursting,129,14.0,0.30649280413424274,0.6009073701288945,27.867308857273215
0.013377851910911336,1.6824618500686976,287.573659289566,bursting,137,14.5,0.3177002701636159,0.6071092493094132,27.20238692192293,bursting,128,14.5,0.30130021913805705,0.5843681519357196,27.57567292536305,bursting,135,15.0,0.2899661781285232,0.5636978579481398,27.456468546170587,bursting,132,15.5,0.29414966765986705,0.5730002292000916,27.246314001223503
0.013377851910911336,1.6824618500686976,290.10710926059977,bursting,138,15.0,0.2911173184357545,0.5586592178770949,27.22012347310667,bursting,128,15.0,0.30294472391374705,0.5883564263230663,27.365330217440352,bursting,125,15.0,0.33053656206144966,0.597175360544624,27.374344546132637,bursting,135,15.0,0.2954342760148452,0.5753905463333238,27.489314785022195
0.013377851910911336,1.6824618500686976,298.0848142799305,bursting,131,14.0,0.3087623870705556,0.6252149176279346,26.89931987979469,bursting,121,13.0,0.25506916192026047,0.6509357200976402,27.895407071935367,bursting,134,14.5,0.3195711608761098,0.6143826989831966,27.11869895288614,bursting,126,15.0,0.3000492311256553,0.5791897135906866,27.179390731294415
0.013377851910911336,1.729438942347414,226.044368392199,bursting,161,19.0,0.376552795031056,0.5545696539485359,26.74762296102308,bursting,151,17.0,0.3187954620289161,0.5986769239979643,28.177346729776367,bursting,175,19.0,0.4120016464777136,0.5880277549100319,26.44864439549191,bursting,145,16.5,0.3202475882451346,0.5576311827357385,28.14629442217114
0.013377851910911336,1.729438942347414,263.73656816262735,bursting,142,15.0,0.33174011407449927,0.6372877035337603,27.113188185375755,bursting,131,14.0,0.2948329227465099,0.6316720358789717,27.969387653933747,bursting,145,16.0,0.32430612483897436,0.5855486590935705,27.213322770578124,bursting,138,16.0,0.3247227000415209,0.5931549913992528,27.45139637541973
0.013377851910911336,1.729438942347414,273.57153966773257,bursting,135,15.0,0.31129214485342177,0.5946363798537194,27.018324493421055,bursting,136,15.5,0.32596131837949177,0.5722133211261159,27.163842808446997,bursting,135,14.5,0.28427575522850485,0.5958410296132993,27.447668719993743,bursting,131,13.5,0.2834539028176923,0.6606547088164371,27.9706984921117
0.013377851910911336,1.729438942347414,275.98409500553703,bursting,134,14.0,0.27198826477599153,0.6112095837662733,27.274835795722286,bursting,128,13.5,0.2893417754913602,0.6595435958316844,27.723982943298616,bursting,138,15.0,0.31655178696140657,0.6072935960890292,26.863335767188794,bursting,129,14.0,0.2804386389292048,0.6450572488308337,27.592330516342543
0.013377851910911336,1.729438942347414,281.7449368651538,bursting,128,15.0,0.3006005147269091,0.5719187875321702,27.032471818932617,bursting,132,15.5,0.3073540393284844,0.5531432364410765,27.3979230610133,bursting,134,14.0,0.2995660260384377,0.619962802231866,27.270643140091536,bursting,125,13.0,0.27774214239897355,0.6414368184733803,27.993491751644086
0.013377851910911336,1.729438942347414,282.141071005148,bursting,133,14.5,0.26888401897417413,0.5548004105523037,27.181590861361624,bursting,124,14.0,0.27134262191260283,0.6333122229259026,27.687708641222102,bursting,134,13.5,0.2935346092399992,0.6520817710540902,27.060302927953796,bursting,124,13.0,0.2772905571323786,0.6378161176132922,27.86283975043843
0.013377851910911336,1.729438942347414,282.5663814637621,bursting,123,14.5,0.3076992130225325,0.5984619527813518,27.44697045698612,bursting,133,15.0,0.28447294633685904,0.5552316704144803,27.5780827576094,bursting,135,14.0,0.3011571066146896,0.618773590743147,27.05990771744234,bursting,126,14.0,0.30151421234393,0.5903361964638861,27.753266185878182
0.013377851910911336,1.729438942347414,287.573659289566,bursting,131,14.0,0.2967958479659384,0.6215619852689808,27.174499470096904,bursting,123,14.0,0.3062397851972915,0.5837030119075414,27.467471782909023,bursting,133,14.0,0.2935057887120114,0.6029908345393149,27.162112314453886,bursting,126,15.0,0.2854692816242981,0.5532350419075545,27.415152000941244
0.013377851910911336,1.729438942347414,290.10710926059977,bursting,131,14.5,0.2760064227549032,0.5734602592040374,26.991187800276467,bursting,125,14.5,0.2852651435757706,0.5988561846872474,27.12571783123971,bursting,130,14.5,0.3156393033347202,0.5944243000653868,26.602295123059406,bursting,127,13.5,0.2783840040368363,0.630755645263025,27.49902181163172
0.013377851910911336,1.729438942347414,298.0848142799305,bursting,125,13.0,0.2909090909090912,0.6505122784192551,27.042605683673557,bursting,119,12.5,0.2714834598444383,0.6247461968575265,27.907714743717808,bursting,129,14.0,0.2391672718470101,0.5379380833266091,27.176674670526232,bursting,124,12.5,0.2790436356826269,0.6242586928022972,27.572717786117675
0.013377851910911336,1.772375572516522,226.044368392199,bursting,167,18.0,0.38482541030852757,0.6067408913023692,26.95390859652535,bursting,142,16.0,0.31659414674852493,0.5960541217142518,28.29584663549728,bursting,163,17.5,0.4147696259431692,0.6421576497030022,26.695195836072514,bursting,143,15.5,0.2941233295765578,0.6440186765416197,28.19631216612605
0.013377851910911336,1.772375572516522,263.73656816262735,bursting,136,14.0,0.30194246373248096,0.6147037128104252,26.96035034881832,bursting,128,13.5,0.26448525168867304,0.6788635823631243,27.907468508840466,bursting,134,14.0,0.305520264261212,0.635243298183204,27.110719766428435,bursting,136,13.5,0.28756561679790027,0.6561679790026247,27.713080830469348
0.013377851910911336,1.772375572516522,273.57153966773257,bursting,131,14.0,0.2903617310994018,0.5920312592504884,27.158758946548843,bursting,129,14.0,0.27990003570153515,0.6491188212002207,27.482189461250734,bursting,136,15.0,0.30470006894966695,0.5745805561939783,26.880166980010497,bursting,129,14.0,0.27760191226823433,0.6460365656696168,27.539227219881774
0.013377851910911336,1.772375572516522,275.98409500553703,bursting,130,13.5,0.28869627321127134,0.6492663290481754,27.177418132854676,bursting,129,12.5,0.27248686334443795,0.6868839509564858,27.926423717531247,bursting,133,14.0,0.30737057347337127,0.619636273507451,26.722377875465163,bursting,124,14.0,0.30679697912039094,0.5923293351103213,27.51567923833551
0.013377851910911336,1.772375572516522,281.7449368651538,bursting,128,13.5,0.28492388384290646,0.6396315722144043,26.94535036692275,bursting,124,12.5,0.2602306051719544,0.6664889362836577,28.070883980751347,bursting,132,13.5,0.28739522888459074,0.6447453255963893,26.914786386367528,bursting,125,13.5,0.2910429670929036,0.6060238773407672,27.574571571320597
0.013377851910911336,1.772375572516522,282.141071005148,bursting,132,14.5,0.26848303843119575,0.5635072692437734,27.296917873156712,bursting,126,15.0,0.2893466186608612,0.5582070389907616,27.240544601860513,bursting,128,14.0,0.292004394168819,0.5938065971912948,27.066139737660613,bursting,122,13.5,0.29878785999938007,0.6200204606752022,27.551692646881175
0.013377851910911336,1.772375572516522,282.5663814637621,bursting,131,14.0,0.2853831753484088,0.5943006567022258,27.128640087097445,bursting,125,14.0,0.292004248217266,0.6068881808526779,27.31360762579412,bursting,128,13.5,0.27349177330895813,0.6093845216331505,26.942612673044763,bursting,122,14.0,0.28700000000000003,0.606060606060606,27.553607399591876
0.013377851910911336,1.772375572516522,287.573659289566,bursting,129,14.0,0.2713743228904897,0.5584408331937231,27.28449668149862,bursting,123,14.0,0.2810214707775116,0.5850348095711696,27.377479328342247,bursting,123,13.0,0.29184032300078155,0.6512112529304508,27.1385997354375,bursting,128,12.0,0.2792218249750379,0.6441846233130415,28.020565809084736
0.013377851910911336,1.772375572516522,290.10710926059977,bursting,123,13.5,0.2693571234817201,0.6027909219687152,27.059801330200422,bursting,122,13.0,0.25919081248762466,0.660022440762986,27.57725529824452,bursting,127,14.0,0.28669360874120664,0.5987127675497679,27.083837066861708,bursting,124,13.5,0.27034495606545167,0.6209830161145092,27.454444371123827
0.013377851910911336,1.772375572516522,298.0848142799305,bursting,122,13.0,0.2829983872968614,0.6202704379109293,26.85272849076806,bursting,119,13.0,0.27250986116718945,0.6211758859521074,27.50183844565669,bursting,125,13.5,0.21204661516302242,0.523765876653136,27.163954792272985,bursting,118,13.0,0.2894132386719565,0.5966053157533634,27.37972510413537
0.013377851910911336,1.791683618427284,226.044368392199,bursting,164,17.5,0.35968171313225866,0.585086153936167,26.479222558410193,bursting,136,15.5,0.2941442459868865,0.6459739672491197,28.276299562551564,bursting,159,17.0,0.3557403034322131,0.6469769999676511,27.0686680754215,bursting,143,14.5,0.3067771688276969,0.668359844940516,28.432764416305524
0.013377851910911336,1.791683618427284,263.73656816262735,bursting,136,14.0,0.33361070430035944,0.6656903208627346,26.517218337534473,bursting,133,13.0,0.28129285014691485,0.6529546196539341,28.00873120381273,bursting,134,14.0,0.30391416525077125,0.6292870178088226,26.997109741284135,bursting,131,14.0,0.2892244295467125,0.6150439756442586,27.658908466836333
0.013377851910911336,1.791683618427284,273.57153966773257,bursting,130,14.0,0.24738949077573422,0.5598947397889197,27.39611409976734,bursting,122,12.5,0.2535661060251223,0.7096728408203816,27.80381398821596,bursting,129,14.0,0.3078344537547394,0.6372064867620352,27.071392512334775,bursting,126,14.0,0.29466278204810326,0.6198859409868585,27.50393149955962
0.013377851910911336,1.791683618427284,275.98409500553703,bursting,130,14.0,0.27764937993235655,0.5636978579481398,27.13929903133949,bursting,125,13.5,0.2723510456814304,0.6318316800404372,27.752975797560254,bursting,127,13.0,0.29911181655465874,0.6754246732633143,27.307191607909562,bursting,129,12.5,0.2767411131522125,0.6445583164136774,28.130909616001187
0.013377851910911336,1.791683618427284,281.7449368651538,bursting,124,13.5,0.27005275056518485,0.6028636021100224,27.08522787354826,bursting,125,14.0,0.29090026103320554,0.6070539670976748,27.298273108023196,bursting,127,14.0,0.3122523712330413,0.6003121623244088,27.064996452315434,bursting,120,14.0,0.29361780733351817,0.6157445891444229,27.30951919540519
0.013377851910911336,1.791683618427284,282.141071005148,bursting,129,14.0,0.26971735459402624,0.5536638706641196,27.201639014851235,bursting,123,14.0,0.29046424090338785,0.597478640138615,27.17947312179958,bursting,125,13.5,0.26268421972388917,0.5825129609133802,27.024816404065675,bursting,123,12.5,0.2567616182097655,0.654086404814076,27.97706394442571
0.013377851910911336,1.791683618427284,282.5663814637621,bursting,124,13.0,0.28636814646480807,0.6401433921198345,27.231144509333017,bursting,124,13.5,0.2936879107443066,0.6113403637475165,27.361810128261382,bursting,124,13.5,0.31266108759983485,0.6363954561364429,27.01414231105598,bursting,125,12.5,0.24360527499913445,0.6922571042885327,27.83782014582705
0.013377851910911336,1.791683618427284,287.573659289566,bursting,122,13.0,0.24852436725485977,0.618066071263018,27.136429817273395,bursting,124,13.5,0.2767586032388664,0.6325910931174089,27.137543221017378,bursting,124,13.5,0.2551348532692143,0.5793910599959442,27.400867770572386,bursting,121,12.5,0.2417518547642656,0.6837840609935383,27.67347178752891
0.013377851910911336,1.791683618427284,290.10710926059977,bursting,121,13.0,0.29202493868746865,0.5909641580238156,26.994273534186362,bursting,120,14.0,0.2845147092888579,0.5791058605513089,27.029085590191585,bursting,123,13.5,0.29641835592587995,0.6218132073125233,27.364364362694644,bursting,117,13.0,0.27531455012201705,0.6338541501600481,27.64559222470344
0.013377851910911336,1.791683618427284,298.0848142799305,bursting,119,12.5,0.2904761904761907,0.6435006435006434,27.021216559917676,bursting,121,12.5,0.2685137470065779,0.6062626936251478,27.587751828583414,bursting,120,13.0,0.25896208843167007,0.5731151674929078,27.2838929727165,bursting,116,12.5,0.25714193067220076,0.6485294594506954,27.598286803677116
