g_syn_i,tau_i,Vi_threshold,Vi0,regime_A,spike_count_A,mean_spikes_per_burst_A,duty_cycle_A,interburst_freq_A,intraburst_freq_A,regime_B,spike_count_B,mean_spikes_per_burst_B,duty_cycle_B,interburst_freq_B,intraburst_freq_B,regime_C,spike_count_C,mean_spikes_per_burst_C,duty_cycle_C,interburst_freq_C,intraburst_freq_C,regime_D,spike_count_D,mean_spikes_per_burst_D,duty_cycle_D,interburst_freq_D,intraburst_freq_D
25.93389127959182,43.48803280527052,-20.856655644326214,-93.65773514746154,bursting,128,13.5,0.3181758573208312,0.655694708543702,26.955669973939486,bursting,133,13.5,0.2990098393324203,0.6227425582264292,27.399553946672473,bursting,131,14.0,0.2628008494572912,0.589900896649363,26.978091359801905,bursting,126,14.0,0.31934738925711526,0.5998260504453707,27.312154728408963
25.93389127959182,43.48803280527052,-20.856655644326214,-91.02552711889388,bursting,132,14.0,0.28686952158899737,0.5902665053271553,27.250443820591936,bursting,126,14.0,0.2945504926108374,0.6157635467980297,27.433579749385952,bursting,128,13.0,0.30737455136452896,0.6771856165775039,26.91669350666724,bursting,128,14.0,0.29704573047349264,0.6226068549014724,27.43832400037251
25.93389127959182,43.48803280527052,-20.856655644326214,-84.45618519682054,bursting,131,14.0,0.2637849575960323,0.5869061243654077,26.98625573611023,bursting,127,14.0,0.30354046470569707,0.6305369021721996,27.240085856476597,bursting,128,13.0,0.29075163398692805,0.6535947712418303,27.211395959160896,bursting,135,13.0,0.2739580477104469,0.6854949273375379,27.510563591205734
25.93389127959182,43.48803280527052,-20.856655644326214,-84.14466490957768,bursting,132,14.0,0.2877252915537756,0.5889975262103899,27.109422281817064,bursting,126,14.0,0.29943785134291034,0.6246096189881323,27.341774562117653,bursting,129,13.5,0.3211961473382793,0.6507874528179097,26.993216078803346,bursting,134,14.0,0.3024221237280731,0.6242586928022972,27.07077180425741
25.93389127959182,43.48803280527052,-20.856655644326214,-79.83924936551198,bursting,128,13.5,0.3098084961602025,0.6480671397556786,27.267888806993497,bursting,132,14.0,0.29380768176418626,0.6091803478419786,27.335728119687385,bursting,128,13.5,0.28023698428290783,0.6139489194499017,26.722508299715468,bursting,135,12.5,0.2796613098323828,0.6912044237083116,27.565837697512432
25.93389127959182,43.48803280527052,-20.856655644326214,-70.72517159216585,bursting,135,13.0,0.2927437344180552,0.6560818790185015,27.0990682977811,bursting,133,12.5,0.27774673465111416,0.6984703499336454,27.695146682639255,bursting,130,14.0,0.29654507665893565,0.6024277839693966,26.988028640905366,bursting,136,11.5,0.27215543231473566,0.744407637622362,27.70890387468051
25.93389127959182,43.48803280527052,-20.70426710097646,-97.56140829266275,bursting,131,14.0,0.3007157656809188,0.6278646323852578,27.23895066401146,bursting,127,15.0,0.29666056724611145,0.5718206770356815,27.2635909156344,bursting,128,13.0,0.278401011218202,0.6320113762047717,27.58734035548007,bursting,130,14.5,0.30964725627116624,0.5993946114424431,27.428079050803564
25.93389127959182,43.48803280527052,-20.70426710097646,-97.42033094122115,bursting,130,15.0,0.28892791436695064,0.557506829458661,27.230914229678977,bursting,129,15.0,0.28625859355586863,0.5521963610259809,27.400846516084382,bursting,131,14.0,0.3088405610603529,0.6434178355424013,27.10601445193187,bursting,124,13.5,0.2832484624032802,0.6613319224918985,27.752263622285717
25.93389127959182,43.48803280527052,-20.70426710097646,-97.3239545542309,bursting,133,15.0,0.29409827969380176,0.5487420089444947,26.96058823419994,bursting,128,15.0,0.29228164244391147,0.5644137152532807,27.338387961581947,bursting,131,13.5,0.2810104030795663,0.636273979575605,27.266590293444693,bursting,124,14.0,0.31147885631907724,0.6006727534839019,27.35459508839176
25.93389127959182,43.48803280527052,-20.70426710097646,-94.61018456164383,bursting,134,14.5,0.32109553510776245,0.6175507935527698,27.032792418194227,bursting,128,14.5,0.27569246699456396,0.5752581470935081,27.374966984958174,bursting,127,13.5,0.2767074752459588,0.6326911518142416,27.48282860272945,bursting,130,12.5,0.27778740512251754,0.6931688212664194,27.753390109834452
25.93389127959182,43.48803280527052,-20.70426710097646,-93.65773514746154,bursting,128,13.5,0.3091000883503724,0.6310740880979425,27.164801694517106,bursting,133,14.0,0.29709942608965406,0.6204436171862882,27.40044165158603,bursting,133,14.0,0.2992030004688232,0.6250976715111736,27.270009520909532,bursting,128,14.5,0.31122858076203497,0.5939476732099901,27.281691474757526
25.93389127959182,43.48803280527052,-20.70426710097646,-91.02552711889388,bursting,131,14.0,0.2924845594080597,0.6115085916957134,27.346295102178885,bursting,127,14.5,0.28428073727778924,0.5955394098204447,27.260847924448992,bursting,131,13.5,0.3048648313876074,0.6193292664044839,27.152768427970923,bursting,128,13.5,0.29777805517413575,0.6241418050181001,27.651159037953708
25.93389127959182,43.48803280527052,-20.70426710097646,-84.45618519682054,bursting,130,14.5,0.307195598668018,0.5791226292167366,26.893991861437467,bursting,125,14.5,0.2879832810867293,0.5971040453799075,27.00016515678869,bursting,130,13.5,0.2888996450467895,0.6453694740238787,27.0672836421974,bursting,133,12.5,0.27459608112753525,0.6875214850464078,27.750757631066776
25.93389127959182,43.48803280527052,-20.70426710097646,-84.14466490957768,bursting,133,14.0,0.29878125392637267,0.6282196255811031,27.260651175660207,bursting,127,14.5,0.3036961285609931,0.5843681519357196,27.403179964333248,bursting,128,13.5,0.3025120923701047,0.6241223279762834,27.305254291583633,bursting,134,12.5,0.26948638424048266,0.681640025902321,27.85452336390655
25.93389127959182,43.48803280527052,-20.70426710097646,-79.83924936551198,bursting,130,13.5,0.318931247963506,0.65167807103291,27.09956376416502,bursting,135,13.5,0.3043301037845296,0.6270968551092717,27.388408658100616,bursting,130,13.5,0.2929583044468657,0.6602621240632528,26.992378552192744,bursting,134,13.0,0.2854770973727903,0.6511052511638507,27.649550201793705
25.93389127959182,43.48803280527052,-20.70426710097646,-70.72517159216585,bursting,130,13.5,0.3132170359893132,0.6286342920006285,26.988543947028493,bursting,134,13.0,0.2768775047917756,0.6969855375500957,27.414922504321083,bursting,137,13.0,0.29728284482470496,0.6684268573911298,27.219452736143456,bursting,131,11.5,0.2725305878842136,0.746045956430916,27.721456101864867
25.93389127959182,43.48803280527052,-20.36972472709052,-97.56140829266275,bursting,130,14.0,0.2877464956046567,0.5939653124257546,27.113829132682973,bursting,124,14.0,0.295646785437645,0.6196746707978311,27.46127505978963,bursting,128,14.0,0.3040685224839402,0.629802242095982,27.0125531513246,bursting,133,14.5,0.31838157296560077,0.606152447340506,27.18683962774963
25.93389127959182,43.48803280527052,-20.36972472709052,-97.42033094122115,bursting,130,13.5,0.31837293438936165,0.6518692350314524,27.128961659775932,bursting,125,13.0,0.2771423994874259,0.640717603716162,27.9288211723283,bursting,132,14.0,0.31177376901842485,0.6419721384091929,26.94849320296455,bursting,128,14.5,0.30964767084417133,0.5911563017261764,27.30975179216091
25.93389127959182,43.48803280527052,-20.36972472709052,-97.3239545542309,bursting,132,14.0,0.29182019159911576,0.5895357406042742,26.998855624202164,bursting,126,14.5,0.3096114152382662,0.5982829279966496,27.420865776435818,bursting,127,13.5,0.28548581872776524,0.652762818629851,27.361347321494282,bursting,134,13.0,0.2859407510155552,0.6605237953697282,27.865561651204104
25.93389127959182,43.48803280527052,-20.36972472709052,-94.61018456164383,bursting,133,14.0,0.30790969523748346,0.6422813834740998,27.124976592451087,bursting,127,15.0,0.2963804157203233,0.5749935313227725,27.269049221771866,bursting,130,13.0,0.30289410963568264,0.6809669731018047,27.303635042218605,bursting,129,14.0,0.29596398633964593,0.6209251785159888,27.463255171038025
25.93389127959182,43.48803280527052,-20.36972472709052,-93.65773514746154,bursting,129,13.5,0.304496425435846,0.6271165182490908,27.2348854806922,bursting,127,14.0,0.2942604313894183,0.6145148405333989,27.430183884122222,bursting,130,14.0,0.30660613650594826,0.6261740763932375,26.713120917201138,bursting,125,14.0,0.29515759489751675,0.6192333890643383,27.458056654809432
25.93389127959182,43.48803280527052,-20.36972472709052,-91.02552711889388,bursting,129,13.5,0.28798449612403076,0.6459948320413434,27.031039921166244,bursting,132,12.5,0.2744907856450048,0.6928086462519052,27.850656290547665,bursting,133,14.5,0.26417862668729647,0.5335325188070213,27.05987203590039,bursting,127,14.0,0.29374154678470427,0.6147792942333702,27.45514850184414
25.93389127959182,43.48803280527052,-20.36972472709052,-84.45618519682054,bursting,131,14.0,0.3039447486311598,0.6222000995520157,26.9871135906289,bursting,129,14.0,0.3028184468758818,0.627018214879142,27.230992250733955,bursting,128,14.0,0.29747294601293756,0.6045583701106343,26.720005068992865,bursting,135,12.5,0.2984782680767827,0.6630640188310181,27.588378805318747
25.93389127959182,43.48803280527052,-20.36972472709052,-84.14466490957768,bursting,132,13.5,0.2910847839036335,0.66185717122245,27.183966993622647,bursting,132,13.5,0.3033956770783883,0.6329314218804392,27.38416365970906,bursting,130,14.0,0.3176855202183713,0.634799720688123,26.520176809216117,bursting,130,12.5,0.27504144791378843,0.6907985631389885,27.757154254537742
25.93389127959182,43.48803280527052,-20.36972472709052,-79.83924936551198,bursting,131,14.0,0.3052974835415,0.6152710268873438,26.835096006239244,bursting,128,14.0,0.2983778418783536,0.6203281535932509,27.306414998529785,bursting,131,13.5,0.3163129553373455,0.6335128286347799,26.94643465128589,bursting,136,12.0,0.2660912544723543,0.7377079414259892,27.6058223315537
25.93389127959182,43.48803280527052,-20.36972472709052,-70.72517159216585,bursting,136,13.0,0.2898247449646872,0.6539366989275439,27.35386017898682,bursting,133,12.5,0.27809343434343453,0.7014590347923683,27.714619884497246,bursting,130,14.0,0.31335611071059144,0.6269002915086356,26.60957672210058,bursting,137,12.0,0.26969674446261355,0.7432733759476735,27.4427470572612
25.93389127959182,43.48803280527052,-20.309058964137606,-97.56140829266275,bursting,129,12.5,0.28803130001778393,0.7113640405477506,27.26925218790892,bursting,125,12.0,0.29333466773418754,0.6672004270082732,27.978257183510497,bursting,132,14.0,0.3040804032846135,0.6340953045242701,27.046388956325266,bursting,126,14.5,0.31925984636019994,0.6096817461285209,27.188765688891777
25.93389127959182,43.48803280527052,-20.309058964137606,-97.42033094122115,bursting,128,14.0,0.3066932750483067,0.6335328961956349,27.071467476660413,bursting,129,14.0,0.28685474189675864,0.6002400960384152,27.544239530150023,bursting,131,14.0,0.34005316792202045,0.6329514526235837,26.838305109012918,bursting,125,14.5,0.31504871887405284,0.6014675808973896,27.24106882721935
25.93389127959182,43.48803280527052,-20.309058964137606,-97.3239545542309,bursting,133,14.5,0.276192099059953,0.5680043168328082,26.937782961131166,bursting,129,14.5,0.3146278259315522,0.5957167962350698,27.198069409411218,bursting,128,13.5,0.3111002285341167,0.652954619653934,27.332307451969562,bursting,127,13.5,0.28799521005887624,0.6652696005056049,27.58964277195716
25.93389127959182,43.48803280527052,-20.309058964137606,-94.61018456164383,bursting,129,13.5,0.2916301688464676,0.604101851572175,27.403808948901915,bursting,127,14.5,0.3186796744074694,0.5985156811108452,27.114205260668427,bursting,133,14.5,0.31284631742893926,0.5990355527600564,27.172587329543347,bursting,127,14.5,0.2865419831286962,0.6004022695205788,27.18626408363789
25.93389127959182,43.48803280527052,-20.309058964137606,-93.65773514746154,bursting,132,14.5,0.30443844302236844,0.5870956378794104,27.239301407915324,bursting,128,14.5,0.2663256178016326,0.5590965000559097,27.54189057752263,bursting,131,14.0,0.2873027049228423,0.5867511588335387,26.84010587429875,bursting,127,14.0,0.29693480628598107,0.6223743581764432,27.44457135024307
25.93389127959182,43.48803280527052,-20.309058964137606,-91.02552711889388,bursting,131,13.5,0.29113260121291584,0.655630224553352,27.123046272824073,bursting,128,13.0,0.2846686578921457,0.6564479600879641,27.81146598709812,bursting,133,14.0,0.2982374335540428,0.62171655942056,27.226287904111775,bursting,128,14.5,0.2867816954238559,0.6001500375093773,27.156124132269255
25.93389127959182,43.48803280527052,-20.309058964137606,-84.45618519682054,bursting,129,13.5,0.27726761619190415,0.6246876561719139,27.311259634208422,bursting,133,14.0,0.3057377571164746,0.6368209896198177,27.23556772873767,bursting,130,14.0,0.3385457883574434,0.6330917033332277,26.98142629804842,bursting,127,13.5,0.2887298630853185,0.6535306996046137,27.3120891230547
25.93389127959182,43.48803280527052,-20.309058964137606,-84.14466490957768,bursting,130,13.5,0.2794553363172161,0.630397780999811,27.281417917972206,bursting,134,13.5,0.2885646217986896,0.6617695718350871,27.42607382520865,bursting,132,14.0,0.3083109919571042,0.623480266849554,26.66894265455549,bursting,126,13.0,0.2727895819054144,0.6854009595613434,27.529370655692315
25.93389127959182,43.48803280527052,-20.309058964137606,-79.83924936551198,bursting,131,14.0,0.2889206831798266,0.5961429550806282,27.206701245426,bursting,134,14.0,0.30340170085042517,0.6253126563281642,27.16546622524519,bursting,129,13.5,0.32062514039985895,0.6418279259330575,26.85201820101841,bursting,134,12.0,0.26568130009559554,0.735348187366718,27.735560772477697
25.93389127959182,43.48803280527052,-20.309058964137606,-70.72517159216585,bursting,137,13.0,0.3030992226484269,0.6789096710682644,27.204302187270162,bursting,133,12.0,0.2878921863393581,0.7074387181210426,27.54830324932432,bursting,130,13.5,0.29647739746532287,0.6652696005056048,26.828632105240878,bursting,137,12.0,0.2926241134751772,0.7092198581560283,27.16754198700191
25.93389127959182,43.48803280527052,-19.269111871271843,-97.56140829266275,bursting,129,13.0,0.30289193302891937,0.6764755623203111,26.831623477688137,bursting,132,12.5,0.2670171366150063,0.6827336655970505,27.80324283940019,bursting,137,13.5,0.29481978986567364,0.6649820454847717,26.924994332130446,bursting,129,12.5,0.28535437247231976,0.6629980773055758,28.089651607320942
25.93389127959182,43.48803280527052,-19.269111871271843,-97.42033094122115,bursting,128,13.5,0.3211630596398478,0.6608293408227325,27.1087547351767,bursting,132,14.0,0.29037560114445726,0.6087538808059902,27.51322441030358,bursting,130,14.5,0.3253093849334939,0.6172267999876555,26.838185141460574,bursting,130,14.0,0.30063864264607776,0.6354653194801894,27.48912031163803
25.93389127959182,43.48803280527052,-19.269111871271843,-97.3239545542309,bursting,129,13.5,0.31787906490792767,0.6529972574115186,27.17217080689024,bursting,131,13.0,0.2969031776630807,0.6218518748834027,27.810094077186807,bursting,128,14.0,0.3158813817627638,0.6350012700025397,26.518098435027028,bursting,133,14.0,0.31805488101019896,0.6070908207867897,27.36514432968087
25.93389127959182,43.48803280527052,-19.269111871271843,-94.61018456164383,bursting,133,14.0,0.2974082073434128,0.6170934896636842,27.0322475648697,bursting,128,14.0,0.2913597603838749,0.6112656254775511,27.518510590439845,bursting,129,13.5,0.27149964463397314,0.6180278730570747,27.4633821805528,bursting,133,12.5,0.27302767451466325,0.6884207627702053,27.860172126588203
25.93389127959182,43.48803280527052,-19.269111871271843,-93.65773514746154,bursting,138,13.5,0.2939811745989658,0.6628662335940607,27.04508970313215,bursting,127,12.5,0.2696219931271478,0.6872852233676976,27.975815042304287,bursting,130,13.5,0.2842015154877778,0.6340953045242701,27.116407947102648,bursting,132,13.5,0.28297935006708785,0.6545145138593448,27.618478820143526
25.93389127959182,43.48803280527052,-19.269111871271843,-91.02552711889388,bursting,131,13.5,0.317380352644836,0.6458696635019052,26.931610563496157,bursting,125,13.5,0.28089305937550557,0.6471444750040446,27.587437679393673,bursting,130,13.5,0.3168810711472828,0.6563402467839328,27.263873167961066,bursting,134,13.5,0.2864245992803403,0.654236179260713,27.46925025615531
25.93389127959182,43.48803280527052,-19.269111871271843,-84.45618519682054,bursting,134,14.0,0.31340225985083725,0.6401843730994525,26.83547506203875,bursting,133,14.0,0.2990392687249326,0.621832540496844,27.30651966906929,bursting,129,13.0,0.2998204667863554,0.6774838250736764,27.282689201454218,bursting,134,13.0,0.2893520047559284,0.6605456106744171,27.65287410823834
25.93389127959182,43.48803280527052,-19.269111871271843,-84.14466490957768,bursting,129,13.5,0.3080705538988642,0.6344775077723493,27.198552562068873,bursting,133,14.0,0.29849864785054864,0.6216779086755152,27.331628991895194,bursting,134,13.5,0.2842750344916097,0.641704366798216,27.20384048739013,bursting,133,12.0,0.2602529424665548,0.731047591198187,27.929019958765874
25.93389127959182,43.48803280527052,-19.269111871271843,-79.83924936551198,bursting,130,14.0,0.31460350022437317,0.6410667350471183,26.784546428271295,bursting,135,13.0,0.29294785547862023,0.6563187083647818,27.476605345596436,bursting,136,13.5,0.28642630590976753,0.6472910868017346,27.189116140160703,bursting,133,12.0,0.2855245683930943,0.6989585517578806,27.623588610314165
25.93389127959182,43.48803280527052,-19.269111871271843,-70.72517159216585,bursting,134,13.5,0.2969494441503443,0.6617257808364212,26.892360625146228,bursting,135,12.0,0.27031736615749663,0.7415097137772506,27.495336878489603,bursting,138,13.0,0.28959984345954404,0.6522518996836578,27.36723320342217,bursting,132,12.0,0.26891255147849963,0.7420324268170517,27.555772434318293
25.93389127959182,43.48803280527052,-19.174534776808024,-97.56140829266275,bursting,130,14.5,0.3116312654190988,0.6017209218364525,27.071748200624913,bursting,125,14.5,0.2774234509826555,0.5771839196559982,27.315237234319245,bursting,130,14.0,0.3064195691314334,0.620848078475197,26.76975878261398,bursting,132,14.0,0.2922294172062904,0.6167129201356769,27.578050828649364
25.93389127959182,43.48803280527052,-19.174534776808024,-97.42033094122115,bursting,130,14.0,0.30523627075351234,0.6229947356944834,26.81370022052575,bursting,128,14.0,0.29251992642550584,0.6131207847946044,27.499646925288275,bursting,128,13.5,0.29268133446497396,0.6528693608408958,26.977233289150604,bursting,134,13.5,0.2976931413531507,0.6192909119058678,27.560289744413197
25.93389127959182,43.48803280527052,-19.174534776808024,-97.3239545542309,bursting,130,13.5,0.318416748446189,0.654236179260713,27.073733036175067,bursting,127,13.5,0.29518948182521276,0.6187161639597835,27.6747703099688,bursting,133,13.0,0.3002273421329443,0.6786332326694037,27.29597328063221,bursting,131,12.5,0.28327600327600344,0.6552006552006553,27.92921075008986
25.93389127959182,43.48803280527052,-19.174534776808024,-94.61018456164383,bursting,131,13.5,0.2942380040921392,0.6600224407629858,27.046188068180527,bursting,133,13.0,0.30594945484338565,0.63023886052814,27.602017222910494,bursting,130,14.0,0.288976331008168,0.5961962678113636,27.206692609188845,bursting,129,14.0,0.2973915208865094,0.6225487144369046,27.42304949988471
25.93389127959182,43.48803280527052,-19.174534776808024,-93.65773514746154,bursting,130,14.0,0.2991934730482979,0.6228007349048673,27.193495409128236,bursting,129,14.0,0.2931637032495402,0.6131207847946043,27.446602652919093,bursting,131,13.5,0.294834724321483,0.6571597555365709,26.954712419031125,bursting,133,13.5,0.29878802869156573,0.6183527083848628,27.331981565875616
25.93389127959182,43.48803280527052,-19.174534776808024,-91.02552711889388,bursting,131,14.0,0.313920091907072,0.6382435537401073,26.672794405965128,bursting,128,13.5,0.28102272359957314,0.6464750945469824,27.581555797384244,bursting,129,13.5,0.2948269544652079,0.6662003264381601,26.93585988776675,bursting,134,12.5,0.2749108780673518,0.6922091856158931,27.608381631514447
25.93389127959182,43.48803280527052,-19.174534776808024,-84.45618519682054,bursting,130,14.0,0.31103996957114327,0.6339345145646453,26.84072663813712,bursting,130,13.5,0.28337175698931716,0.6494139039516836,27.491586048301233,bursting,132,14.0,0.31061561750977684,0.630755645263025,26.73101109789836,bursting,135,12.5,0.2575549450549452,0.7229612492770388,27.65924216361278
25.93389127959182,43.48803280527052,-19.174534776808024,-84.14466490957768,bursting,138,13.0,0.3002171552660152,0.6786102062975026,27.33099134588572,bursting,131,12.5,0.27640120053046685,0.6979828296223912,27.652027619794925,bursting,133,13.5,0.28831261794754964,0.650745103143099,27.026876414096158,bursting,133,12.0,0.2606007390334031,0.7317162404419564,27.92600984248851
25.93389127959182,43.48803280527052,-19.174534776808024,-79.83924936551198,bursting,139,13.5,0.3178833904948555,0.653274538624857,27.174843759007917,bursting,130,13.0,0.28725154666315633,0.6581545346847439,27.68313396085019,bursting,130,14.0,0.31370503824514867,0.6321512105695682,26.688896717350563,bursting,136,13.0,0.2867372964488915,0.6539794650447975,27.628993367571212
25.93389127959182,43.48803280527052,-19.174534776808024,-70.72517159216585,bursting,137,13.0,0.29707379134860035,0.6696129637069772,27.31268829470873,bursting,129,12.0,0.28971962616822405,0.7053429730206311,27.50014058532763,bursting,133,13.0,0.29666979362101326,0.6700616456714018,27.31895976485114,bursting,135,12.0,0.2706663186546852,0.7457399604757822,27.41151148683341
25.93389127959182,43.48803280527052,-19.138357993984236,-97.56140829266275,bursting,130,14.0,0.2895117700918569,0.5907197920666332,27.07868967719083,bursting,132,14.0,0.2960810516828792,0.6215619852689812,27.474346052912406,bursting,130,14.0,0.307299202659853,0.6157066773389157,26.676606354051934,bursting,130,13.5,0.28025208719098216,0.6497092551083391,27.694624466235183
25.93389127959182,43.48803280527052,-19.138357993984236,-97.42033094122115,bursting,131,14.0,0.24691702471960258,0.55800457563752,27.268310152938064,bursting,125,14.0,0.30619684082624526,0.6395088571976723,27.365698590428313,bursting,129,13.5,0.27440273037542673,0.6205398696866274,27.32693312385629,bursting,132,12.0,0.2729967258314666,0.6892986386351886,28.076991226152817
25.93389127959182,43.48803280527052,-19.138357993984236,-97.3239545542309,bursting,132,14.5,0.27083333333333304,0.5615453728661275,27.196207478952964,bursting,125,14.0,0.2934735806114289,0.6151196407701297,27.483219615707704,bursting,131,13.5,0.28814546395755175,0.6470816617057074,27.074567033204254,bursting,132,12.5,0.2845482968570018,0.6582195162086557,27.986555950974665
25.93389127959182,43.48803280527052,-19.138357993984236,-94.61018456164383,bursting,129,14.0,0.28783135044875835,0.5963562632316546,27.259332778855587,bursting,128,14.0,0.29554329634909776,0.6198475175106923,27.463108742499386,bursting,134,14.0,0.30694457425927685,0.6231111941926037,26.888358170376936,bursting,132,12.5,0.2729114445627169,0.6867424372489098,27.8438593868733
25.93389127959182,43.48803280527052,-19.138357993984236,-93.65773514746154,bursting,128,13.5,0.314868144313218,0.6471444750040446,27.07041963999356,bursting,133,14.0,0.29111111111111093,0.6088280060882799,27.479696945985083,bursting,135,13.0,0.3015566181707195,0.6782649981347711,27.17181891932887,bursting,131,13.5,0.29878802869156573,0.6183527083848628,27.33121638614445
25.93389127959182,43.48803280527052,-19.138357993984236,-91.02552711889388,bursting,130,13.5,0.26556452338804043,0.6000780101413186,27.42392020483148,bursting,128,13.5,0.28475927023644865,0.6586313640255549,27.597666615457324,bursting,137,13.0,0.3038301048274925,0.6784950978729176,27.223864455176777,bursting,131,11.5,0.27516801773713007,0.692856647959537,28.081313606786374
