peaks,spike_count,mean_isi,cv_isi,n_bursts,mean_spikes_per_burst,interburst_freq,intraburst_freq,duty_cycle,regime
172560,76,0.11338000000000001,2.8938804184245894,5,15.2,0.5349943417032685,27.333157113006475,0.2568925143176789,bursting
173217,76,0.11338000000000001,2.8938804184245894,5,15.2,0.5349943417032685,27.333157113006475,0.2568925143176789,bursting
173876,76,0.11338000000000001,2.8938804184245894,5,15.2,0.5349943417032685,27.333157113006475,0.2568925143176789,bursting
174539,76,0.11338000000000001,2.8938804184245894,5,15.2,0.5349943417032685,27.333157113006475,0.2568925143176789,bursting
175206,76,0.11338000000000001,2.8938804184245894,5,15.2,0.5349943417032685,27.333157113006475,0.2568925143176789,bursting
175879,76,0.11338000000000001,2.8938804184245894,5,15.2,0.5349943417032685,27.333157113006475,0.2568925143176789,bursting
176559,76,0.11338000000000001,2.8938804184245894,5,15.2,0.5349943417032685,27.333157113006475,0.2568925143176789,bursting
177247,76,0.11338000000000001,2.8938804184245894,5,15.2,0.5349943417032685,27.333157113006475,0.2568925143176789,bursting
177945,76,0.11338000000000001,2.8938804184245894,5,15.2,0.5349943417032685,27.333157113006475,0.2568925143176789,bursting
178654,76,0.11338000000000001,2.8938804184245894,5,15.2,0.5349943417032685,27.333157113006475,0.2568925143176789,bursting
179377,76,0.11338000000000001,2.8938804184245894,5,15.2,0.5349943417032685,27.333157113006475,0.2568925143176789,bursting
180117,76,0.11338000000000001,2.8938804184245894,5,15.2,0.5349943417032685,27.333157113006475,0.2568925143176789,bursting
180877,76,0.11338000000000001,2.8938804184245894,5,15.2,0.5349943417032685,27.333157113006475,0.2568925143176789,bursting
181663,76,0.11338000000000001,2.8938804184245894,5,15.2,0.5349943417032685,27.333157113006475,0.2568925143176789,bursting
182485,76,0.11338000000000001,2.8938804184245894,5,15.2,0.5349943417032685,27.333157113006475,0.2568925143176789,bursting
183365,76,0.11338000000000001,2.8938804184245894,5,15.2,0.5349943417032685,27.333157113006475,0.2568925143176789,bursting
184434,76,0.11338000000000001,2.8938804184245894,5,15.2,0.5349943417032685,27.333157113006475,0.2568925143176789,bursting
