peaks,spike_count,mean_isi,cv_isi,n_bursts,mean_spikes_per_burst,interburst_freq,intraburst_freq,duty_cycle,regime
14364,76,0.10609133333333333,2.791062732975596,5,15.2,0.5545659221212409,27.19758659969533,0.2907621568959453,bursting
15018,76,0.10609133333333333,2.791062732975596,5,15.2,0.5545659221212409,27.19758659969533,0.2907621568959453,bursting
15672,76,0.10609133333333333,2.791062732975596,5,15.2,0.5545659221212409,27.19758659969533,0.2907621568959453,bursting
16332,76,0.10609133333333333,2.791062732975596,5,15.2,0.5545659221212409,27.19758659969533,0.2907621568959453,bursting
17005,76,0.10609133333333333,2.791062732975596,5,15.2,0.5545659221212409,27.19758659969533,0.2907621568959453,bursting
17693,76,0.10609133333333333,2.791062732975596,5,15.2,0.5545659221212409,27.19758659969533,0.2907621568959453,bursting
18392,76,0.10609133333333333,2.791062732975596,5,15.2,0.5545659221212409,27.19758659969533,0.2907621568959453,bursting
19118,76,0.10609133333333333,2.791062732975596,5,15.2,0.5545659221212409,27.19758659969533,0.2907621568959453,bursting
19880,76,0.10609133333333333,2.791062732975596,5,15.2,0.5545659221212409,27.19758659969533,0.2907621568959453,bursting
20676,76,0.10609133333333333,2.791062732975596,5,15.2,0.5545659221212409,27.19758659969533,0.2907621568959453,bursting
21512,76,0.10609133333333333,2.791062732975596,5,15.2,0.5545659221212409,27.19758659969533,0.2907621568959453,bursting
22411,76,0.10609133333333333,2.791062732975596,5,15.2,0.5545659221212409,27.19758659969533,0.2907621568959453,bursting
23502,76,0.10609133333333333,2.791062732975596,5,15.2,0.5545659221212409,27.19758659969533,0.2907621568959453,bursting
24675,76,0.10609133333333333,2.791062732975596,5,15.2,0.5545659221212409,27.19758659969533,0.2907621568959453,bursting
42010,76,0.10609133333333333,2.791062732975596,5,15.2,0.5545659221212409,27.19758659969533,0.2907621568959453,bursting
42673,76,0.10609133333333333,2.791062732975596,5,15.2,0.5545659221212409,27.19758659969533,0.2907621568959453,bursting
43341,76,0.10609133333333333,2.791062732975596,5,15.2,0.5545659221212409,27.19758659969533,0.2907621568959453,bursting
44016,76,0.10609133333333333,2.791062732975596,5,15.2,0.5545659221212409,27.19758659969533,0.2907621568959453,bursting
44699,76,0.10609133333333333,2.791062732975596,5,15.2,0.5545659221212409,27.19758659969533,0.2907621568959453,bursting
45391,76,0.10609133333333333,2.791062732975596,5,15.2,0.5545659221212409,27.19758659969533,0.2907621568959453,bursting
46094,76,0.10609133333333333,2.791062732975596,5,15.2,0.5545659221212409,27.19758659969533,0.2907621568959453,bursting
46810,76,0.10609133333333333,2.791062732975596,5,15.2,0.5545659221212409,27.19758659969533,0.2907621568959453,bursting
47541,76,0.10609133333333333,2.791062732975596,5,15.2,0.5545659221212409,27.19758659969533,0.2907621568959453,bursting
48291,76,0.10609133333333333,2.791062732975596,5,15.2,0.5545659221212409,27.19758659969533,0.2907621568959453,bursting
49064,76,0.10609133333333333,2.791062732975596,5,15.2,0.5545659221212409,27.19758659969533,0.2907621568959453,bursting
49868,76,0.10609133333333333,2.791062732975596,5,15.2,0.5545659221212409,27.19758659969533,0.2907621568959453,bursting
50718,76,0.10609133333333333,2.791062732975596,5,15.2,0.5545659221212409,27.19758659969533,0.2907621568959453,bursting
51657,76,0.10609133333333333,2.791062732975596,5,15.2,0.5545659221212409,27.19758659969533,0.2907621568959453,bursting
80546,76,0.10609133333333333,2.791062732975596,5,15.2,0.5545659221212409,27.19758659969533,0.2907621568959453,bursting
81205,76,0.10609133333333333,2.791062732975596,5,15.2,0.5545659221212409,27.19758659969533,0.2907621568959453,bursting
