tau_i,Vi0,regime_A,regime_B,spike_count_A,spike_count_B,mean_spikes_per_burst_A,mean_spikes_per_burst_B,duty_cycle_A,duty_cycle_B,interburst_freq_A,interburst_freq_B,intraburst_freq_A,intraburst_freq_B,V_trace_A,V_trace_B,time
46.300099423249314,-93.84527381702881,bursting,bursting,75,82,16.0,16.0,0.2698673064681975,0.2694665097577718,0.4896440287910689,0.49034029616553876,27.548482670305905,27.542698574963662,,,
46.300099423249314,-93.13852565023593,bursting,bursting,75,82,16.0,16.0,0.2769047737074309,0.27064411095062085,0.4957120904178854,0.48963204152079715,27.34133810227371,27.487627030425415,,,
46.300099423249314,-93.01396526987197,bursting,bursting,75,83,16.0,16.0,0.2692307692307693,0.2709445660999431,0.4859322610428106,0.4920896587358217,27.505179841246736,27.52336104027986,[-52.       -52.       -52.       ... -54.14725  -54.146896 -54.14654 ],[-52.       -52.       -52.       ... -55.799465 -55.79933  -55.7992  ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
46.300099423249314,-92.78411885748214,bursting,bursting,83,75,16.0,16.0,0.2681825986704932,0.2692552203041714,0.49059288149728963,0.489021468042447,27.641868347016082,27.530554005323584,,,
46.300099423249314,-91.72173892393454,bursting,bursting,75,83,16.0,16.0,0.2724163205472759,0.27182952182952186,0.4886391399951136,0.495000495000495,27.413836561006196,27.53031531294048,,,
46.300099423249314,-88.71816837536491,bursting,bursting,77,82,16.0,16.0,0.27571569595261586,0.2807431062449309,0.4935834155972359,0.5068937550689374,27.3621300596514,27.22404942577641,,,
46.300099423249314,-88.57314278030957,bursting,bursting,77,82,16.0,16.0,0.2768988896531393,0.2744254303054424,0.4913039206052865,0.4974629390110436,27.29357484213824,27.43601861303505,,,
46.300099423249314,-88.53522241405496,bursting,bursting,77,83,16.0,16.0,0.27937826946662336,0.2813215570821067,0.5005881911245714,0.5032585994313178,27.309244446355766,27.206864716356403,,,
46.300099423249314,-85.52555330351612,bursting,bursting,78,82,16.0,16.0,0.2790420351783764,0.2791346298808987,0.4968697207592169,0.5025378159706517,27.272498074959437,27.278911312540508,,,
46.300099423249314,-84.7239990177665,bursting,bursting,80,81,15.5,15.5,0.2657222018924145,0.2607392607392605,0.5227664802132888,0.5123082046158969,27.47316537254182,27.51698580992366,,,
46.300099423249314,-84.36968645429397,bursting,bursting,85,79,15.0,15.0,0.2698404283517998,0.2717492859240278,0.5301383661135557,0.5338885774538853,27.73402008802165,27.676716038751717,,,
46.300099423249314,-83.78563181339008,bursting,bursting,83,80,15.5,15.0,0.26704306722689086,0.2667311260354875,0.5252100840336134,0.5226435309796954,27.436115307925494,27.70537395486864,,,
46.300099423249314,-83.5989607818643,bursting,bursting,83,80,15.0,15.0,0.2685312104597214,0.2719612668521294,0.5272037115141291,0.5349882302589345,27.726882829378354,27.692560786173036,,,
46.300099423249314,-82.85987488320067,bursting,bursting,86,79,15.0,15.0,0.26955211252710054,0.270417326994189,0.5287927661149595,0.5282620179609087,27.702326246833618,27.64256697525417,,,
46.300099423249314,-82.27821706868562,bursting,bursting,86,79,15.0,15.0,0.2719513496212525,0.2749589070625961,0.5334471353888831,0.538923769232842,27.684542769489042,27.621308290517334,,,
47.39163038187516,-105.14582794454225,bursting,bursting,73,83,16.0,16.0,0.25820040706205355,0.26337030861064753,0.4733279689496852,0.48333695836052104,27.79163122483682,27.71203895568665,,,
47.39163038187516,-101.4811769100413,bursting,bursting,75,83,16.0,16.0,0.26158096553695187,0.2640502354788068,0.476337914116274,0.4830334500664172,27.67880082052226,27.662284740040036,,,
47.39163038187516,-100.19958492603132,bursting,bursting,74,83,16.0,16.0,0.26401394133023526,0.2635511315707022,0.4840739665020817,0.48203224795738825,27.722239691837228,27.675311240527343,,,
47.39163038187516,-98.2750705740145,bursting,bursting,74,83,16.0,16.0,0.26151599310476914,0.2656582768635046,0.4788354721317755,0.48402710551790884,27.73743579736076,27.602297422756212,,,
47.39163038187516,-94.1611661339811,bursting,bursting,75,82,16.0,16.0,0.27555644077080127,0.27423415339365376,0.49793357566100666,0.49851691218624605,27.428226839259956,27.475146708239517,,,
47.39163038187516,-93.84527381702881,bursting,bursting,83,75,16.0,16.0,0.2662271805273835,0.26920567410164103,0.4829518014102191,0.48331359802808055,27.58629309620923,27.424625148308454,,,
47.39163038187516,-93.13852565023593,bursting,bursting,83,75,16.0,16.0,0.2645237464157489,0.26772491893723055,0.4819160984072673,0.4839568310506703,27.64341385747385,27.519366076022703,,,
47.39163038187516,-93.01396526987197,bursting,bursting,75,82,16.0,16.0,0.27741368487131196,0.2765834547189714,0.5021971123666038,0.5022853985634638,27.41163945494238,27.41177250650425,,,
47.39163038187516,-92.78411885748214,bursting,bursting,83,75,16.0,16.0,0.2737543019601974,0.2699345924891601,0.49877799391490846,0.489943901423287,27.514472112659778,27.53299735579862,[-52.       -52.       -52.       ... -55.88083  -55.880707 -55.880585],[-52.       -52.       -52.       ... -54.035023 -54.034645 -54.034267],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
47.39163038187516,-91.72173892393454,bursting,bursting,75,82,16.0,16.0,0.2733269339634254,0.2715031263847176,0.4922592237072042,0.4923440500221554,27.430159357027076,27.479700425190444,,,
47.39163038187516,-88.71816837536491,bursting,bursting,75,83,16.0,16.0,0.27691430554522706,0.2732808994304593,0.4957735306511985,0.49310880445770366,27.33055839043277,27.40339445306864,,,
47.39163038187516,-88.57314278030957,bursting,bursting,76,82,16.0,16.0,0.2757977930211748,0.27553220490198477,0.49706730291281426,0.4956506654110183,27.39006230507668,27.349597405103815,,,
47.39163038187516,-88.53522241405496,bursting,bursting,83,77,16.0,16.0,0.2705963291481363,0.27877889012483015,0.49141256541929773,0.4943764676801384,27.52428048245787,27.23276130958311,,,
47.39163038187516,-85.52555330351612,bursting,bursting,81,81,15.5,15.5,0.26712724598087634,0.2597561286052492,0.5253756435851635,0.5091260850749688,27.419300359452574,27.511308186487692,,,
47.39163038187516,-84.7239990177665,bursting,bursting,82,81,15.5,15.5,0.2669572752816364,0.2643728787211438,0.5251962921141776,0.518174987693344,27.422210467966103,27.420856496610103,,,
47.39163038187516,-84.36968645429397,bursting,bursting,81,81,15.5,15.5,0.28707132095707466,0.285372008258354,0.5107121881463701,0.5097749343664773,27.42986312584887,27.463183333811912,,,
47.39163038187516,-83.78563181339008,bursting,bursting,85,76,15.0,16.0,0.2551953889270796,0.27585858074958264,0.5287927661149596,0.5057913105052855,27.14507240404563,27.49561536252806,,,
47.39163038187516,-83.5989607818643,bursting,bursting,83,80,15.0,15.5,0.26811651301447226,0.26554054054054066,0.5253066477556273,0.5197505197505197,27.706977438625664,27.3644518504606,,,
47.39163038187516,-82.85987488320067,bursting,bursting,83,80,15.5,15.5,0.265510235974371,0.2859545836837678,0.5209147262593113,0.5097229655682136,27.39909964684004,27.447752127850674,,,
47.39163038187516,-82.27821706868562,bursting,bursting,84,80,15.0,15.0,0.2689113061705749,0.26641450371722963,0.5240403511070353,0.5217164471109951,27.642379525175304,27.69710278109771,,,
48.70189663111327,-105.14582794454225,bursting,bursting,74,83,16.0,16.0,0.25769021288687877,0.25644959520381444,0.47360818394941856,0.47206552269454993,27.81452476820953,27.809041625756162,,,
48.70189663111327,-101.4811769100413,bursting,bursting,74,83,16.0,16.0,0.25746742556093916,0.2601565856685921,0.47038901171268627,0.477395331073662,27.75441205801612,27.733949824923872,,,
48.70189663111327,-100.19958492603132,bursting,bursting,75,83,16.0,16.0,0.25883946392928414,0.2607483981611607,0.47523999619807994,0.4763832980015719,27.778723320494617,27.694755044490257,,,
48.70189663111327,-98.2750705740145,bursting,bursting,73,83,16.0,16.0,0.26135092021618544,0.26644351055512094,0.4761791385919383,0.4886630179827992,27.673829287629587,27.64754281128153,,,
48.70189663111327,-94.1611661339811,bursting,bursting,75,82,16.0,16.0,0.26627532117596103,0.2668595322604172,0.4811624885723908,0.4862157825643022,27.54473606537017,27.585143487979856,,,
48.70189663111327,-93.84527381702881,bursting,bursting,75,82,16.0,16.0,0.267332478901168,0.268063212054392,0.4836408483060479,0.49001592551757933,27.524660177512974,27.600553185420996,,,
48.70189663111327,-93.13852565023593,bursting,bursting,75,82,16.0,16.0,0.2688143198556308,0.2718009595884652,0.4877335024142808,0.49463322946035515,27.545767294876992,27.498499842785197,,,
48.70189663111327,-93.01396526987197,bursting,bursting,75,82,16.0,16.0,0.2687595526334943,0.2700247931855561,0.4852131298672943,0.490954169428284,27.502039496104512,27.514714812460014,,,
48.70189663111327,-92.78411885748214,bursting,bursting,75,82,16.0,16.0,0.27070490485124626,0.26693546428311204,0.4873175604882922,0.4857788249010227,27.45190258916951,27.572716796299776,,,
48.70189663111327,-91.72173892393454,bursting,bursting,75,82,16.0,16.0,0.2753637607262776,0.2731628998394467,0.4974505658500186,0.4940101272076077,27.42215548087928,27.43476849826113,[-52.       -52.       -52.       ... -53.958    -53.957592 -53.957184],[-52.      -52.      -52.      ... -55.71532 -55.71518 -55.71504],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
48.70189663111327,-88.71816837536491,bursting,bursting,76,82,16.0,16.0,0.27342810144607294,0.27295647230392767,0.49102649087918293,0.4943520280791952,27.393481785774267,27.436390810740328,,,
48.70189663111327,-88.57314278030957,bursting,bursting,75,82,16.0,16.0,0.2749709424536935,0.26989010989011,0.4945965328783046,0.48840048840048855,27.381630476648116,27.48345052196439,,,
48.70189663111327,-88.53522241405496,bursting,bursting,77,79,16.0,16.0,0.27502595283998227,0.2752017372849985,0.49433980918483367,0.49354687461441643,27.388754062023725,27.32343471253383,,,
48.70189663111327,-85.52555330351612,bursting,bursting,78,81,15.5,16.0,0.25740543825003803,0.2770983331689518,0.5063547521393489,0.49314528059966467,27.601527304716026,27.259440058772476,,,
48.70189663111327,-84.7239990177665,bursting,bursting,79,81,16.0,15.5,0.284725878017598,0.28186596583442863,0.5013662229575592,0.5054078641463661,27.142465345796996,27.51002357705643,,,
48.70189663111327,-84.36968645429397,bursting,bursting,81,81,15.5,15.5,0.260171744019628,0.28864867640639846,0.5111429155591902,0.5135183711197268,27.545589120404003,27.397004951718046,,,
48.70189663111327,-83.78563181339008,bursting,bursting,79,81,15.5,15.5,0.2615620605905663,0.28434431844128183,0.5113127956027098,0.5073952862977902,27.4648327809264,27.46427818098328,,,
48.70189663111327,-83.5989607818643,bursting,bursting,81,80,15.5,15.5,0.2641006393497788,0.28715184186882314,0.5176921284911862,0.5134129123347452,27.445810661965318,27.444559585687855,,,
48.70189663111327,-82.85987488320067,bursting,bursting,84,80,15.0,15.0,0.2692165850060587,0.27225968072915263,0.5268426321057899,0.5330064227273938,27.683985952910593,27.625741968190002,,,
48.70189663111327,-82.27821706868562,bursting,bursting,81,81,15.5,15.5,0.2873636619070732,0.2906770371143706,0.5108687322792408,0.5220024012110456,27.416209912639776,27.432248245020034,,,
49.856902694344555,-105.14582794454225,bursting,bursting,73,83,16.0,16.0,0.2574587201474028,0.2542800420413405,0.4724446649186214,0.46712600724045317,27.794695413336207,27.81628843196739,,,
49.856902694344555,-101.4811769100413,bursting,bursting,75,82,16.0,16.0,0.2593311400913589,0.25555581575064956,0.4733615772407752,0.4683511697070465,27.72374662025345,27.77770815429602,,,
49.856902694344555,-100.19958492603132,bursting,bursting,74,82,16.0,16.0,0.26211227584230756,0.2632872948152433,0.47756632202297106,0.4820787234555403,27.667277586520186,27.66882345195355,,,
49.856902694344555,-98.2750705740145,bursting,bursting,83,75,16.0,16.0,0.2642647735807913,0.2635692574902303,0.4845782957381339,0.48246248854151585,27.701141630607207,27.66368006001608,,,
49.856902694344555,-94.1611661339811,bursting,bursting,75,82,16.0,16.0,0.2642729333174282,0.2664425606547796,0.4771561493498747,0.487186982363831,27.550092443490488,27.611237567574612,,,
49.856902694344555,-93.84527381702881,bursting,bursting,75,82,16.0,16.0,0.2669611179494605,0.2647719315190883,0.48270702097362006,0.4829401395697002,27.536133228963067,27.614471485578242,,,
49.856902694344555,-93.13852565023593,bursting,bursting,75,82,16.0,16.0,0.2648451205152236,0.26554027885360176,0.48061903732006817,0.4841208365608056,27.58890054475822,27.602120449463417,,,
49.856902694344555,-93.01396526987197,bursting,bursting,75,82,16.0,16.0,0.2774128601988171,0.27100078415996864,0.5033345916698125,0.4900999803960008,27.42483944689121,27.46557334814419,,,
49.856902694344555,-92.78411885748214,bursting,bursting,75,82,16.0,16.0,0.2687521350836952,0.2646278520090683,0.4880191303499097,0.48236939848536003,27.54916432993325,27.60688096443507,,,
49.856902694344555,-91.72173892393454,bursting,bursting,74,82,16.0,16.0,0.270825670075284,0.27487067250298436,0.4904485151671203,0.49741345005968945,27.49828683452176,27.38260372648751,,,
49.856902694344555,-88.71816837536491,bursting,bursting,76,82,16.0,16.0,0.2752318603382435,0.27569861517843863,0.49595794276645344,0.4963518141658807,27.388181221195016,27.345784322384148,[-52.       -52.       -52.       ... -59.619038 -59.5753   -59.531765],[-52.       -52.       -52.       ... -55.520725 -55.520634 -55.520542],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
49.856902694344555,-88.57314278030957,bursting,bursting,75,82,16.0,16.0,0.27048438760789323,0.2741427615104255,0.4890334254346284,0.4958718667096424,27.48229536108444,27.392051120911088,,,
49.856902694344555,-88.53522241405496,bursting,bursting,76,82,16.0,16.0,0.27340004425540276,0.27336333069620267,0.4917266983010841,0.49446202531645567,27.40428162210865,27.415453933045047,,,
49.856902694344555,-85.52555330351612,bursting,bursting,76,82,16.0,16.0,0.2784154570126734,0.2795363688934706,0.497970769115853,0.502853694717522,27.286193221324087,27.252494241097324,,,
49.856902694344555,-84.7239990177665,bursting,bursting,82,80,15.5,15.0,0.2669134441206587,0.2661623828718006,0.5250584127484182,0.523477987750615,27.377200934013832,27.744991684742708,,,
49.856902694344555,-84.36968645429397,bursting,bursting,83,77,16.0,16.0,0.2778913769886788,0.2780673966725701,0.49872824298039986,0.4988650819385897,27.29670879706886,27.272034386699623,,,
49.856902694344555,-83.78563181339008,bursting,bursting,78,81,16.0,16.0,0.2815412051340014,0.2759489294445954,0.5023484791399794,0.49391252809127517,27.20425863822232,27.29308632091121,,,
49.856902694344555,-83.5989607818643,bursting,bursting,78,82,16.0,16.0,0.28154754427835704,0.2803851694593978,0.5024494410249969,0.5054717314934163,27.20308419217181,27.21369791189289,,,
49.856902694344555,-82.85987488320067,bursting,bursting,81,81,15.5,15.5,0.2661132430104156,0.26340290169912317,0.5220977889158639,0.5172369203713761,27.400935178257694,27.421573381153955,,,
49.856902694344555,-82.27821706868562,bursting,bursting,84,75,14.5,15.5,0.26184773540730366,0.2792082766410803,0.5382276164590004,0.5134392729699894,27.357206477198908,27.777230587752054,,,
50.00928939680185,-105.14582794454225,bursting,bursting,74,84,16.5,16.0,0.2770818672296506,0.2580058138160848,0.46915317851278443,0.4726679743813959,27.600171969437593,27.74247508449603,,,
50.00928939680185,-101.4811769100413,bursting,bursting,75,82,16.0,16.0,0.26010424070125543,0.2576069224767712,0.4738213693437574,0.47284677400288444,27.68777388174213,27.76963804962393,,,
50.00928939680185,-100.19958492603132,bursting,bursting,74,82,16.0,16.0,0.2607582825020934,0.26300459764581263,0.47841167324482714,0.4814288809185664,27.749751152184764,27.66779489747747,,,
50.00928939680185,-98.2750705740145,bursting,bursting,75,82,16.0,16.0,0.2675087787748731,0.2594050017778832,0.48770971517752637,0.4741021690174232,27.608886995608064,27.701221013183726,,,
50.00928939680185,-94.1611661339811,bursting,bursting,74,82,16.0,16.0,0.2644426362896665,0.26980149371069184,0.4786292059541474,0.4913522012578615,27.574971725473446,27.52516748631188,,,
50.00928939680185,-93.84527381702881,bursting,bursting,83,75,16.0,16.0,0.26556328301063814,0.265348696179503,0.4846487508178448,0.48514251061249236,27.63634815762181,27.633454732194174,,,
50.00928939680185,-93.13852565023593,bursting,bursting,75,82,16.0,16.0,0.2717481561080448,0.2629863176680547,0.4884482000683828,0.47590719809637116,27.4249134985945,27.558606022027973,,,
50.00928939680185,-93.01396526987197,bursting,bursting,75,82,16.0,16.0,0.26716320460426074,0.26986811786046955,0.48364084830604803,0.49026817669265094,27.545445251977217,27.509079762410114,,,
50.00928939680185,-92.78411885748214,bursting,bursting,75,82,16.0,16.0,0.2695720378449924,0.2714504722812916,0.4902201088288641,0.4945353840067257,27.551552267673852,27.515617070120474,,,
50.00928939680185,-91.72173892393454,bursting,bursting,75,82,16.0,16.0,0.26983080641617224,0.26398580437858177,0.48829317122000043,0.47958180466633105,27.50394363118017,27.58452309967943,,,
50.00928939680185,-88.71816837536491,bursting,bursting,75,82,16.0,16.0,0.27466423069326507,0.27523027383240534,0.4937783922575548,0.4992386610419111,27.37953936407703,27.399813742531887,,,
50.00928939680185,-88.57314278030957,bursting,bursting,85,75,15.0,16.0,0.24779622796227957,0.2680827913647714,0.5125051250512506,0.49457207151512145,27.32106160450602,27.671590061380844,[-52.       -52.       -52.       ... -55.856514 -55.856842 -55.85717 ],[-52.       -52.       -52.       ... -54.9854   -54.985172 -54.984943],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
50.00928939680185,-88.53522241405496,bursting,bursting,75,82,16.0,16.0,0.2753164556962025,0.2759701492537315,0.49446202531645567,0.4975124378109451,27.370733298415324,27.338944940698855,,,
50.00928939680185,-85.52555330351612,bursting,bursting,76,82,16.0,16.0,0.28052625046543367,0.2745892470980092,0.4964627032394191,0.49712907956550906,27.199538848960117,27.401565459533938,,,
50.00928939680185,-84.7239990177665,bursting,bursting,78,81,15.5,15.5,0.25982081323225387,0.28264399898502895,0.5105036118130536,0.5074854097944683,27.54715611462872,27.511423305990533,,,
50.00928939680185,-84.36968645429397,bursting,bursting,80,80,16.0,15.5,0.281656089453007,0.2826440815911287,0.5036768409388537,0.5086728724757108,27.2191043169234,27.52861920085607,,,
50.00928939680185,-83.78563181339008,bursting,bursting,79,81,16.0,16.0,0.2844662638469285,0.27387938261255473,0.5035246727089627,0.49312096257211896,27.12339926300546,27.365133525405227,,,
50.00928939680185,-83.5989607818643,bursting,bursting,81,81,15.5,15.5,0.28686574038535345,0.2941359062572752,0.5117576315856809,0.5173439561292326,27.444265883920966,27.2826990246433,,,
50.00928939680185,-82.85987488320067,bursting,bursting,80,81,15.5,15.5,0.2892526219325932,0.2837502531901963,0.5091131249363607,0.5063803929511849,27.35744915199915,27.462555830044558,,,
50.00928939680185,-82.27821706868562,bursting,bursting,83,80,15.0,15.0,0.2695953818451436,0.27086150664227227,0.5296049147336086,0.5303211094317609,27.716014723917493,27.638745054915884,,,
50.07933725696112,-105.14582794454225,bursting,bursting,74,83,16.0,16.0,0.2562006897529173,0.25844395106051316,0.4724335049841735,0.47238887051821055,27.86102161712898,27.714067160427568,,,
50.07933725696112,-101.4811769100413,bursting,bursting,74,82,16.0,16.0,0.25765191740412957,0.2608549793923128,0.47197640117994094,0.47924853829195824,27.764859133069276,27.740867621184613,,,
50.07933725696112,-100.19958492603132,bursting,bursting,75,83,16.0,16.0,0.25353033167611977,0.2562523505077095,0.4668207175034428,0.4701015419330575,27.86420819656523,27.769121221199267,,,
50.07933725696112,-98.2750705740145,bursting,bursting,74,82,16.0,16.0,0.2605699075504434,0.2611249045072574,0.47531905791762713,0.47746371275783034,27.691950621474735,27.66976184551349,,,
50.07933725696112,-94.1611661339811,bursting,bursting,74,82,16.0,16.0,0.2646540272913898,0.2673710863319858,0.48303345006641707,0.48692603593514144,27.64882978415141,27.568694177175026,,,
50.07933725696112,-93.84527381702881,bursting,bursting,75,82,16.0,16.0,0.26606506076704745,0.26391668073000785,0.4851660480799552,0.4821717013428482,27.61590863030037,27.636639529836025,,,
50.07933725696112,-93.13852565023593,bursting,bursting,75,82,16.0,16.0,0.26927856150866164,0.2692788661942476,0.4872938138050337,0.490400411936346,27.516841647449006,27.530416333397174,,,
50.07933725696112,-93.01396526987197,bursting,bursting,75,82,16.0,16.0,0.26533864541832675,0.2622942988846163,0.48291681757817206,0.4776803840550286,27.608903052651343,27.62889911872672,,,
50.07933725696112,-92.78411885748214,bursting,bursting,75,82,16.0,16.0,0.26626517680065775,0.26901290513249926,0.48372273013108896,0.49256230913210525,27.56870309398364,27.585103942657373,,,
50.07933725696112,-91.72173892393454,bursting,bursting,75,82,16.0,16.0,0.2673154671121115,0.27046614243104017,0.484179436899315,0.49301156112110817,27.534757304591032,27.524117075199925,,,
50.07933725696112,-88.71816837536491,bursting,bursting,75,82,16.0,16.0,0.277288203484879,0.2759713522820852,0.5007009813739235,0.49908916227884104,27.371133242990563,27.37193194358086,,,
50.07933725696112,-88.57314278030957,bursting,bursting,76,82,16.0,16.0,0.27431415271862947,0.27623685333467213,0.4951965930474398,0.5020206330480182,27.412940800945687,27.41679219471002,,,
50.07933725696112,-88.53522241405496,bursting,bursting,75,82,16.0,16.0,0.2753823384311792,0.2735146071851558,0.49333991119881593,0.4934859849980261,27.349015465128343,27.390241697762992,[-52.       -52.       -52.       ... -20.561615  -5.456725  20.      ],[-52.       -52.       -52.       ... -55.473408 -55.47326  -55.47311 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
50.07933725696112,-85.52555330351612,bursting,bursting,80,81,15.5,15.5,0.26304623425008394,0.258099680575977,0.5174510361957001,0.5070222582771384,27.501481282911065,27.54115753283189,,,
50.07933725696112,-84.7239990177665,bursting,bursting,81,81,15.5,15.5,0.2629373884707891,0.2885706980311941,0.5172369203713761,0.5113781641523906,27.50914602142797,27.373751808094287,,,
50.07933725696112,-84.36968645429397,bursting,bursting,79,81,16.0,15.5,0.28500544290017965,0.28311057108140975,0.5063162957899799,0.5062778452814904,27.074671758796743,27.475519504947865,,,
50.07933725696112,-83.78563181339008,bursting,bursting,81,81,16.0,16.0,0.2837131350526552,0.28146659969864374,0.5002876654076094,0.5022601707684582,27.14028418029608,27.139337165888232,,,
50.07933725696112,-83.5989607818643,bursting,bursting,81,81,15.5,15.5,0.2629526318508187,0.29098161548492674,0.5165556072111164,0.5113912398680611,27.485330778935605,27.312848935763864,,,
50.07933725696112,-82.85987488320067,bursting,bursting,81,80,15.5,15.5,0.2663875441580531,0.25802932670353623,0.5233547036503992,0.5073824141255263,27.39102350907286,27.556834230489688,,,
50.07933725696112,-82.27821706868562,bursting,bursting,82,81,15.5,15.5,0.2653719158671969,0.26358955783808974,0.5199802407508514,0.5174510361957,27.40688030274778,27.41858510984149,,,
51.02375430003072,-105.14582794454225,bursting,bursting,74,82,16.0,16.0,0.25284833769144566,0.25484543814010147,0.46694060515502417,0.4687243666361996,27.894217351776327,27.818375978404223,,,
51.02375430003072,-101.4811769100413,bursting,bursting,75,82,16.0,16.0,0.2599252185096097,0.2593446284723048,0.47631522541618043,0.4752512891191218,27.747010394467633,27.71367313503851,,,
51.02375430003072,-100.19958492603132,bursting,bursting,75,82,16.0,16.0,0.2643302143217951,0.25792270077111173,0.48108147114713884,0.47018995674252395,27.62796450468225,27.690822086482786,,,
51.02375430003072,-98.2750705740145,bursting,bursting,74,82,16.0,16.0,0.2627427475425557,0.2625651369978146,0.4795013186286261,0.48027279494753033,27.666979925066702,27.66697992506671,,,
51.02375430003072,-94.1611661339811,bursting,bursting,75,82,16.0,16.0,0.2675785995432237,0.2630860590967868,0.4859322610428106,0.4789042670370193,27.5670500050442,27.596092564197598,,,
51.02375430003072,-93.84527381702881,bursting,bursting,76,80,16.0,16.0,0.2652402784853114,0.2628574158564843,0.48516604807995545,0.47774884743090545,27.65661699995473,27.592714825618366,,,
51.02375430003072,-93.13852565023593,bursting,bursting,74,82,16.0,16.0,0.2640144230769231,0.26536191213470095,0.4807692307692307,0.4838397522740469,27.624117572061543,27.59784318142454,,,
51.02375430003072,-93.01396526987197,bursting,bursting,75,82,16.0,16.0,0.26928199539895875,0.26969370779919744,0.48432013560963794,0.4892846658185732,27.462089554729694,27.4808228987366,,,
51.02375430003072,-92.78411885748214,bursting,bursting,75,82,16.0,16.0,0.2705798839742494,0.2681071062771303,0.4895601302229946,0.4877335024142806,27.48316927720305,27.52364630722129,,,
51.02375430003072,-91.72173892393454,bursting,bursting,75,82,16.0,16.0,0.2738870927629943,0.2721937265732889,0.49738870927629936,0.49319392385085803,27.474828108340912,27.441916779323332,,,
51.02375430003072,-88.71816837536491,bursting,bursting,75,82,16.0,16.0,0.2720099667774085,0.27304640181948525,0.4885675200312684,0.49442535413215993,27.407715920930386,27.416967980305156,,,
51.02375430003072,-88.57314278030957,bursting,bursting,75,82,16.0,16.0,0.2757225289136462,0.2742130900279406,0.4995878400319737,0.49452315604678193,27.434854718114092,27.372719195074488,,,
51.02375430003072,-88.53522241405496,bursting,bursting,83,76,16.0,16.0,0.27660962513173065,0.2771803163620868,0.501831685652632,0.5013662229575593,27.42398706650757,27.32246037195368,,,
51.02375430003072,-85.52555330351612,bursting,bursting,76,82,16.0,16.0,0.2772171934510562,0.2798435923309786,0.49463322946035515,0.5045408678102926,27.276822156418632,27.252066586187784,[-52.       -52.       -52.       ... -52.74678  -52.744488 -52.742184],[-52.       -52.       -52.       ... -55.633385 -55.63324  -55.63309 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
51.02375430003072,-84.7239990177665,bursting,bursting,78,82,16.0,16.0,0.277571435646016,0.2801427350856915,0.4952211162283959,0.5025883298989797,27.291429761727123,27.199196387743644,,,
51.02375430003072,-84.36968645429397,bursting,bursting,76,82,15.5,16.0,0.25670768610046396,0.27741662307903053,0.5043373007867663,0.4981444120650578,27.584122539115803,27.296969875216327,,,
51.02375430003072,-83.78563181339008,bursting,bursting,84,75,14.5,15.5,0.26294745373497225,0.28184400826446293,0.5403214912873158,0.5165289256198348,27.34999761325965,27.697981276909424,,,
51.02375430003072,-83.5989607818643,bursting,bursting,77,82,16.0,16.0,0.27948711539903537,0.2793528351031859,0.4998875253068059,0.5009016229212582,27.25457678975845,27.21365250653643,,,
51.02375430003072,-82.85987488320067,bursting,bursting,78,82,16.0,16.0,0.28304295584259564,0.27850696267406705,0.5006508460999299,0.5000125003125078,27.149958026011014,27.25164038915104,,,
51.02375430003072,-82.27821706868562,bursting,bursting,84,74,14.5,16.0,0.25919621246376034,0.2754178184677032,0.5319573370215708,0.5072151352996375,27.373605850853338,27.50325006664585,,,
52.305808116447096,-105.14582794454225,bursting,bursting,76,80,16.5,16.0,0.2720472170750122,0.25010378707504966,0.45752979662800525,0.4612758891092762,27.575259451321298,27.901046712654647,,,
52.305808116447096,-101.4811769100413,bursting,bursting,74,83,16.0,16.0,0.25737106560485407,0.2569317382125264,0.4740235115661736,0.46915317851278443,27.81931645850199,27.714857294752637,,,
52.305808116447096,-100.19958492603132,bursting,bursting,74,83,16.0,16.0,0.26094441123729833,0.257581112603379,0.47818290496114774,0.4712424306684572,27.726083128288813,27.724984561189263,,,
52.305808116447096,-98.2750705740145,bursting,bursting,74,82,16.0,16.0,0.2640080767289246,0.2648069292557824,0.48075767409437287,0.48388657698635434,27.61779320979849,27.62863485503295,,,
52.305808116447096,-94.1611661339811,bursting,bursting,75,82,16.0,16.0,0.2711351617267248,0.26503646297143146,0.49194441028163816,0.48135935882933406,27.500542000644558,27.566485889005953,,,
52.305808116447096,-93.84527381702881,bursting,bursting,75,82,16.0,16.0,0.26446978280259403,0.2651996425034423,0.4821252079164958,0.4831034566052319,27.633013591602964,27.591389393675072,,,
