g_us,delta_Vus,regime_A,regime_B,spike_count_A,spike_count_B,mean_spikes_per_burst_A,mean_spikes_per_burst_B,duty_cycle_A,duty_cycle_B,interburst_freq_A,interburst_freq_B,intraburst_freq_A,intraburst_freq_B,V_trace_A,V_trace_B,time
0.01296694563979591,1.6709218521916696,bursting,bursting,88,80,19.0,19.0,0.29711805402547037,0.2943600534841408,0.4406645220993259,0.43839459897854066,27.20142839926195,27.26447556823853,,,
0.01296694563979591,1.6783633053757196,bursting,bursting,84,87,18.0,18.0,0.2882226882042538,0.283829437545654,0.4608613498628939,0.45653761869978077,27.550812125380077,27.628081513562257,,,
0.01296694563979591,1.6811163295534266,bursting,bursting,84,88,18.0,18.0,0.28937135450421253,0.28866671295332,0.4629200999907417,0.46286653243537207,27.526953976014365,27.541829291342054,,,
0.01296694563979591,1.733982549694455,bursting,bursting,80,88,17.0,17.0,0.28207517862690284,0.2801696255300797,0.4779315124142709,0.47916816406717944,27.45987759323664,27.55723105776215,,,
0.01296694563979591,1.7361060220371463,bursting,bursting,80,88,17.0,17.0,0.28243945672742954,0.27558631655248195,0.4790763408149089,0.4676502911123062,27.46094669230139,27.523627819562346,,,
0.01296694563979591,1.7552047982259293,bursting,bursting,78,86,16.5,16.5,0.28992372346110873,0.2649973284111333,0.48583782733323616,0.4857434303201047,27.470399805001577,27.499727287277143,,,
0.01296694563979591,1.7654340804609419,bursting,bursting,77,84,16.0,16.0,0.26649764754637856,0.26727918657356353,0.4875551546768728,0.49001592551757933,27.72273205463679,27.724078203115827,,,
0.01296694563979591,1.7975167445108235,bursting,bursting,75,82,16.0,16.0,0.26740771303060473,0.2721196217259988,0.48540154843093947,0.49512303807496155,27.52986182516021,27.463062583154038,,,
0.01296694563979591,1.7988119665809426,bursting,bursting,75,82,16.0,16.0,0.26967663209273957,0.26887204896531647,0.4881025015253203,0.485767026134266,27.478109252848586,27.448718954399105,,,
0.01296694563979591,1.8192632008531078,bursting,bursting,74,81,16.0,16.0,0.26959459459459467,0.2723380581490977,0.4826254826254826,0.4837695321948624,27.306015012400774,27.146464733846155,,,
0.01296694563979591,1.8305568503647924,bursting,bursting,74,79,15.0,15.0,0.25532501378238864,0.2623132691761914,0.5011777677542224,0.5160091849634924,27.736677084246168,27.66175191938351,,,
0.01296694563979591,1.8810892612229606,bursting,bursting,76,76,15.0,14.5,0.2643478260869563,0.2637962401455429,0.5040957781978576,0.505356781888013,27.17435055560564,27.51691801304485,,,
0.01296694563979591,1.9204089862368265,bursting,bursting,78,73,14.0,14.0,0.25079567154678517,0.2544188395396434,0.5304476978569912,0.5315897190548335,27.617531882505453,27.41284774773305,,,
0.01296694563979591,2.0177001525125693,bursting,bursting,75,67,13.0,13.0,0.234383313823561,0.23295037246878597,0.5320847078854953,0.5246039240373518,27.53494628629511,27.469283138563984,,,
0.012989309451474631,1.4785931153791976,bursting,bursting,91,100,24.0,24.0,0.331220905214568,0.33272613311395793,0.3911903923639635,0.3917420770164924,27.499558898672845,27.424100596337095,,,
0.012989309451474631,1.542285219557248,bursting,bursting,96,91,22.0,22.0,0.31456550829244573,0.31970383239229827,0.4054985604801103,0.41364191019834123,27.469251385380247,27.412698930732716,,,
0.012989309451474631,1.5583544283790378,bursting,bursting,97,89,21.0,21.0,0.30863231780798733,0.3127241855035553,0.42284192054800307,0.4244932611694787,27.655616742609208,27.502156900730437,[-52.       -52.       -52.       ... -53.75007  -53.737507 -53.725006],[-52.       -52.       -52.       ... -55.39752  -55.397427 -55.397335],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
0.012989309451474631,1.5936901249541873,bursting,bursting,93,83,20.0,20.0,0.3028539036780258,0.3042468335013369,0.43604334270826517,0.43826971118026037,27.61956514110492,27.60735819932125,,,
0.012989309451474631,1.5969719024791456,bursting,bursting,94,84,20.0,20.0,0.3040693210485907,0.31140771823315383,0.43874081386420966,0.4463986786599112,27.623585512292536,27.444037114910884,,,
0.012989309451474631,1.6137514660625363,bursting,bursting,93,83,20.0,20.0,0.3052707360705092,0.30914327170400335,0.43631921113486627,0.43968606415019673,27.427385531305042,27.308389153103445,,,
0.012989309451474631,1.6709218521916696,bursting,bursting,86,85,18.0,18.0,0.29186896064105594,0.285526467535463,0.47136460051850104,0.46130780763464424,27.630513409098235,27.678602383789976,,,
0.012989309451474631,1.6783633053757196,bursting,bursting,85,86,18.0,18.0,0.28619117782484577,0.2912424100887435,0.4604475550234828,0.4670714619336758,27.626476435688144,27.514152962220823,,,
0.012989309451474631,1.6811163295534266,bursting,bursting,85,86,18.0,18.0,0.2861496860534396,0.2879805465493282,0.45831614647784047,0.46317739694302923,27.57553388269793,27.56015685766828,,,
0.012989309451474631,1.733982549694455,bursting,bursting,80,87,17.0,17.0,0.28281722324042563,0.27833589410235193,0.4760431295075334,0.47275735728637264,27.40074120963923,27.512113741822557,,,
0.012989309451474631,1.7361060220371463,bursting,bursting,79,88,17.0,17.0,0.27844325552767385,0.274734755742101,0.47346243075611955,0.4663635303719248,27.52502901224328,27.529552083129854,,,
0.012989309451474631,1.7552047982259293,bursting,bursting,78,85,17.0,16.5,0.28545437134922935,0.28699412298724253,0.47878961984104174,0.4778059152372306,27.190825508320536,27.43086663368797,,,
0.012989309451474631,1.7654340804609419,bursting,bursting,77,84,16.0,16.0,0.2676568061863261,0.2727000374485083,0.49097827421136625,0.49931344401448013,27.74509922780157,27.64666010917492,,,
0.012989309451474631,1.7975167445108235,bursting,bursting,83,76,16.0,16.0,0.2700715758825672,0.2709871412506721,0.4852602207934003,0.48892582995159634,27.42026678444161,27.409436089997733,,,
0.012989309451474631,1.7988119665809426,bursting,bursting,75,82,16.0,16.0,0.2735574312651168,0.27093620261871465,0.493607779258601,0.4913159898788906,27.377344741021883,27.433394140821385,,,
0.012989309451474631,1.8192632008531078,bursting,bursting,78,78,15.0,15.0,0.26196233792961515,0.26004691962464305,0.5145091582630171,0.5099959200326397,27.718578296770506,27.69362832447785,,,
0.012989309451474631,1.8305568503647924,bursting,bursting,75,79,15.0,15.0,0.26136451438432,0.2598675898317076,0.5151054678445411,0.5053823217263861,27.72118640262206,27.57429159793588,,,
0.012989309451474631,1.8810892612229606,bursting,bursting,75,76,15.0,15.0,0.2637489636459562,0.2580150784822641,0.5024746878376002,0.4943764676801386,27.172714611297305,27.291062774875908,,,
0.012989309451474631,1.9204089862368265,bursting,bursting,76,73,14.0,14.0,0.2442789403154313,0.24580443917403527,0.5154107823935675,0.5155835116392978,27.653522063613444,27.5743988927638,,,
0.012989309451474631,2.0177001525125693,bursting,bursting,74,67,13.0,13.0,0.24170113191118844,0.23788215749845937,0.5441880713974748,0.5358913212400523,27.350573124181338,27.373133387650114,,,
0.013222478592653589,1.4785931153791976,bursting,bursting,91,99,24.0,24.0,0.33672340929736566,0.3354638851854758,0.39496030648919794,0.3921261077562545,27.341286598886285,27.287166830171916,,,
0.013222478592653589,1.542285219557248,bursting,bursting,98,89,21.5,21.0,0.3301868942754429,0.3103433622301545,0.42045956230159576,0.4249532551419343,27.39877591254912,27.64003162715689,,,
0.013222478592653589,1.5583544283790378,bursting,bursting,97,87,21.0,21.0,0.321156806208945,0.31954225352112686,0.4335855355865328,0.42940570250772925,27.346068251815772,27.305016712529984,,,
0.013222478592653589,1.5936901249541873,bursting,bursting,94,83,20.0,20.0,0.3065035133419433,0.3065338732625591,0.4377996191143313,0.4377804531027689,27.46983337492959,27.44367167165917,[-52.       -52.       -52.       ... -55.928154 -55.928055 -55.927956],[-52.       -52.       -52.       ... -54.35577  -54.35547  -54.355167],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
0.013222478592653589,1.5969719024791456,bursting,bursting,93,83,20.0,20.0,0.30934505145077956,0.30758524704244966,0.44163759219184745,0.43493389004871263,27.422232832270467,27.339558545934658,,,
0.013222478592653589,1.6137514660625363,bursting,bursting,89,86,19.0,19.0,0.29491334683772213,0.2997909280974454,0.45014629754670255,0.45450413598763756,27.7039647036704,27.577657580215416,,,
0.013222478592653589,1.6709218521916696,bursting,bursting,84,87,18.0,18.0,0.2871925164568656,0.28344223613758046,0.46194710705624215,0.45376168436337233,27.59955690637976,27.570448574544866,,,
0.013222478592653589,1.6783633053757196,bursting,bursting,86,84,18.0,18.0,0.2879824801532986,0.2885386423337481,0.4562460078474314,0.46085073044840774,27.423130846437886,27.455092967602965,,,
0.013222478592653589,1.6811163295534266,bursting,bursting,84,87,18.0,18.0,0.28957163002519837,0.28947489955202493,0.4623529139792402,0.46182976954694516,27.464724500575045,27.417895785118347,,,
0.013222478592653589,1.733982549694455,bursting,bursting,79,87,17.0,17.0,0.2855578566497655,0.282492609897969,0.47608845723535426,0.4767807761991036,27.254726048984118,27.344932505297088,,,
0.013222478592653589,1.7361060220371463,bursting,bursting,79,87,17.0,17.0,0.2843050612654355,0.2843562374916611,0.4777032029999761,0.4765081482893357,27.30844318840495,27.2480267019979,,,
0.013222478592653589,1.7552047982259293,bursting,bursting,76,84,16.0,16.0,0.26818103511923774,0.26811239475230075,0.49221076464942287,0.4895241824946153,27.744160361006163,27.664339155757503,,,
0.013222478592653589,1.7654340804609419,bursting,bursting,84,77,16.0,16.0,0.26736986368419746,0.26664243305464697,0.4894642813440689,0.48467224039743123,27.69114055814292,27.59101992676082,,,
0.013222478592653589,1.7975167445108235,bursting,bursting,76,82,16.0,16.0,0.27428557435658857,0.2725720280061477,0.48975194064206473,0.4879119806786856,27.251605556281607,27.26475889552665,,,
0.013222478592653589,1.7988119665809426,bursting,bursting,76,82,16.0,16.0,0.2751349898604899,0.2722117664312076,0.4886510786972562,0.4888421773030577,27.210062270496874,27.276068999636337,,,
0.013222478592653589,1.8192632008531078,bursting,bursting,74,79,15.0,15.0,0.2609287862044152,0.260534154848894,0.513993472282902,0.5092038597652571,27.711849281354553,27.61505971383746,,,
0.013222478592653589,1.8305568503647924,bursting,bursting,76,78,15.0,15.0,0.2571693340346133,0.26169341506218646,0.500914168357252,0.5086858102093244,27.604702363991027,27.51082518251855,,,
0.013222478592653589,1.8810892612229606,bursting,bursting,77,74,14.0,14.0,0.24299909665763317,0.25138194961199106,0.5161956381468578,0.531519081535027,27.83662685328616,27.656963750232745,,,
0.013222478592653589,1.9204089862368265,bursting,bursting,77,72,14.0,14.0,0.24834181706000294,0.24646976672011606,0.5141652527122218,0.5172502974189208,27.40707058285772,27.499124754068045,,,
0.013222478592653589,2.0177001525125693,bursting,bursting,73,66,12.5,13.0,0.2207154742096505,0.24656492695378246,0.5546311702717693,0.5430945527616357,27.57676678119052,27.019726374017818,,,
0.013460148881504711,1.4785931153791976,bursting,bursting,97,93,22.5,23.5,0.3190476190476192,0.3395679766644328,0.4001600640256102,0.39418187551736367,27.256684253148183,27.377024618256137,,,
0.013460148881504711,1.542285219557248,bursting,bursting,98,88,21.0,21.0,0.313253012048193,0.3073382980503721,0.4264846998613924,0.4183750313781273,27.535672027938386,27.567731353069995,,,
0.013460148881504711,1.5583544283790378,bursting,bursting,97,87,21.0,21.0,0.30924088963140833,0.3177963372479978,0.4176673279732694,0.42939648324280205,27.424961143411178,27.246685605551995,,,
0.013460148881504711,1.5936901249541873,bursting,bursting,83,93,20.0,19.5,0.3068946855720316,0.2896535002645036,0.4329472886676047,0.4408393581378946,27.32069769605691,27.521223178511697,,,
0.013460148881504711,1.5969719024791456,bursting,bursting,92,83,19.5,19.5,0.2924044165018992,0.2918615735916819,0.4443160864639106,0.4433901611723236,27.490200763191158,27.421324389519132,[-52.       -52.       -52.       ... -55.75131  -55.75128  -55.751255],[-52.       -52.       -52.       ... -66.258095 -66.18247  -66.10722 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
0.013460148881504711,1.6137514660625363,bursting,bursting,89,85,19.0,19.0,0.3003420752565565,0.29484949832775914,0.45610034207525657,0.4459308807134893,27.563035065848453,27.55124420028557,,,
0.013460148881504711,1.6709218521916696,bursting,bursting,85,86,18.0,18.0,0.2960274296523999,0.2924970963995354,0.4729250413809412,0.4645760743321719,27.365661679747408,27.34293041867943,,,
0.013460148881504711,1.6783633053757196,bursting,bursting,83,87,18.0,18.0,0.2852001901183712,0.2879372960051489,0.4526627888554421,0.4597067071208569,27.42038064491001,27.408260450739995,,,
0.013460148881504711,1.6811163295534266,bursting,bursting,84,84,18.0,18.0,0.28796241390320654,0.28823892047400496,0.4561419513752681,0.45665228211977993,27.366565018206927,27.325596542661753,,,
0.013460148881504711,1.733982549694455,bursting,bursting,86,78,16.5,16.0,0.26805841419190424,0.27075660577897515,0.4900519455062238,0.4943520280791952,27.414759096395386,27.677555369212488,,,
0.013460148881504711,1.7361060220371463,bursting,bursting,80,85,17.0,17.0,0.28166678511359056,0.2761838761838763,0.4737876957335417,0.4620004620004619,27.275339267260954,27.319330880891542,,,
0.013460148881504711,1.7552047982259293,bursting,bursting,75,83,16.0,16.0,0.2704557192395661,0.26853894035190884,0.491871818204176,0.49012400137234735,27.581785876147887,27.615199893877094,,,
0.013460148881504711,1.7654340804609419,bursting,bursting,76,83,16.0,16.0,0.268281334182299,0.27086749051755776,0.48978792182984776,0.4894163709776093,27.605718044450494,27.454536885072752,,,
0.013460148881504711,1.7975167445108235,bursting,bursting,73,78,15.5,15.5,0.2505490167049127,0.275586729121666,0.49349816171934763,0.48540154843093947,27.565098826618087,27.408963739519937,,,
0.013460148881504711,1.7988119665809426,bursting,bursting,73,78,15.5,15.0,0.2543859649122804,0.25360762969990525,0.5012531328320802,0.49932591002147103,27.452148421580574,27.786806073879113,,,
0.013460148881504711,1.8192632008531078,bursting,bursting,76,77,15.0,15.0,0.2586845530083093,0.2563491266813892,0.5005506056662328,0.5019072475406545,27.530307605908472,27.63302791245353,,,
0.013460148881504711,1.8305568503647924,bursting,bursting,77,77,15.0,15.0,0.2676480428236871,0.2598915647459337,0.5147077746609363,0.5043500189131259,27.308875134290595,27.474325914309787,,,
0.013460148881504711,1.8810892612229606,bursting,bursting,79,72,14.0,14.0,0.24982310857202775,0.24761081873641777,0.5241227495479442,0.523656167360511,27.588656069585422,27.675921719238257,,,
0.013460148881504711,1.9204089862368265,bursting,bursting,79,71,14.0,14.0,0.25370931406820496,0.24742588089201636,0.5178798000983971,0.5174108759766128,27.19122471402789,27.415793163419536,,,
0.013460148881504711,2.0177001525125693,bursting,bursting,72,64,12.5,12.5,0.2490393061045238,0.22122367212932303,0.548967940272288,0.5564675440304946,27.381621705856812,27.410565945163157,,,
0.01351613333318916,1.4785931153791976,bursting,bursting,92,97,23.0,23.0,0.32136256136097124,0.32514857051076124,0.3974799769461613,0.4015419209765498,27.56395305688893,27.512188216754097,,,
0.01351613333318916,1.542285219557248,bursting,bursting,98,87,21.0,21.0,0.3137426215185289,0.31295962700010616,0.4261938755940077,0.42386351594786476,27.500991049065476,27.45066981089508,,,
0.01351613333318916,1.5583544283790378,bursting,bursting,86,96,20.5,20.5,0.32351460772513413,0.3190317374932762,0.43768464821096387,0.43033889187735336,27.50969301187326,27.489917156428582,,,
0.01351613333318916,1.5936901249541873,bursting,bursting,92,83,20.0,20.0,0.30285335386721435,0.30909290336733586,0.4277891854893908,0.43874081386420966,27.363703586082764,27.22337534105982,,,
0.01351613333318916,1.5969719024791456,bursting,bursting,92,81,19.5,19.5,0.29494917764265044,0.29320084849838124,0.4487625373033858,0.44657809534442333,27.4140669641384,27.365833216750644,,,
0.01351613333318916,1.6137514660625363,bursting,bursting,89,86,19.0,19.0,0.30183205409356706,0.29710291053303767,0.4568713450292398,0.44811902041182133,27.505877413584823,27.49210515405528,[-52.       -52.       -52.       ... -55.95698  -55.956898 -55.956814],[-52.       -52.       -52.       ... -61.80826  -61.754623 -61.701244],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
0.01351613333318916,1.6709218521916696,bursting,bursting,84,88,18.0,18.0,0.29214132218037264,0.28735605869828995,0.46213924255378147,0.45786497561869005,27.339544626497158,27.43126429320196,,,
0.01351613333318916,1.6783633053757196,bursting,bursting,84,85,18.0,18.0,0.28873833800953497,0.2885617628234432,0.4562147859212117,0.4571637560574197,27.344414008460458,27.325052162623525,,,
0.01351613333318916,1.6811163295534266,bursting,bursting,84,86,17.5,18.0,0.2695464663327767,0.2916311730171521,0.46373585605639017,0.4604581558650857,27.59171615819195,27.20932177206363,,,
0.01351613333318916,1.733982549694455,bursting,bursting,77,85,16.0,16.0,0.2701025297286564,0.2690460356166407,0.4965120031776768,0.49262297100913804,27.764352625824774,27.708394125181186,,,
0.01351613333318916,1.7361060220371463,bursting,bursting,76,84,16.0,16.0,0.27028567181189755,0.2726165925410591,0.49552786105398783,0.49693144830670594,27.727750817478807,27.620119604758475,,,
0.01351613333318916,1.7552047982259293,bursting,bursting,77,83,16.0,16.0,0.2707409675443968,0.26706618659836157,0.48989589712186166,0.48329023995360404,27.526856410545182,27.553889802900247,,,
0.01351613333318916,1.7654340804609419,bursting,bursting,75,82,16.0,16.0,0.27701370341711823,0.2740426376790014,0.49921373836207966,0.49636413272776897,27.366273022324112,27.420572764427774,,,
0.01351613333318916,1.7975167445108235,bursting,bursting,75,79,15.0,15.0,0.25885378211166815,0.2592096280751435,0.509203859765257,0.505676215519203,27.742593809054576,27.645881012945157,,,
0.01351613333318916,1.7988119665809426,bursting,bursting,75,78,15.0,15.0,0.25572873528599754,0.26079049155972245,0.5019702331651732,0.5123082046158969,27.75752905273375,27.685437541864953,,,
0.01351613333318916,1.8192632008531078,bursting,bursting,76,77,15.0,15.0,0.26215194050308394,0.2643891858393372,0.5076528669695661,0.5164355617527823,27.485908308987717,27.502360485049273,,,
0.01351613333318916,1.8305568503647924,bursting,bursting,78,77,15.0,15.0,0.26126035398675695,0.26283718321350236,0.5035373498829275,0.5099179032175819,27.409478483412165,27.39852936841566,,,
0.01351613333318916,1.8810892612229606,bursting,bursting,79,73,14.0,14.0,0.24679528680564553,0.24509322231129288,0.5179334455522465,0.5171834190995835,27.620219118778138,27.673960067867988,,,
0.01351613333318916,1.9204089862368265,bursting,bursting,77,71,14.0,14.0,0.24798412738788708,0.24735576301430093,0.5087375677256886,0.5172101683519099,27.298776479270774,27.39673330893296,,,
0.01351613333318916,2.0177001525125693,bursting,bursting,71,65,12.5,12.5,0.22014646953157402,0.21898894328620958,0.5527152134862512,0.5500852632157985,27.482572829377705,27.4832096641355,,,
0.013550705177740506,1.4785931153791976,bursting,bursting,94,96,23.0,23.0,0.32527959697733,0.3248690206154528,0.4030226700251889,0.4014693779231989,27.553489876470675,27.49965398488862,,,
0.013550705177740506,1.542285219557248,bursting,bursting,97,87,21.0,21.0,0.30586275122357576,0.30745673833245957,0.4165364990107259,0.419507079181961,27.59042741937849,27.575968161140793,,,
0.013550705177740506,1.5583544283790378,bursting,bursting,97,86,20.5,20.5,0.29993750404068703,0.30154100644262594,0.4310066159515549,0.4353125544140693,27.452183549606733,27.44787989132271,,,
0.013550705177740506,1.5936901249541873,bursting,bursting,92,83,20.0,20.0,0.3080520271445975,0.30366042275305016,0.43500957021054465,0.429627083691356,27.28211141426267,27.32656703008672,,,
0.013550705177740506,1.5969719024791456,bursting,bursting,91,82,20.0,19.5,0.3077982737467443,0.30859400580646545,0.4304870961492928,0.43657636812119366,27.234658960218546,27.4950915632615,,,
0.013550705177740506,1.6137514660625363,bursting,bursting,89,84,19.0,19.0,0.29605527975311957,0.29610825318720646,0.44724719352386066,0.44732721986132856,27.551986680742107,27.498165188212795,,,
0.013550705177740506,1.6709218521916696,bursting,bursting,84,87,18.0,18.0,0.2932850636459186,0.294429459364372,0.467126007240453,0.4690981587897267,27.349135501741276,27.301566620036766,[-52.       -52.       -52.       ... -56.010098 -56.009975 -56.009853],[-52.       -52.       -52.       ... -54.155125 -54.13839  -54.12172 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
0.013550705177740506,1.6783633053757196,bursting,bursting,84,86,17.5,18.0,0.27481439447675793,0.2933670536843315,0.4728803139925285,0.45982296815725954,27.523389679339882,27.182523364171633,,,
0.013550705177740506,1.6811163295534266,bursting,bursting,82,89,17.5,17.0,0.27576469471536047,0.277050704426804,0.47459718563868913,0.4767694104746239,27.492460116650193,27.741251928881745,,,
0.013550705177740506,1.733982549694455,bursting,bursting,79,86,17.0,17.0,0.2825651774569604,0.28300159609426345,0.4710204658392407,0.46943948924983564,27.204565144151434,27.118850612015656,,,
0.013550705177740506,1.7361060220371463,bursting,bursting,77,83,16.0,16.0,0.26782748852202803,0.2687897463599086,0.48842434306925864,0.4910747170181944,27.697626455645263,27.663048916576386,,,
0.013550705177740506,1.7552047982259293,bursting,bursting,84,77,16.0,16.0,0.27007604656313844,0.2659636363636365,0.49221076464942287,0.48484848484848464,27.584277790277223,27.626353249062443,,,
0.013550705177740506,1.7654340804609419,bursting,bursting,75,82,16.0,16.0,0.2716717504673819,0.265341835267044,0.4919807143559973,0.4794323520951192,27.47761114165106,27.518489365328758,,,
0.013550705177740506,1.7975167445108235,bursting,bursting,73,79,15.0,15.0,0.25631433592769276,0.2610979503553403,0.5021340697966358,0.514986095375425,27.71603980731854,27.729686948715948,,,
0.013550705177740506,1.7988119665809426,bursting,bursting,74,78,15.0,15.0,0.2564689891260573,0.2570633615783486,0.5034232782923883,0.5058808650562793,27.73861692619095,27.752058645947074,,,
0.013550705177740506,1.8192632008531078,bursting,bursting,77,77,15.0,15.0,0.2640791087489777,0.2589312669819864,0.5110384300899428,0.5031699708161417,27.44820192863263,27.522838127896023,,,
0.013550705177740506,1.8305568503647924,bursting,bursting,77,76,15.0,15.0,0.2584218855980105,0.2643584313525373,0.5024241967493154,0.5102952057765417,27.51401935926047,27.34707304349262,,,
0.013550705177740506,1.8810892612229606,bursting,bursting,80,72,14.0,14.0,0.2534159517000317,0.24975732612744966,0.5296049147336087,0.5247002649736338,27.48787693098548,27.566688776277537,,,
0.013550705177740506,1.9204089862368265,bursting,bursting,78,71,14.0,13.5,0.2544411400900074,0.2552492576143802,0.5263573440008422,0.5255827398628228,27.140199353347004,27.497207695827832,,,
