Vs0,Vus0,regime_A,regime_B,spike_count_A,spike_count_B,mean_spikes_per_burst_A,mean_spikes_per_burst_B,duty_cycle_A,duty_cycle_B,interburst_freq_A,interburst_freq_B,intraburst_freq_A,intraburst_freq_B
-54.473684210526315,-53.31578947368421,bursting,bursting,58,59,6.444444444444445,6.555555555555555,0.4360638001698276,0.4360904174612422,0.9497056810414846,0.9119806182133239,13.233071781899465,13.648864795407675
-54.473684210526315,-52.78947368421053,bursting,bursting,62,64,6.2,6.4,0.4432486571336401,0.4440998569702603,1.0556865187641842,1.018028710828278,13.909626977620338,13.81862407531117
-54.473684210526315,-52.26315789473684,bursting,bursting,67,63,7.444444444444445,7.875,0.47647526634919346,0.46781534241262124,0.8959475867497886,0.8365971773365306,13.812123191618927,13.837863737900763
-54.473684210526315,-51.73684210526316,bursting,bursting,69,66,7.666666666666667,8.25,0.4427383939536254,0.44923980753700704,0.9111035980003698,0.8380996937144302,14.730935546084101,14.729376437438981
-54.473684210526315,-51.21052631578947,bursting,bursting,68,73,8.5,9.125,0.4843650601552771,0.4766050515777711,0.866991514446261,0.8473780678006093,14.194778317843664,14.01193899224767
-54.473684210526315,-50.68421052631579,bursting,bursting,72,75,8.0,9.375,0.4693069243432396,0.48098497886855157,0.8697499961206484,0.8428629048905506,14.790089481874666,14.623885456207853
-54.473684210526315,-50.1578947368421,bursting,bursting,76,76,9.5,9.5,0.4800129533385367,0.4843746335840532,0.8209307752842571,0.7971980289604337,15.150510401274028,14.924328931503783
-54.473684210526315,-49.631578947368425,bursting,bursting,76,80,10.857142857142858,10.0,0.4710312014162806,0.4689466918114945,0.7554902072226041,0.7956429717715698,15.639288123479457,15.696130597324391
-54.473684210526315,-49.10526315789474,bursting,bursting,79,83,11.285714285714286,10.375,0.4840295102907532,0.48488943989651584,0.7384628213288952,0.7856313927215892,15.862945412110978,16.012188744406515
-54.473684210526315,-48.578947368421055,bursting,bursting,82,83,11.714285714285714,11.857142857142858,0.492139699121733,0.4990696127805893,0.679820026062027,0.6989188714329533,16.060356998770885,16.089314996367005
-54.473684210526315,-48.05263157894737,bursting,bursting,82,89,11.714285714285714,12.714285714285714,0.5026810034162634,0.4987365802031263,0.7592085230695801,0.7201864280538897,16.22788490401466,16.222963159299052
-54.473684210526315,-47.526315789473685,bursting,bursting,88,89,14.666666666666666,12.714285714285714,0.5458516992692897,0.5111671432734279,0.6486792700644698,0.6901356664425357,15.825239720124548,16.18252128098858
-54.473684210526315,-47.0,bursting,bursting,88,90,12.571428571428571,12.857142857142858,0.506285071879494,0.5067076525837244,0.6547736964945146,0.7558374238861711,16.797521220122317,16.899852375010912
-53.94736842105263,-57.0,bursting,bursting,59,58,5.363636363636363,4.833333333333333,0.45842154151058667,0.4134605777006803,1.336848681645335,1.4905567922492269,11.323537442287483,11.489119738049844
-53.94736842105263,-56.473684210526315,bursting,bursting,62,61,4.769230769230769,5.083333333333333,0.42865374760913505,0.44160015706756145,1.372422401532612,1.253998431861184,12.69181425565764,12.619612673862198
-53.94736842105263,-55.94736842105263,bursting,bursting,64,66,4.923076923076923,5.5,0.4398949037440849,0.4683592375404216,1.3704607639403126,1.3674376571957483,12.523575522353685,12.483791570770677
-53.94736842105263,-55.421052631578945,tonic_spiking,tonic_spiking,68,68,68.0,68.0,,,,,8.671631955386603,8.671631955386603
-53.94736842105263,-54.89473684210526,tonic_spiking,tonic_spiking,71,71,71.0,71.0,,,,,8.609155247456407,8.609155247456407
-53.94736842105263,-54.36842105263158,bursting,bursting,74,74,6.7272727272727275,6.166666666666667,0.46485933005484864,0.46029187183834724,1.350322275860377,1.350032003271384,13.469070720698863,13.63347783734732
-53.94736842105263,-53.8421052631579,bursting,bursting,79,76,6.583333333333333,6.909090909090909,0.4545851021944319,0.46067926832474804,1.323840085065041,1.31011380411574,14.333011562480204,14.186242415175467
-53.94736842105263,-53.31578947368421,bursting,bursting,80,81,6.153846153846154,6.230769230769231,0.4597952933097998,0.4595531818028384,1.4088463087834942,1.4003976532712448,15.111553460538456,15.116105229290142
-53.94736842105263,-52.78947368421053,bursting,bursting,84,84,6.461538461538462,6.461538461538462,0.4888147484580077,0.46736709689197947,1.3782572464756349,1.4043954094025362,15.072875967988072,15.474388388092612
-53.94736842105263,-52.26315789473684,bursting,bursting,87,86,7.25,7.166666666666667,0.5099032448218721,0.4932642283633419,1.3537465170582197,1.4218974742373744,14.781760662153207,14.702287190333513
-53.94736842105263,-51.73684210526316,tonic_spiking,tonic_spiking,91,91,91.0,91.0,,,,,10.771844365062597,10.771844365062597
-53.94736842105263,-51.21052631578947,tonic_spiking,tonic_spiking,94,94,94.0,94.0,,,,,10.894529126431745,10.894529126431745
-53.94736842105263,-50.68421052631579,bursting,bursting,95,94,6.785714285714286,7.230769230769231,0.5569504068313045,0.572618611131895,1.6285011151562254,1.4599730520935486,15.074364755818642,15.156957118470283
-53.94736842105263,-50.1578947368421,bursting,bursting,96,98,6.4,7.0,0.5288257140663718,0.5938602522652875,1.7078859553488015,1.4843850678778425,15.590592264357761,15.305819777534252
-53.94736842105263,-49.631578947368425,bursting,bursting,99,100,6.6,6.666666666666667,0.5268687337294272,0.5664490160930333,2.0298693315023177,1.8715432471533664,15.0090951505339,15.272316013102698
-53.94736842105263,-49.10526315789474,bursting,bursting,103,103,7.357142857142857,7.923076923076923,0.5841694910411732,0.5811473847991732,1.683818812211,1.8995380491311327,15.363101108439126,14.961603406806471
