g_syn_i,tau_i,regime_A,regime_B,spike_count_A,spike_count_B,mean_spikes_per_burst_A,mean_spikes_per_burst_B,duty_cycle_A,duty_cycle_B,interburst_freq_A,interburst_freq_B,intraburst_freq_A,intraburst_freq_B,V_trace_A,V_trace_B,time
26.51607007797135,44.17062526144672,bursting,bursting,83,80,15.5,15.5,0.26676113254086986,0.2623166023166023,0.5248104122385787,0.5148005148005148,27.455587298981577,27.47890102486375,[-52.       -52.       -52.       ... -51.784565 -51.762836 -51.740795],[-52.       -52.       -52.       ... -55.732395 -55.732277 -55.73216 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
26.51607007797135,44.21787801655311,bursting,bursting,85,79,15.5,15.0,0.2932918540207046,0.2690343239738535,0.5228484785109275,0.5292825574933178,27.40789213667244,27.740521800682043,,,
26.51607007797135,44.39297493308039,bursting,bursting,84,80,15.0,15.0,0.26954170753041606,0.27234565920697335,0.5301243141516686,0.5347450602925056,27.74700956592743,27.67559181543182,,,
26.51607007797135,44.41090652794522,bursting,bursting,83,80,16.0,15.5,0.2845086941002498,0.26411973014190826,0.5099179032175819,0.516969524646522,27.18451315518151,27.432385027909767,,,
26.51607007797135,44.6851439225174,bursting,bursting,85,79,15.5,15.0,0.2670229767612462,0.26642840372524984,0.5239854332049569,0.5217436673362378,27.44335299768673,27.703067928076166,,,
26.51607007797135,45.787885714675056,bursting,bursting,83,80,15.5,15.5,0.2657085041249418,0.26269828967085207,0.5188605821615733,0.5167157546633597,27.41512254277045,27.49495532768891,,,
26.51607007797135,46.300099423249314,bursting,bursting,84,80,16.0,15.5,0.28726013197481876,0.28349953058790694,0.5056506459687004,0.5074725330491486,27.107309380464883,27.495588682670352,,,
26.51607007797135,47.39163038187516,bursting,bursting,79,82,16.0,16.0,0.27946237095406734,0.27763534536403217,0.49872824298039986,0.49782202862476665,27.27961909636904,27.27856400100107,,,
26.51607007797135,48.70189663111327,bursting,bursting,77,82,16.0,16.0,0.2789177001127397,0.2765613738598802,0.5010647626205686,0.49705494942465894,27.30500982403554,27.32169678064362,,,
26.51607007797135,49.856902694344555,bursting,bursting,77,82,16.0,16.0,0.28317981072555193,0.2785549233483242,0.5047318611987381,0.49693144830670616,27.166813365484867,27.241425253434333,,,
26.51607007797135,50.00928939680185,bursting,bursting,78,82,16.0,16.0,0.28066798330041753,0.28041767554479385,0.49998750031249223,0.5044390637610976,27.230682997367037,27.20336224485995,,,
26.51607007797135,50.07933725696112,bursting,bursting,78,82,16.0,16.0,0.2846096096096098,0.28091068301225913,0.5005005005005005,0.5003752814610959,27.13259063565009,27.168285936965535,,,
26.51607007797135,51.02375430003072,bursting,bursting,76,82,16.0,16.0,0.2823044017515882,0.281113770946201,0.5062394006125498,0.5039687539372558,27.194727210090594,27.19836821795958,,,
26.51607007797135,52.305808116447096,bursting,bursting,83,77,16.0,16.0,0.27864182904388596,0.2749090729148626,0.5041466058329764,0.49484127965954916,27.34512104789138,27.342073738574996,,,
26.51607007797135,52.53984467836355,bursting,bursting,76,82,16.0,16.0,0.275819326689474,0.2766679137049505,0.495810402102236,0.4988153136301283,27.33554995256309,27.319115413607822,,,
26.51607007797135,52.8462555449608,bursting,bursting,83,76,16.0,16.0,0.28140258557441733,0.27626139363450697,0.5059832519543603,0.4980823828261195,27.20517134287488,27.33379673236416,,,
26.51607007797135,53.201081461658184,bursting,bursting,77,82,16.0,16.0,0.2754137115839242,0.27528719878392166,0.49251379038613075,0.4983926835954048,27.31904924213086,27.377489718973372,,,
26.51607007797135,54.28223164775316,bursting,bursting,75,82,16.0,16.0,0.271708615091668,0.2745370945694047,0.48824548983228777,0.49707965701503687,27.394116833647956,27.37668447350301,,,
26.51607007797135,57.28937686253878,bursting,bursting,75,82,16.0,16.0,0.27261337394978624,0.2722496299950666,0.491328059745492,0.49333991119881593,27.39656031075592,27.3986816325066,,,
26.932654231414183,39.00462398585954,bursting,bursting,87,80,15.0,15.0,0.2740434887524468,0.27663546344894785,0.5362361584041612,0.5410962610248364,27.66537400048895,27.611771226826335,,,
26.932654231414183,44.17062526144672,bursting,bursting,84,80,15.5,15.5,0.26709199747952095,0.2652715079717142,0.5250997689561016,0.5218798110795084,27.464561521094772,27.42251172940881,,,
26.932654231414183,44.21787801655311,bursting,bursting,81,83,15.5,15.5,0.2610549021621896,0.2657051365494262,0.5135843048636434,0.5206841790112208,27.56718888322827,27.440180435580793,[-52.       -52.       -52.       ... -56.09928  -56.099243 -56.099205],[-52.       -52.       -52.       ... -73.40039  -73.29018  -73.180504],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
26.932654231414183,44.39297493308039,bursting,bursting,83,81,15.0,15.5,0.2690093990917732,0.2662507179032006,0.5280388636603652,0.5221114185767245,27.727134243694852,27.42198109532369,,,
26.932654231414183,44.41090652794522,bursting,bursting,86,79,15.0,15.0,0.27002888718098206,0.27391631304721487,0.5300400180213606,0.5371434710211098,27.72427693402222,27.647579494337812,,,
26.932654231414183,44.6851439225174,bursting,bursting,82,81,15.5,15.5,0.2672253014263573,0.2628080792406961,0.5253618429693452,0.5172369203713761,27.44865709117028,27.489795551470205,,,
26.932654231414183,45.787885714675056,bursting,bursting,82,81,15.5,15.5,0.26428812547064456,0.26187532199896973,0.5193321388694139,0.5151983513652757,27.511204022879298,27.516606749242328,,,
26.932654231414183,46.300099423249314,bursting,bursting,78,82,16.0,16.0,0.2772003978120339,0.2803487252268233,0.49726504226752855,0.506868062243398,27.342822561763406,27.239615738297616,,,
26.932654231414183,47.39163038187516,bursting,bursting,79,81,16.0,15.5,0.2819725751666877,0.28102439395090795,0.5032079506856209,0.5066241102414065,27.226658537400635,27.56488299615609,,,
26.932654231414183,48.70189663111327,bursting,bursting,85,76,15.0,16.0,0.253308775161163,0.2704435076301061,0.5262465465070386,0.49306017799472424,27.26191291277607,27.523505246454125,,,
26.932654231414183,49.856902694344555,bursting,bursting,77,82,16.0,16.0,0.2773702594810377,0.2779131395845371,0.4990019960079841,0.502373715807189,27.338526213471138,27.336772893966597,,,
26.932654231414183,50.00928939680185,bursting,bursting,78,82,16.0,16.0,0.2818239232032333,0.2810783699059563,0.5052418845522295,0.5015673981191222,27.242270336844328,27.18060791974368,,,
26.932654231414183,50.07933725696112,bursting,bursting,79,81,16.0,16.0,0.2824564056042737,0.27955809371804796,0.5039814534825119,0.4987655552507544,27.197555206613423,27.2251750116578,,,
26.932654231414183,51.02375430003072,bursting,bursting,75,82,16.0,16.0,0.2700613887054564,0.2710600167396978,0.48915303152591283,0.4923440500221554,27.477018644086503,27.482467025948967,,,
26.932654231414183,52.305808116447096,bursting,bursting,75,82,16.0,16.0,0.2770848315024675,0.27351770889620275,0.4959456443573783,0.4912315174141572,27.316049987356667,27.33318509032114,,,
26.932654231414183,52.53984467836355,bursting,bursting,77,83,16.0,16.0,0.2707599765258216,0.27094266277939744,0.4890453834115805,0.4859086491739553,27.448301090648226,27.378908430357807,,,
26.932654231414183,52.8462555449608,bursting,bursting,76,82,16.0,16.0,0.27440333687094276,0.27398989898989895,0.4936199619912629,0.49514755397108323,27.368200364410253,27.38140428111274,,,
26.932654231414183,53.201081461658184,bursting,bursting,83,77,16.0,16.0,0.2723706609429356,0.2730042507186906,0.49342511040386844,0.4914125654192979,27.45719688330931,27.37801059266945,,,
26.932654231414183,54.28223164775316,bursting,bursting,75,82,16.0,16.0,0.271018430134371,0.27619429947812113,0.4895122010916122,0.5018065034122843,27.44414792415551,27.383856465779143,,,
26.932654231414183,57.28937686253878,bursting,bursting,76,81,16.0,16.0,0.2721543722520762,0.2690569816574265,0.48851978505129445,0.48848398993722975,27.371596795618856,27.4631755022538,,,
27.245528652502802,39.00462398585954,bursting,bursting,87,80,15.5,15.0,0.2694663167104112,0.2713539723983591,0.5302367507091917,0.5328502158043372,27.35666097586252,27.70596638275385,,,
27.245528652502802,44.17062526144672,bursting,bursting,83,78,16.0,16.0,0.2813254223652457,0.28182935701562933,0.5028157683024939,0.501743558867063,27.258087158376934,27.194214484146354,,,
27.245528652502802,44.21787801655311,bursting,bursting,84,80,15.5,15.5,0.2631633445508673,0.2845611265310283,0.5177323323841575,0.5092816582210791,27.541686525041797,27.49243100757508,,,
27.245528652502802,44.39297493308039,bursting,bursting,81,81,15.5,15.5,0.2562288295069628,0.28533523828962115,0.5018190942165349,0.5102561485865904,27.591807639889794,27.48833564504696,[-52.       -52.       -52.       ... -53.009617 -52.99123  -52.97282 ],[-52.       -52.       -52.       ... -55.850674 -55.85061  -55.850544],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
27.245528652502802,44.41090652794522,bursting,bursting,80,81,16.0,16.0,0.28164085765336494,0.2802800525730462,0.49632717887631533,0.505510059650187,27.218728371246755,27.2819357749209,,,
27.245528652502802,44.6851439225174,bursting,bursting,83,79,16.0,15.5,0.28295477590752355,0.26218600092845706,0.5069965524234434,0.5158095631092999,27.23824552300081,27.51745285686109,,,
27.245528652502802,45.787885714675056,bursting,bursting,78,82,16.0,16.0,0.2777916065116743,0.2767560823456019,0.49783442027181746,0.49906425452276976,27.33360837781121,27.345843075453917,,,
27.245528652502802,46.300099423249314,bursting,bursting,81,81,15.5,15.5,0.25630294473578064,0.28236338278179285,0.5042355788624445,0.507163687080005,27.628888760053453,27.529260736343904,,,
27.245528652502802,47.39163038187516,bursting,bursting,78,82,16.0,16.0,0.28289690486450847,0.2779973979183343,0.5069837004740297,0.500400320256205,27.22111377248687,27.30937589292855,,,
27.245528652502802,48.70189663111327,bursting,bursting,77,82,16.0,16.0,0.2851510835283343,0.2790330265566618,0.5086987486010783,0.5015422423953657,27.118807115456605,27.28376985351531,,,
27.245528652502802,49.856902694344555,bursting,bursting,77,82,16.0,16.0,0.27735990037359926,0.2765099326135424,0.4981320049813201,0.5010145544728075,27.315490700372287,27.3833541826751,,,
27.245528652502802,50.00928939680185,bursting,bursting,75,82,16.0,16.0,0.2769012542305396,0.2706680940100237,0.49771053155484773,0.48659432631015537,27.348514800567976,27.40525213546075,,,
27.245528652502802,50.07933725696112,bursting,bursting,76,82,16.0,16.0,0.2766357917677942,0.27347793936406223,0.49531923324582705,0.49297510475720974,27.31888749928133,27.38488083030744,,,
27.245528652502802,51.02375430003072,bursting,bursting,75,82,16.0,16.0,0.27465984302339896,0.2721061685917917,0.49208965873582156,0.4915212582944211,27.342794048763142,27.410871406940142,,,
27.245528652502802,52.305808116447096,bursting,bursting,76,82,16.0,16.0,0.2743025685141943,0.2711506856035517,0.4915816640039326,0.4905928814972894,27.3526255684441,27.43225225060414,,,
27.245528652502802,52.53984467836355,bursting,bursting,75,82,16.0,16.0,0.2736469024588349,0.2736857700190128,0.4922592237072041,0.493839354058125,27.39454592947379,27.36758241315313,,,
27.245528652502802,52.8462555449608,bursting,bursting,75,82,16.0,16.0,0.27421488413110573,0.2752981006198501,0.4899318994659743,0.4978715989146398,27.33469876343843,27.36682024938543,,,
27.245528652502802,53.201081461658184,bursting,bursting,75,82,16.0,16.0,0.27400583147526525,0.27603453853236143,0.49003993825496794,0.49767337696269925,27.32864409665248,27.334425740324242,,,
27.245528652502802,54.28223164775316,bursting,bursting,75,82,16.0,16.0,0.27183729410900914,0.269350528354623,0.48948824004503294,0.49035231814058383,27.39419686476468,27.50679443596946,,,
27.245528652502802,57.28937686253878,bursting,bursting,75,82,16.0,16.0,0.27405599921127854,0.2745283488476279,0.49295080350980963,0.49778485738463824,27.356182873053818,27.377386957810923,,,
27.436723822293487,39.00462398585954,bursting,bursting,86,80,15.0,15.0,0.2724643889900398,0.27021591871295514,0.5355039091785369,0.5292125317527517,27.719516732571314,27.705784537346027,,,
27.436723822293487,44.17062526144672,bursting,bursting,82,82,15.5,15.5,0.2903377110694183,0.2882277834525028,0.5211590577444234,0.5107252298263533,27.467661494424412,27.412352332744188,,,
27.436723822293487,44.21787801655311,bursting,bursting,81,81,16.0,16.0,0.2841303903535662,0.28135779633055047,0.510933987328837,0.4999250112483127,27.20900801522932,27.202644678741944,,,
27.436723822293487,44.39297493308039,bursting,bursting,81,81,16.0,16.0,0.2833266512979851,0.2791176249153009,0.5011526510975243,0.5019198434010088,27.191869518324957,27.3029422755626,,,
27.436723822293487,44.41090652794522,bursting,bursting,80,81,16.0,16.0,0.28346079099467436,0.280762827304374,0.5047828171929029,0.5045154129458655,27.208365779419594,27.239886274189985,[-52.      -52.      -52.      ... -66.50718 -66.43053 -66.35425],[-52.       -52.       -52.       ... -55.58617  -55.5862   -55.586227],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
27.436723822293487,44.6851439225174,bursting,bursting,78,82,16.0,16.0,0.2823963973081008,0.2801749051340689,0.5059960532307848,0.5026009599678335,27.256896004717863,27.244283654431715,,,
27.436723822293487,45.787885714675056,bursting,bursting,79,81,16.0,15.5,0.275730906921241,0.2825280712075095,0.4972155926809866,0.5115482006292044,27.396716138715824,27.607745238560188,,,
27.436723822293487,46.300099423249314,bursting,bursting,82,78,16.0,15.5,0.28068987992278954,0.26051366008390486,0.5013662229575593,0.511613629387087,27.26666124882802,27.503586213157508,,,
27.436723822293487,47.39163038187516,bursting,bursting,83,80,15.0,15.5,0.2683879824700354,0.26175837688287745,0.5280109826284386,0.5123475765959626,27.754781946498262,27.475247825954327,,,
27.436723822293487,48.70189663111327,bursting,bursting,78,80,15.5,15.5,0.26559974977844963,0.25927713291509,0.5212948965229629,0.5079881130781538,27.443295452823413,27.518412183438485,,,
27.436723822293487,49.856902694344555,bursting,bursting,76,82,16.0,16.0,0.28234320535647106,0.2763053207359522,0.5015422423953657,0.49726504226752855,27.194271425776495,27.31985735563705,,,
27.436723822293487,50.00928939680185,bursting,bursting,76,82,16.0,16.0,0.2732816511949439,0.27619285535848087,0.4937783922575546,0.49962528103922055,27.44053049359354,27.368341534516283,,,
27.436723822293487,50.07933725696112,bursting,bursting,86,76,15.0,16.5,0.24675192596170967,0.2904468225141993,0.5085047418067172,0.48753138483289865,27.301627691123578,27.326770440881514,,,
27.436723822293487,51.02375430003072,bursting,bursting,77,82,16.0,16.0,0.27716876775125837,0.27819036071536835,0.4982809307887787,0.5052035970496109,27.320132630225228,27.358454891208687,,,
27.436723822293487,52.305808116447096,bursting,bursting,76,82,16.0,16.0,0.2728342691807861,0.2700781631656083,0.490400411936346,0.48851978505129445,27.391319544145453,27.448705856059995,,,
27.436723822293487,52.53984467836355,bursting,bursting,76,82,16.0,16.0,0.27421026653504443,0.2762396488077425,0.4935834155972358,0.4988526389304597,27.379791388917322,27.342888646269664,,,
27.436723822293487,52.8462555449608,bursting,bursting,77,83,16.0,16.0,0.26902702177293913,0.27833860680026146,0.48600311041990674,0.5022349455075084,27.482390025386234,27.270570942305426,,,
27.436723822293487,53.201081461658184,bursting,bursting,76,86,16.5,15.0,0.2857142857142859,0.2515452137329246,0.4828701803520124,0.5193995740923493,27.437457144661018,27.199444218184652,,,
27.436723822293487,54.28223164775316,bursting,bursting,76,82,16.0,16.0,0.2741664193133471,0.2704934002240514,0.4947066389630949,0.487068335687497,27.401329838046756,27.40040115164288,,,
27.436723822293487,57.28937686253878,bursting,bursting,75,82,16.0,16.0,0.26887021565960734,0.27126774351443944,0.4857198367981349,0.4894762604013705,27.461936226366348,27.38668432057067,,,
27.890448293658828,39.00462398585954,bursting,bursting,87,80,15.0,15.0,0.2716412325948101,0.27541479760038906,0.5345163962904562,0.540452899529806,27.747483610595264,27.667860913002908,,,
27.890448293658828,44.17062526144672,bursting,bursting,81,82,15.5,15.5,0.26306796116504844,0.28506396073345047,0.517799352750809,0.508634063223214,27.54345333224209,27.47020724281831,,,
27.890448293658828,44.21787801655311,bursting,bursting,80,82,16.0,16.0,0.2808140407020351,0.2817341360808123,0.5000250012500626,0.5038164093004508,27.265648681533882,27.19749930330219,,,
27.890448293658828,44.39297493308039,bursting,bursting,81,82,16.0,15.5,0.2835567493601599,0.2848759264412012,0.5068038415731191,0.505906457895935,27.220075673774808,27.43478864034219,,,
27.890448293658828,44.41090652794522,bursting,bursting,80,82,16.0,16.0,0.2815016789113585,0.2804234134567031,0.5049357469262036,0.5028663381273257,27.276173383456662,27.264973554359315,,,
27.890448293658828,44.6851439225174,bursting,bursting,81,81,16.0,16.0,0.2830929201284472,0.2799840151855738,0.5097099750242112,0.49952545082171934,27.245723958878198,27.248825023544306,[-52.       -52.       -52.       ... -54.21185  -54.19164  -54.171482],[-52.       -52.       -52.       ... -55.822987 -55.822906 -55.822826],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
27.890448293658828,45.787885714675056,bursting,bursting,77,82,16.0,16.0,0.27810284127535095,0.27124911232460786,0.4958595725690484,0.48975194064206473,27.297549255984727,27.454666471009748,,,
27.890448293658828,46.300099423249314,bursting,bursting,81,81,15.5,15.5,0.2923739678957898,0.28595557375371067,0.5128468126570593,0.5118231139318251,27.33651088358705,27.477690437144467,,,
27.890448293658828,47.39163038187516,bursting,bursting,76,82,16.0,16.0,0.27890798989064886,0.27395970160350924,0.5004629282085928,0.49567523358695376,27.30576443642176,27.43383059426758,,,
27.890448293658828,48.70189663111327,bursting,bursting,76,82,16.0,16.0,0.2761219849742982,0.2747783446431223,0.4942665085013839,0.49531923324582705,27.338076237043072,27.372648805762562,,,
27.890448293658828,49.856902694344555,bursting,bursting,76,82,16.0,16.0,0.2738229940473261,0.2717997885783122,0.49195651104442384,0.4916783440273373,27.392825991966717,27.440489193166947,,,
27.890448293658828,50.00928939680185,bursting,bursting,75,82,16.0,16.0,0.27430384728918633,0.2704528763769887,0.4919807143559974,0.489596083231334,27.360421989483598,27.46545106579447,,,
27.890448293658828,50.07933725696112,bursting,bursting,75,82,16.0,16.0,0.27407646795604834,0.276299112801014,0.4971908715755979,0.4970302442903649,27.462248708343445,27.315207328026943,,,
27.890448293658828,51.02375430003072,bursting,bursting,76,82,16.0,16.0,0.27638713511104485,0.26864369821194944,0.4951843323677239,0.4845665552163588,27.333359816353845,27.456207888351095,,,
27.890448293658828,52.305808116447096,bursting,bursting,75,82,16.0,16.0,0.2701169104338894,0.26980234440139317,0.4891649953529326,0.49046054244935994,27.472393722292093,27.507701295456332,,,
27.890448293658828,52.53984467836355,bursting,bursting,76,82,16.0,16.0,0.27553637484586935,0.27137883691281733,0.49321824907521583,0.49034029616553876,27.325136661521796,27.41904908567283,,,
27.890448293658828,52.8462555449608,bursting,bursting,75,82,16.0,16.0,0.2774043044198061,0.2713257714355408,0.5016806301108714,0.4878643737041104,27.370232172474868,27.376568529728537,,,
27.890448293658828,53.201081461658184,bursting,bursting,75,82,16.0,16.0,0.2744546441614847,0.2752690832611655,0.49353469548909296,0.494865767660522,27.37001998761487,27.318649322327293,,,
27.890448293658828,54.28223164775316,bursting,bursting,76,82,16.0,16.0,0.2693343033830483,0.2746682629951114,0.4850248575239481,0.49885263893045995,27.44707199386691,27.39388250960861,,,
27.890448293658828,57.28937686253878,bursting,bursting,75,82,16.0,16.0,0.2691137453447896,0.27035806751013625,0.48681936567436657,0.48849592105905926,27.475258686434483,27.402490729828685,,,
28.09266555434005,39.00462398585954,bursting,bursting,86,81,15.5,15.0,0.2939053099659952,0.2695166794529246,0.523149359142035,0.5290865321023253,27.412290884337672,27.726463875003677,,,
28.09266555434005,44.17062526144672,bursting,bursting,82,82,16.0,15.5,0.2845756085256654,0.2859894077997112,0.5044772354647497,0.506803841573119,27.165638911148744,27.41981836569002,,,
28.09266555434005,44.21787801655311,bursting,bursting,80,82,16.0,16.0,0.28605039465695226,0.2804301939893456,0.5059704513256426,0.5025630716654941,27.142303330742884,27.246039753867585,,,
28.09266555434005,44.39297493308039,bursting,bursting,77,82,16.0,16.0,0.2805986640550449,0.2804973392852639,0.5022349455075084,0.5044008978335982,27.28498569466705,27.27433837573373,,,
28.09266555434005,44.41090652794522,bursting,bursting,81,81,15.5,15.5,0.26571197115007733,0.257365596841146,0.5226435309796953,0.5062265870203502,27.496545780139247,27.601160734246573,,,
28.09266555434005,44.6851439225174,bursting,bursting,77,82,16.0,16.0,0.2810291491662684,0.27740458774941534,0.503005457609215,0.4975867044832561,27.271511008305204,27.32041766381898,,,
28.09266555434005,45.787885714675056,bursting,bursting,81,82,15.0,15.0,0.2708677355776912,0.2691880748493497,0.5326799126404943,0.528597103287874,27.730514349009336,27.70687928526349,[-52.       -52.       -52.       ... -56.05392  -56.053867 -56.053814],[-52.       -52.       -52.       ... -60.639427 -60.5919   -60.5446  ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
28.09266555434005,46.300099423249314,bursting,bursting,77,82,16.0,16.0,0.27511783676507084,0.2808573540280858,0.4961548002976927,0.5097229655682136,27.408529008207832,27.263988874448607,,,
28.09266555434005,47.39163038187516,bursting,bursting,81,81,15.5,15.5,0.25780776228017,0.2862424349851865,0.505356781888013,0.5064445063432175,27.581281300670636,27.390367357232407,,,
28.09266555434005,48.70189663111327,bursting,bursting,77,82,16.0,16.0,0.2780413882195116,0.27594141224207025,0.4968573770899063,0.49482903656786575,27.310432666590142,27.3050248359142,,,
28.09266555434005,49.856902694344555,bursting,bursting,75,82,16.0,16.0,0.2746873759428345,0.27515446266842014,0.49622866216752687,0.4962656013498423,27.422010421160245,27.363092609612135,,,
28.09266555434005,50.00928939680185,bursting,bursting,75,82,16.0,16.0,0.2714201589949945,0.2762040367705837,0.4907252919815488,0.49960031974420466,27.471236037336098,27.356438338581615,,,
28.09266555434005,50.07933725696112,bursting,bursting,75,82,16.0,16.0,0.281082040361018,0.27583200478278164,0.5070479667376533,0.49820645675567954,27.277298490896744,27.369195861046702,,,
28.09266555434005,51.02375430003072,bursting,bursting,76,82,16.0,16.0,0.28063201328435544,0.27644296469302065,0.5031952900920846,0.49693144830670594,27.25363038491434,27.312041442943983,,,
28.09266555434005,52.305808116447096,bursting,bursting,75,82,16.0,16.0,0.2760927631743178,0.27082422652872895,0.49926358621033967,0.4856962455680219,27.39388653591804,27.37335716138046,,,
28.09266555434005,52.53984467836355,bursting,bursting,75,82,16.0,16.0,0.26964481874771173,0.2711772129971047,0.48822165263029405,0.49493924620752794,27.477635154266093,27.53097863323302,,,
28.09266555434005,52.8462555449608,bursting,bursting,76,82,16.0,16.0,0.27159474489424246,0.278054800040294,0.48568445081230716,0.5036768409388538,27.373081612219647,27.30597464864056,,,
28.09266555434005,53.201081461658184,bursting,bursting,75,82,16.0,16.0,0.2684563758389262,0.2655172413793105,0.48283520834339233,0.48227634434530986,27.449009311019783,27.54331623037529,,,
28.09266555434005,54.28223164775316,bursting,bursting,76,82,16.0,16.0,0.2745374144618197,0.26965039034088184,0.494083351861459,0.48489550501866835,27.37360298249617,27.396232802965947,,,
28.09266555434005,57.28937686253878,bursting,bursting,75,82,16.0,16.0,0.26864731255755353,0.26607464298571926,0.484660495323026,0.48001920076803084,27.454784966711472,27.461203191673025,,,
28.51520070359418,39.00462398585954,bursting,bursting,85,81,15.5,15.0,0.2916688512557017,0.2722228179283725,0.5243013684265716,0.5361355350632638,27.49160557966937,27.734250786878142,,,
28.51520070359418,44.17062526144672,bursting,bursting,81,82,16.0,15.5,0.2850443339654555,0.25847953216374236,0.5125313925477936,0.5085176709890669,27.227414575470434,27.568582092226055,,,
