Vi_threshold,Vi0,regime_A,regime_B,spike_count_A,spike_count_B,mean_spikes_per_burst_A,mean_spikes_per_burst_B,duty_cycle_A,duty_cycle_B,interburst_freq_A,interburst_freq_B,intraburst_freq_A,intraburst_freq_B,V_trace_A,V_trace_B,time
-20.55028450245337,-83.5989607818643,bursting,bursting,78,82,16.0,16.0,0.28048657633607027,0.27977783893322683,0.5037022112527074,0.5003627630031772,27.25758331844248,27.22029466341329,,,
-20.55028450245337,-82.85987488320067,bursting,bursting,79,81,16.0,15.5,0.28386416685490534,0.28181841179893263,0.5019702331651733,0.5059576513445825,27.135478629065677,27.51890392711023,,,
-20.55028450245337,-82.27821706868562,bursting,bursting,82,81,15.5,15.5,0.28559089523422426,0.2888985123293255,0.5080784473122651,0.5094762584063584,27.443479319713433,27.34326736853948,,,
-19.864841861022217,-105.14582794454225,bursting,bursting,73,82,16.0,16.0,0.2589471171063627,0.2598412015114553,0.4774979109466397,0.4783087004352609,27.822969329774274,27.78143459945456,,,
-19.864841861022217,-101.4811769100413,bursting,bursting,75,82,16.0,16.0,0.25877141308701906,0.2566073323116822,0.4712646386578383,0.4715312978898974,27.688053957423456,27.79452655423218,,,
-19.864841861022217,-100.19958492603132,bursting,bursting,75,82,16.0,16.0,0.2598417714000618,0.2627425427164782,0.47516096077546277,0.4826720725938796,27.722416946724085,27.70795004794801,,,
-19.864841861022217,-98.2750705740145,bursting,bursting,75,83,16.0,16.0,0.2647530234591285,0.26351706036745404,0.48569624556802166,0.4772130756382724,27.693752449987766,27.573567522254713,,,
-19.864841861022217,-94.1611661339811,bursting,bursting,74,82,16.0,16.0,0.2690163814716551,0.2671575775250319,0.48681936567436646,0.48605035481675896,27.503943631180174,27.569811248457892,,,
-19.864841861022217,-93.84527381702881,bursting,bursting,83,76,16.0,16.0,0.2704459598685177,0.27042129255201797,0.49060491586125704,0.4901600372521629,27.51762188997844,27.469528464418534,,,
-19.864841861022217,-93.13852565023593,bursting,bursting,75,82,16.0,16.0,0.2723201174743024,0.26883341031188474,0.4894762604013706,0.4861803242822763,27.424187852896807,27.482234814817403,,,
-19.864841861022217,-93.01396526987197,bursting,bursting,75,82,16.0,16.0,0.27123549755942006,0.2673089958361574,0.49056881454045975,0.48416771569671746,27.485389124740273,27.500960423305244,[-52.       -52.       -52.       ... -54.296616 -54.296307 -54.295998],[-52.       -52.       -52.       ... -55.880367 -55.88025  -55.88013 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
-19.864841861022217,-92.78411885748214,bursting,bursting,75,82,16.0,16.0,0.2715951964096367,0.2721171744880965,0.493181762138436,0.4898599000685803,27.523518708534976,27.380806673139162,,,
-19.864841861022217,-91.72173892393454,bursting,bursting,75,82,16.0,16.0,0.2663133807057689,0.2667786051491704,0.4817535830422737,0.4866890543631673,27.540302217827918,27.586979181618677,,,
-19.864841861022217,-88.71816837536491,bursting,bursting,75,82,16.0,16.0,0.27512103547080335,0.27318593263095403,0.4940223298093074,0.49463322946035515,27.357399104090938,27.42583891136028,,,
-19.864841861022217,-88.57314278030957,bursting,bursting,85,74,15.0,16.0,0.25421374085821385,0.27004714039857314,0.5242601378804161,0.49884019654303746,27.180524613456466,27.653304814203114,,,
-19.864841861022217,-88.53522241405496,bursting,bursting,85,76,15.0,16.0,0.2490125766552334,0.26798058538020286,0.5196964972456085,0.49026817669265094,27.366625852444002,27.601996699361774,,,
-19.864841861022217,-85.52555330351612,bursting,bursting,76,82,16.0,16.0,0.27806486539691927,0.2771872649786915,0.4921502042423347,0.501378791677112,27.248452930620946,27.32968477813389,,,
-19.864841861022217,-84.7239990177665,bursting,bursting,78,82,15.5,16.0,0.2590921833983229,0.2792605748305276,0.5097229655682137,0.5002876654076092,27.565488470548704,27.255067771278846,,,
-19.864841861022217,-84.36968645429397,bursting,bursting,82,77,16.0,15.5,0.2781054736315922,0.26020122973728355,0.4998750312421895,0.5081559022308043,27.30861061581106,27.443029436386055,,,
-19.864841861022217,-83.78563181339008,bursting,bursting,78,82,16.0,16.0,0.27998709965516394,0.2811090107120352,0.49616710908233885,0.5040957781978577,27.221724100220786,27.15350297583774,,,
-19.864841861022217,-83.5989607818643,bursting,bursting,78,82,16.0,16.0,0.2804141716566866,0.2774776568995991,0.499001996007984,0.4978963877617068,27.2234641115048,27.278678385453365,,,
-19.864841861022217,-82.85987488320067,bursting,bursting,77,82,16.0,16.0,0.2834525153682097,0.2764902714090963,0.5018190942165349,0.4957243772462511,27.146976956875328,27.287621004134003,,,
-19.864841861022217,-82.27821706868562,bursting,bursting,83,80,15.5,15.5,0.26077178635318177,0.28792522218817035,0.5111167901865576,0.5107774032076822,27.498255371046135,27.377757588466274,,,
-19.766628381718544,-105.14582794454225,bursting,bursting,74,83,16.0,16.0,0.25641809290953543,0.25066697332106713,0.47018995674252395,0.4599816007359705,27.79770496027447,27.836246448201464,,,
-19.766628381718544,-101.4811769100413,bursting,bursting,75,82,16.0,16.0,0.26579705234626466,0.26244028901317834,0.4840153916894558,0.4800883362538709,27.611933098981872,27.693140133574314,,,
-19.766628381718544,-100.19958492603132,bursting,bursting,75,82,16.0,16.0,0.2583258538428835,0.2578150941606186,0.47238887051821055,0.47436079882358534,27.735531904057247,27.794951180875653,,,
-19.766628381718544,-98.2750705740145,bursting,bursting,83,74,15.0,16.0,0.24022261955727914,0.26486777405386913,0.5036641567402854,0.4892726961371921,27.554179800232987,27.752122425557374,,,
-19.766628381718544,-94.1611661339811,bursting,bursting,74,82,16.0,16.0,0.26585201577985157,0.2661557430553879,0.48109304339459247,0.483523922346058,27.552281659764926,27.570911892135268,,,
-19.766628381718544,-93.84527381702881,bursting,bursting,83,76,16.0,16.0,0.26893391811432626,0.2654880046247234,0.4900399382549677,0.4817419789960497,27.58128632026641,27.55647265983804,,,
-19.766628381718544,-93.13852565023593,bursting,bursting,82,75,16.0,16.0,0.26455435965654844,0.26819449496786685,0.48373442979804077,0.485024857523948,27.657905360692993,27.492959793520605,,,
-19.766628381718544,-93.01396526987197,bursting,bursting,75,82,16.0,16.0,0.27371964652590425,0.26596359433689676,0.49506175895442966,0.48155639025329866,27.444930774765464,27.53334366647547,,,
-19.766628381718544,-92.78411885748214,bursting,bursting,75,82,16.0,16.0,0.264934317767763,0.2651744059561506,0.4794323520951194,0.48345379390364757,27.561930857771586,27.60888699560808,[-52.       -52.       -52.       ... -54.73057  -54.73031  -54.730045],[-52.       -52.       -52.       ... -55.99293  -55.99286  -55.992786],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
-19.766628381718544,-91.72173892393454,bursting,bursting,75,82,16.0,16.0,0.2665666295561255,0.26779677505654575,0.4840505348758411,0.48641681056497327,27.575814634792344,27.529991040812423,,,
-19.766628381718544,-88.71816837536491,bursting,bursting,75,82,16.0,16.0,0.2709329410322421,0.2758896241728054,0.49037636385926187,0.49943813210138593,27.48237258137598,27.365830667034533,,,
-19.766628381718544,-88.57314278030957,bursting,bursting,85,75,15.0,16.5,0.24959464676360826,0.2959804212399881,0.5147342684339208,0.4944131316127755,27.259452692585295,27.195543682301626,,,
-19.766628381718544,-88.53522241405496,bursting,bursting,86,76,15.0,16.5,0.24555223275381413,0.291337620107088,0.5068680622433981,0.48898559937409825,27.34053958026166,27.290334676804044,,,
-19.766628381718544,-85.52555330351612,bursting,bursting,76,82,16.0,16.0,0.27806486539691927,0.27723591505152584,0.4921502042423347,0.5014667903618082,27.248452930620946,27.327621254575615,,,
-19.766628381718544,-84.7239990177665,bursting,bursting,78,82,16.0,16.0,0.279702724199642,0.27939511360491165,0.497116723006562,0.5032332737840627,27.22851765671389,27.262914726669443,,,
-19.766628381718544,-84.36968645429397,bursting,bursting,81,81,16.0,15.5,0.28351515456904564,0.28226214574898806,0.5038925701040536,0.5060728744939271,27.17014433377492,27.50374050300876,,,
-19.766628381718544,-83.78563181339008,bursting,bursting,81,80,15.5,15.5,0.2668083766336008,0.2625830714543302,0.5248517293864483,0.5151718097985677,27.36408689557291,27.423466370565453,,,
-19.766628381718544,-83.5989607818643,bursting,bursting,78,82,16.0,16.0,0.2778547055041787,0.2792957499561721,0.4945353840067257,0.5008890781136517,27.271441525426205,27.23378346137075,,,
-19.766628381718544,-82.85987488320067,bursting,bursting,81,80,15.0,15.5,0.26871932879531407,0.26492614936550885,0.527676639755158,0.520074890784273,27.713893743580286,27.40960277140644,,,
-19.766628381718544,-82.27821706868562,bursting,bursting,82,80,15.5,15.5,0.26077178635318177,0.28792522218817035,0.5111167901865576,0.5107774032076822,27.498255371046135,27.377757588466274,,,
-19.562622806541974,-105.14582794454225,bursting,bursting,74,83,16.0,16.0,0.2593226788432265,0.25822928490351876,0.47564687975646874,0.47294740824820264,27.767370606553666,27.741514194897643,,,
-19.562622806541974,-101.4811769100413,bursting,bursting,74,82,16.0,16.0,0.25729073120007545,0.25984797781814695,0.472656803894692,0.4780571756382063,27.799326527994424,27.767358207530528,,,
-19.562622806541974,-100.19958492603132,bursting,bursting,74,82,16.0,16.0,0.26456791914502614,0.2616574743929519,0.4835823782581363,0.477520712460903,27.678071767792517,27.660371823553234,,,
-19.562622806541974,-98.2750705740145,bursting,bursting,74,82,16.0,16.0,0.26100516629764564,0.2598870056497178,0.4761564650144037,0.4767694104746239,27.685659346126076,27.727710003185962,,,
-19.562622806541974,-94.1611661339811,bursting,bursting,75,82,16.0,16.0,0.27070548382345727,0.2621340752895297,0.4909421179242967,0.47561294618439515,27.515160777264622,27.592297919371795,,,
-19.562622806541974,-93.84527381702881,bursting,bursting,75,82,16.0,16.0,0.2663611144614644,0.26557131103905535,0.48245085031962365,0.4839568310506703,27.553274767211956,27.59731782621259,,,
-19.562622806541974,-93.13852565023593,bursting,bursting,75,82,16.0,16.0,0.27169653200561966,0.27021032877580375,0.49296295383401934,0.4874363286295726,27.51689624428077,27.425677666421482,,,
-19.562622806541974,-93.01396526987197,bursting,bursting,75,82,16.0,16.0,0.2657129849279947,0.26941401837025386,0.47923705460906246,0.4911832604744831,27.525256584692094,27.549218017837813,,,
-19.562622806541974,-92.78411885748214,bursting,bursting,75,82,16.0,16.0,0.2685111030214779,0.26626716483089913,0.48537798810823923,0.48522490174195737,27.510114005652067,27.57301804271453,,,
-19.562622806541974,-91.72173892393454,bursting,bursting,82,75,16.0,16.0,0.26489077289915464,0.26900570596090806,0.48170717021122866,0.48561369430617946,27.598220060792205,27.46645956128642,[-52.      -52.      -52.      ... -55.92644 -55.92633 -55.92622],[-52.       -52.       -52.       ... -54.008312 -54.007942 -54.007572],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
-19.562622806541974,-88.71816837536491,bursting,bursting,75,82,16.0,16.0,0.2693557776268556,0.2690794457613452,0.4851072086931212,0.4887466093203978,27.465869852458113,27.505252433544122,,,
-19.562622806541974,-88.57314278030957,bursting,bursting,85,75,15.0,16.5,0.2498261160771787,0.2910377014511777,0.5152116231742188,0.4861566883006392,27.251339326320046,27.300934158725077,,,
-19.562622806541974,-88.53522241405496,bursting,bursting,76,82,16.0,16.0,0.275920932188714,0.2722988562171716,0.49479231092748804,0.49089391782435804,27.33616942197568,27.400274058506458,,,
-19.562622806541974,-85.52555330351612,bursting,bursting,76,82,16.0,16.0,0.28140253013248356,0.2745903668135243,0.49805757545572277,0.49502499876243744,27.185036118227277,27.359344649951314,,,
-19.562622806541974,-84.7239990177665,bursting,bursting,81,81,15.5,15.5,0.26423312247225955,0.26194703929591584,0.5185108368764907,0.5146812836151214,27.453589930640977,27.452967810876178,,,
-19.562622806541974,-84.36968645429397,bursting,bursting,84,79,15.5,15.0,0.29495756101430504,0.2711254464999736,0.5288347127105424,0.5331342965292957,27.38482407067011,27.68527462598967,,,
-19.562622806541974,-83.78563181339008,bursting,bursting,80,81,15.5,15.5,0.25832000609245315,0.2886068221707834,0.5077044144898839,0.5087375677256887,27.57111632199703,27.348562593348667,,,
-19.562622806541974,-83.5989607818643,bursting,bursting,83,80,15.5,15.5,0.2642742727225753,0.2632599255583125,0.5167157546633597,0.5169561621174524,27.418139210927418,27.423903809026367,,,
-19.562622806541974,-82.85987488320067,bursting,bursting,81,80,15.5,15.5,0.26796990107345836,0.26190842829278316,0.5262050094716902,0.513294322964788,27.314610326418496,27.4385392712704,,,
-19.562622806541974,-82.27821706868562,bursting,bursting,82,80,15.5,15.5,0.26067852033517275,0.28819018404907965,0.510933987328837,0.5112474437627811,27.504436817374533,27.37565573156616,,,
-19.552808902450636,-105.14582794454225,bursting,bursting,74,83,16.0,16.0,0.25587792720774954,0.2577878103837471,0.47023417661995676,0.47522870381371046,27.821013684485553,27.805222769548372,,,
-19.552808902450636,-101.4811769100413,bursting,bursting,73,83,16.0,16.0,0.26149000143177575,0.26342908049021274,0.477258626449673,0.4815447957046202,27.69062984285073,27.65483970099577,,,
-19.552808902450636,-100.19958492603132,bursting,bursting,75,82,16.0,16.0,0.26231748543479805,0.25553555145081724,0.4795128149799804,0.4676284224555169,27.692386447919255,27.756252232676598,,,
-19.552808902450636,-98.2750705740145,bursting,bursting,74,82,16.0,16.0,0.2656859875097581,0.26269803168506967,0.48790007806401253,0.48007681228996635,27.69651597882059,27.663240597333377,,,
-19.552808902450636,-94.1611661339811,bursting,bursting,75,82,16.0,16.0,0.26955399118213047,0.26961963190184063,0.48717511509512096,0.4907975460122698,27.50392277636902,27.52551007832039,,,
-19.552808902450636,-93.84527381702881,bursting,bursting,75,82,16.0,16.0,0.2666152027597522,0.2630923290690432,0.48247412732492223,0.4791337262229887,27.546749537207457,27.619249920720016,,,
-19.552808902450636,-93.13852565023593,bursting,bursting,75,82,16.0,16.0,0.26954993654202863,0.2689079730652873,0.48813824074978024,0.4879476920074167,27.51594761094631,27.51762188997844,,,
-19.552808902450636,-93.01396526987197,bursting,bursting,75,82,16.0,16.0,0.2670503805028418,0.2660552684571901,0.4816491667469415,0.48523667418783506,27.510678103605457,27.60350826733456,,,
-19.552808902450636,-92.78411885748214,bursting,bursting,75,82,16.0,16.0,0.2647178920567819,0.2697518872796124,0.4803881536281316,0.4917992475471514,27.587598308819118,27.54363744274267,,,
-19.552808902450636,-91.72173892393454,bursting,bursting,82,75,16.0,16.0,0.26489077289915464,0.26900570596090806,0.48170717021122866,0.48561369430617946,27.598220060792205,27.46645956128642,,,
-19.552808902450636,-88.71816837536491,bursting,bursting,75,82,16.0,16.0,0.2693557776268556,0.2690794457613452,0.4851072086931212,0.4887466093203978,27.465869852458113,27.505252433544122,[-52.       -52.       -52.       ... -53.30442  -53.303505 -53.30259 ],[-52.       -52.       -52.       ... -55.68204  -55.6819   -55.681755],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
-19.552808902450636,-88.57314278030957,bursting,bursting,85,75,15.0,16.5,0.2498261160771787,0.2910377014511777,0.5152116231742188,0.4861566883006392,27.251339326320046,27.300934158725077,,,
-19.552808902450636,-88.53522241405496,bursting,bursting,76,82,16.0,16.0,0.27857573322619544,0.2747655730845907,0.502209722780233,0.4922349929856513,27.340445691824776,27.323991625718882,,,
-19.552808902450636,-85.52555330351612,bursting,bursting,79,81,16.0,16.0,0.28140253013248356,0.27460396039603974,0.49805757545572277,0.49504950495049493,27.185036118227277,27.36153407915216,,,
-19.552808902450636,-84.7239990177665,bursting,bursting,80,81,15.5,16.0,0.25930448497799463,0.2817817817817816,0.508789335775522,0.5005005005005004,27.539325049458007,27.153244607527622,,,
-19.552808902450636,-84.36968645429397,bursting,bursting,80,81,15.5,15.5,0.2888175439504958,0.2613788143429569,0.5178261657561556,0.5137162231583273,27.45504095478522,27.486407667727136,,,
-19.552808902450636,-83.78563181339008,bursting,bursting,85,79,15.0,15.0,0.27303964994228364,0.27026669488834787,0.5368983382996428,0.529156524499947,27.688306916976046,27.64612247963125,,,
-19.552808902450636,-83.5989607818643,bursting,bursting,83,80,15.5,15.0,0.2643698955856508,0.2671055047074562,0.5169027189083015,0.5245076184731583,27.41626080584862,27.703068249124055,,,
-19.552808902450636,-82.85987488320067,bursting,bursting,81,81,15.0,15.5,0.2689179912340919,0.26528914879792065,0.5280667476369013,0.5198180636777128,27.723193843497572,27.31781910235051,,,
-19.552808902450636,-82.27821706868562,bursting,bursting,83,80,15.5,15.5,0.26305070763836974,0.2882933565181812,0.5155835116392976,0.5114304710274638,27.466195870450058,27.37565573156616,,,
-19.53567735386656,-105.14582794454225,bursting,bursting,74,83,16.0,16.0,0.2565960258649173,0.2562564925866465,0.47198753952895633,0.47218811974690716,27.82585431051729,27.81727038233851,,,
-19.53567735386656,-101.4811769100413,bursting,bursting,74,83,16.0,16.0,0.25779116843988326,0.26378380991515804,0.4707654646455136,0.4834304222764738,27.738028823562463,27.668128029098074,,,
-19.53567735386656,-100.19958492603132,bursting,bursting,75,82,16.0,16.0,0.2646745447500969,0.26150973209796735,0.4843084075939558,0.478824008235773,27.671108817145527,27.709948268908725,,,
-19.53567735386656,-98.2750705740145,bursting,bursting,74,82,16.0,16.0,0.26118902876836925,0.2610659655831739,0.478675027523814,0.47801147227533447,27.727310798027865,27.69617730576525,,,
-19.53567735386656,-94.1611661339811,bursting,bursting,74,82,16.0,16.0,0.2782853834730296,0.26757364135031264,0.5034106068614866,0.4832902399536042,27.372553052312785,27.501288488952312,,,
-19.53567735386656,-93.84527381702881,bursting,bursting,75,82,16.0,16.0,0.2659050287425731,0.26578736037767997,0.4830684507994783,0.48670089796315685,27.575824720539195,27.644536589355138,,,
-19.53567735386656,-93.13852565023593,bursting,bursting,75,82,16.0,16.0,0.2693264400331659,0.26851153855506626,0.4877335024142808,0.486345840527199,27.511242914364995,27.500960423305244,,,
-19.53567735386656,-93.01396526987197,bursting,bursting,75,82,16.0,16.0,0.27141913222230374,0.27490359092502653,0.48944032498837586,0.5008263634997745,27.456072051940108,27.449636380026572,,,
-19.53567735386656,-92.78411885748214,bursting,bursting,75,82,16.0,16.0,0.2698046267496111,0.2643492903536205,0.4860031104199066,0.4811161895597787,27.467081721115395,27.590618048207645,,,
-19.53567735386656,-91.72173892393454,bursting,bursting,82,75,16.0,16.0,0.2699466131165205,0.27362987478080486,0.48978792182984776,0.4939613228284226,27.519252675929444,27.390060863259887,,,
-19.53567735386656,-88.71816837536491,bursting,bursting,75,82,16.0,16.0,0.2693557776268556,0.2690794457613452,0.4851072086931212,0.4887466093203978,27.465869852458113,27.505252433544122,,,
-19.53567735386656,-88.57314278030957,bursting,bursting,85,75,15.0,16.5,0.2498261160771787,0.2910377014511777,0.5152116231742188,0.4861566883006392,27.251339326320046,27.300934158725077,[-52.       -52.       -52.       ... -55.857735 -55.85805  -55.858364],[-52.       -52.       -52.       ... -54.84977  -54.849533 -54.8493  ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
-19.53567735386656,-88.53522241405496,bursting,bursting,76,82,16.0,16.0,0.27402565367538256,0.2772065124250218,0.49333991119881593,0.5040576641967841,27.386678791081682,27.385733527840635,,,
-19.53567735386656,-85.52555330351612,bursting,bursting,77,82,16.0,16.0,0.2806446806397141,0.27945863900834794,0.4966722956193504,0.5059448520111308,27.19824971737071,27.278859462184815,,,
-19.53567735386656,-84.7239990177665,bursting,bursting,79,82,15.5,16.0,0.25930448497799463,0.2817817817817816,0.508789335775522,0.5005005005005004,27.539325049458007,27.153244607527622,,,
-19.53567735386656,-84.36968645429397,bursting,bursting,77,82,16.0,16.0,0.2818595250126328,0.27913157960106344,0.5053057099545225,0.4968080085450977,27.222631834532244,27.222372146080502,,,
-19.53567735386656,-83.78563181339008,bursting,bursting,78,82,16.0,16.0,0.28568902808648206,0.2793489927860012,0.5051525560719337,0.4992386610419111,27.01063368954391,27.20486098088831,,,
-19.53567735386656,-83.5989607818643,bursting,bursting,83,80,15.5,15.0,0.264369895585651,0.2671055047074557,0.5169027189083014,0.5245076184731583,27.41626080584861,27.703068249124076,,,
-19.53567735386656,-82.85987488320067,bursting,bursting,82,80,15.0,15.5,0.26866341205963856,0.2643496713420634,0.527774112679773,0.5175715542673774,27.727818707219676,27.352851220623666,,,
-19.53567735386656,-82.27821706868562,bursting,bursting,80,81,15.5,15.5,0.26067852033517275,0.2882157464212677,0.510933987328837,0.5112474437627811,27.504436817374533,27.3751044669624,,,
-19.421761202620033,-105.14582794454225,bursting,bursting,74,83,16.0,16.0,0.2560227513103155,0.2536438381762124,0.4700683949514653,0.4671587405400355,27.812035343990456,27.848200719407316,,,
-19.421761202620033,-101.4811769100413,bursting,bursting,75,83,16.0,16.0,0.2629044357863662,0.2624604619955909,0.4839919657333687,0.47924853829195824,27.76504988915742,27.65376397161389,,,
-19.421761202620033,-100.19958492603132,bursting,bursting,74,82,16.0,16.0,0.2584932832825744,0.2550781615651033,0.47217697192907887,0.4680333239726667,27.735396604910125,27.783059951852252,,,
-19.421761202620033,-98.2750705740145,bursting,bursting,74,82,16.0,16.0,0.2633371169125994,0.26698970026053737,0.48301011906199426,0.48698531739268064,27.719537927469034,27.585027380985263,,,
-19.421761202620033,-94.1611661339811,bursting,bursting,75,82,16.0,16.0,0.26715888667605764,0.26676903578044264,0.4857434303201049,0.4874719703617042,27.573464113431296,27.59483797374713,,,
-19.421761202620033,-93.84527381702881,bursting,bursting,75,82,16.0,16.0,0.272301857051377,0.2706629227200585,0.4925865720900448,0.48834086192162135,27.476928550172815,27.432986990074717,,,
-19.421761202620033,-93.13852565023593,bursting,bursting,75,82,16.0,16.0,0.2727519360726089,0.2692835776982298,0.49326690672322787,0.49036434070514395,27.466396297645026,27.552407202705663,,,
-19.421761202620033,-93.01396526987197,bursting,bursting,75,82,16.0,16.0,0.27543319596842275,0.2700009792401097,0.49649967727520977,0.4896200548374462,27.3719841344392,27.507332703575816,,,
-19.421761202620033,-92.78411885748214,bursting,bursting,76,83,16.0,16.0,0.2705112373425536,0.27425502425502435,0.4939491232403061,0.495000495000495,27.582774726808466,27.37084479523342,,,
-19.421761202620033,-91.72173892393454,bursting,bursting,85,75,15.0,16.5,0.2432161810353458,0.2819020241945143,0.5006508460999298,0.47909929332854234,27.35478391796415,27.506886825820242,,,
-19.421761202620033,-88.71816837536491,bursting,bursting,75,82,16.0,16.0,0.2694145903588151,0.2682011935208867,0.4852131298672942,0.48715138229204713,27.465128825186827,27.514319276778426,,,
-19.421761202620033,-88.57314278030957,bursting,bursting,85,75,15.0,16.5,0.2498261160771787,0.2910377014511777,0.5152116231742188,0.4861566883006392,27.251339326320046,27.300934158725077,,,
-19.421761202620033,-88.53522241405496,bursting,bursting,76,82,16.0,16.0,0.28230329981302743,0.278988512681296,0.5053312446308554,0.5027272955785136,27.207902819407384,27.292432882078906,[-52.       -52.       -52.       ... -81.99011  -81.83707  -81.684784],[-52.       -52.       -52.       ... -55.484512 -55.48444  -55.484364],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
-19.421761202620033,-85.52555330351612,bursting,bursting,76,82,16.0,16.0,0.2835660041605052,0.2747764484407122,0.5012656958821021,0.49540511753486405,27.138463378052755,27.373336333656034,,,
-19.421761202620033,-84.7239990177665,bursting,bursting,81,81,15.5,15.5,0.26351298953082575,0.26100798480063686,0.5169962517771747,0.5134920023620633,27.470905964695046,27.497773216139148,,,
-19.421761202620033,-84.36968645429397,bursting,bursting,79,81,16.0,16.0,0.2823020642144168,0.27638684339715286,0.502853694717522,0.4909180166912124,27.189682804701093,27.256392848131817,,,
-19.421761202620033,-83.78563181339008,bursting,bursting,84,79,15.0,15.0,0.26828435620683344,0.2725816356500145,0.5252238766774338,0.5340026166128213,27.691723411202975,27.624799676643836,,,
-19.421761202620033,-83.5989607818643,bursting,bursting,80,81,16.0,16.0,0.28668420393335853,0.2798128207708563,0.5010647626205688,0.5031699708161417,27.073525150162403,27.226157417104154,,,
-19.421761202620033,-82.85987488320067,bursting,bursting,81,81,15.5,15.5,0.26597550466142655,0.262040206955134,0.5222886689473273,0.5148137661201058,27.40876001550139,27.47198253931529,,,
-19.421761202620033,-82.27821706868562,bursting,bursting,82,80,15.5,15.5,0.26113215272801726,0.28832852658176145,0.5118231139318251,0.5104514943467496,27.496196816305243,27.36360326789837,,,
-18.91369146338961,-105.14582794454225,bursting,bursting,75,83,16.0,16.0,0.258040016139368,0.26209609710461307,0.47468729974129537,0.4797658742533642,27.801461985196223,27.69452727665345,,,
-18.91369146338961,-101.4811769100413,bursting,bursting,83,76,16.0,16.0,0.2567618332081143,0.2629005459292664,0.4695717505634861,0.47472110135295503,27.757290016289193,27.554439287662685,,,
-18.91369146338961,-100.19958492603132,bursting,bursting,74,83,16.0,16.0,0.26380412670735237,0.26378368012273484,0.4843553230650004,0.4794323520951194,27.721078280390753,27.608640911683846,,,
-18.91369146338961,-98.2750705740145,bursting,bursting,74,82,16.0,16.0,0.2609568417530948,0.2610176759254846,0.4779429336137266,0.47644004002096346,27.73043667845193,27.657919027356357,,,
-18.91369146338961,-94.1611661339811,bursting,bursting,82,75,16.0,16.0,0.26699951290793944,0.26658645169053086,0.4870920603994155,0.4812898568162676,27.608903052651346,27.506700135017635,,,
-18.91369146338961,-93.84527381702881,bursting,bursting,75,82,16.0,16.0,0.26821127515470433,0.26397463306829383,0.4872581981191834,0.48043431261860714,27.555414154764915,27.594232273129762,,,
-18.91369146338961,-93.13852565023593,bursting,bursting,75,82,16.0,16.0,0.2791241602388655,0.27594380816927416,0.49763622791739237,0.4990393492526886,27.268886109827356,27.382670035631687,,,
-18.91369146338961,-93.01396526987197,bursting,bursting,75,82,16.0,16.0,0.27418079375278,0.27382600098863086,0.4942420797706716,0.49431537320810665,27.420439128261354,27.39544914438216,,,
-18.91369146338961,-92.78411885748214,bursting,bursting,75,82,16.0,16.0,0.2752929039864414,0.2769707728079608,0.49124358313069527,0.5000375028127109,27.33027730453045,27.343020719651058,,,
-18.91369146338961,-91.72173892393454,bursting,bursting,82,76,16.0,16.0,0.272327200397812,0.27464388871059336,0.49726504226752855,0.4937418224010664,27.549188186077842,27.359344649951314,,,
-18.91369146338961,-88.71816837536491,bursting,bursting,77,82,16.0,16.0,0.27599464232562737,0.27611219765801,0.49608096041273936,0.4951352957195555,27.37823488580313,27.29983240646898,,,
-18.91369146338961,-88.57314278030957,bursting,bursting,78,82,16.0,16.0,0.283403265760073,0.27663047510696687,0.5055356149840756,0.49464546286449185,27.141031957602213,27.296915418817946,,,
-18.91369146338961,-88.53522241405496,bursting,bursting,76,82,16.0,16.0,0.2780985229062009,0.2754263585135166,0.49986253780210455,0.4964873519847082,27.322347088174066,27.35866923120862,,,
-18.91369146338961,-85.52555330351612,bursting,bursting,83,80,15.0,15.0,0.2677755005517894,0.2705120377989541,0.5255136896316149,0.5308841876144719,27.719685153804864,27.669090225987105,[-52.       -52.       -52.       ... -71.0059   -70.907585 -70.80976 ],[-52.       -52.       -52.       ... -55.599037 -55.598988 -55.598938],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
-18.91369146338961,-84.7239990177665,bursting,bursting,78,82,16.0,16.0,0.27932176181398594,0.2810885377476802,0.5016554630279925,0.5016302984700276,27.292435632202707,27.13368613618786,,,
-18.91369146338961,-84.36968645429397,bursting,bursting,83,80,15.0,15.0,0.2706000955059162,0.2663512312437911,0.5305884225606197,0.5228211428870183,27.680583825806327,27.724291217076633,,,
-18.91369146338961,-83.78563181339008,bursting,bursting,81,81,15.5,15.5,0.26498822677051254,0.26302197660305227,0.5175045928532616,0.516488908400692,27.393936026472304,27.434997104097913,,,
