Vs0,Vus0,regime_A,regime_B,spike_count_A,spike_count_B,mean_spikes_per_burst_A,mean_spikes_per_burst_B,duty_cycle_A,duty_cycle_B,interburst_freq_A,interburst_freq_B,intraburst_freq_A,intraburst_freq_B,V_trace_A,V_trace_B,time
-50.08400578752144,-54.663662191171994,bursting,bursting,73,71,12.5,13.0,0.22444322243607367,0.2481426044359779,0.5499037668408028,0.5442917403728396,27.05294372884014,26.70756432719344,,,
-50.08400578752144,-54.227304675248156,bursting,bursting,74,76,13.0,13.0,0.25347845601436264,0.2541172454987626,0.5610412926391383,0.5688767528514946,26.896596333826583,26.96800555728619,,,
-50.08400578752144,-54.1133580852,bursting,bursting,75,73,13.0,13.0,0.24891461649782923,0.25081114343253497,0.5566069241901369,0.5594092638174087,27.10535253491823,27.020879876959125,,,
-50.08400578752144,-53.83109446253879,bursting,bursting,75,76,13.0,13.0,0.2540444749328306,0.2539373961062747,0.5716572343223001,0.5634913926689769,27.19454468695251,27.03938827254432,,,
-50.08400578752144,-52.96128429043536,bursting,bursting,82,76,14.0,14.0,0.2674389739346296,0.27032537355118,0.5516480485450281,0.558581203742494,27.15608230519789,27.12271627890603,[-52.000263 -52.000523 -52.000774 ... -55.537285 -55.537277 -55.537273],[-52.000263 -52.000523 -52.000774 ... -62.376064 -62.31962  -62.263443],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
-50.08400578752144,-52.80355330675777,bursting,bursting,80,81,14.0,14.0,0.26970498817700705,0.2731389037320358,0.5629996622002026,0.5624771493658071,27.31847762828875,27.093633021136757,,,
-50.08400578752144,-52.592526779805354,bursting,bursting,77,83,14.5,14.0,0.26768904159334095,0.2715818681163111,0.5586748233190871,0.566267448115745,27.05521876581948,27.323722193028708,,,
-50.08400578752144,-50.09969086530679,bursting,bursting,98,89,17.0,17.0,0.3182577308479689,0.32424092136441285,0.5387350501023596,0.5510552708436656,27.33821020617541,27.2671837117418,,,
-50.08400578752144,-49.85379041970086,bursting,bursting,96,93,17.5,17.5,0.33975248052917945,0.31231597655110227,0.533447135388883,0.5305180508766811,27.220856878711327,27.152635705650567,,,
-50.08400578752144,-49.75973078435901,bursting,bursting,99,92,18.0,17.5,0.3343606764659394,0.31346472253378194,0.5268426321057899,0.5341024408481546,27.03321354281692,27.209415252580264,,,
-50.08400578752144,-49.23199223512259,bursting,bursting,97,96,18.5,18.0,0.3431367525746784,0.3264910718961093,0.5123738279448686,0.5236424569304079,27.346233213867155,27.460193596783512,,,
-50.08400578752144,-48.79690700260742,bursting,bursting,95,100,19.0,19.0,0.33573075380914214,0.33456876690373644,0.5012028869286288,0.5008514474606832,27.327254914592757,27.323887113517426,,,
-50.08400578752144,-48.616917503311555,bursting,bursting,93,101,19.5,19.0,0.3495241871530534,0.33095005142871486,0.4956383822363204,0.501743558867063,27.39858629717644,27.536848366820465,,,
-50.08400578752144,-46.129344077851364,bursting,bursting,112,102,25.0,24.0,0.3766619077362365,0.35977170674388365,0.4461497278486659,0.4196567208023836,26.942317843953855,27.45912088478531,,,
-50.08400578752144,-45.64278503889504,bursting,bursting,105,106,25.0,25.0,0.3771592057994707,0.36838979232376184,0.43022780562307744,0.4096178265678121,27.54233965564625,27.42697737654807,,,
-50.08400578752144,-40.8634324754736,quiescent,quiescent,0,0,,,,,,,,,,,
-49.66984651219392,-56.36881368020514,quiescent,quiescent,0,0,,,,,,,,,,,
-49.66984651219392,-56.287302321594446,quiescent,quiescent,0,0,,,,,,,,,,,
-49.66984651219392,-56.231618186888966,quiescent,quiescent,0,0,,,,,,,,,,,
-49.66984651219392,-55.540833630900494,quiescent,quiescent,0,0,,,,,,,,,,,
-49.66984651219392,-54.663662191171994,quiescent,quiescent,0,0,,,,,,,,,,,
-49.66984651219392,-54.227304675248156,quiescent,quiescent,0,0,,,,,,,,,,,
-49.66984651219392,-54.1133580852,quiescent,quiescent,0,0,,,,,,,,,,,
-49.66984651219392,-53.83109446253879,quiescent,quiescent,0,0,,,,,,,,,,,
-49.66984651219392,-52.96128429043536,quiescent,quiescent,0,0,,,,,,,,,,,
-49.66984651219392,-52.80355330675777,quiescent,quiescent,0,0,,,,,,,,,[-52.000977 -52.001984 -52.00302  ... -55.34977  -55.34977  -55.34977 ],[-52.000977 -52.001984 -52.00302  ... -55.34977  -55.34977  -55.34977 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
-49.66984651219392,-52.592526779805354,quiescent,quiescent,0,0,,,,,,,,,,,
-49.66984651219392,-50.09969086530679,quiescent,quiescent,0,0,,,,,,,,,,,
-49.66984651219392,-49.85379041970086,quiescent,quiescent,0,0,,,,,,,,,,,
-49.66984651219392,-49.75973078435901,quiescent,quiescent,0,0,,,,,,,,,,,
-49.66984651219392,-49.23199223512259,quiescent,quiescent,0,0,,,,,,,,,,,
-49.66984651219392,-48.79690700260742,quiescent,quiescent,0,0,,,,,,,,,,,
-49.66984651219392,-48.616917503311555,quiescent,quiescent,0,0,,,,,,,,,,,
-49.66984651219392,-46.129344077851364,quiescent,quiescent,0,0,,,,,,,,,,,
-49.66984651219392,-45.64278503889504,quiescent,quiescent,0,0,,,,,,,,,,,
-49.66984651219392,-40.8634324754736,quiescent,quiescent,0,0,,,,,,,,,,,
-49.360797984163575,-56.36881368020514,quiescent,quiescent,0,0,,,,,,,,,,,
-49.360797984163575,-56.287302321594446,quiescent,quiescent,0,0,,,,,,,,,,,
-49.360797984163575,-56.231618186888966,quiescent,quiescent,0,0,,,,,,,,,,,
-49.360797984163575,-55.540833630900494,quiescent,quiescent,0,0,,,,,,,,,,,
-49.360797984163575,-54.663662191171994,quiescent,quiescent,0,0,,,,,,,,,,,
-49.360797984163575,-54.227304675248156,quiescent,quiescent,0,0,,,,,,,,,,,
-49.360797984163575,-54.1133580852,quiescent,quiescent,0,0,,,,,,,,,,,
-49.360797984163575,-53.83109446253879,quiescent,quiescent,0,0,,,,,,,,,,,
-49.360797984163575,-52.96128429043536,quiescent,quiescent,0,0,,,,,,,,,,,
-49.360797984163575,-52.80355330675777,quiescent,quiescent,0,0,,,,,,,,,,,
-49.360797984163575,-52.592526779805354,quiescent,quiescent,0,0,,,,,,,,,[-52.003193 -52.006443 -52.00975  ... -56.743294 -56.743294 -56.743294],[-52.003193 -52.006443 -52.00975  ... -56.743294 -56.743294 -56.743294],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
-49.360797984163575,-50.09969086530679,quiescent,quiescent,0,0,,,,,,,,,,,
-49.360797984163575,-49.85379041970086,quiescent,quiescent,0,0,,,,,,,,,,,
-49.360797984163575,-49.75973078435901,quiescent,quiescent,0,0,,,,,,,,,,,
-49.360797984163575,-49.23199223512259,quiescent,quiescent,0,0,,,,,,,,,,,
-49.360797984163575,-48.79690700260742,quiescent,quiescent,0,0,,,,,,,,,,,
-49.360797984163575,-48.616917503311555,quiescent,quiescent,0,0,,,,,,,,,,,
-49.360797984163575,-46.129344077851364,quiescent,quiescent,0,0,,,,,,,,,,,
-49.360797984163575,-45.64278503889504,quiescent,quiescent,0,0,,,,,,,,,,,
-49.360797984163575,-40.8634324754736,quiescent,quiescent,0,0,,,,,,,,,,,
-48.476414601227845,-56.36881368020514,quiescent,quiescent,0,0,,,,,,,,,,,
-48.476414601227845,-56.287302321594446,quiescent,quiescent,0,0,,,,,,,,,,,
-48.476414601227845,-56.231618186888966,quiescent,quiescent,0,0,,,,,,,,,,,
-48.476414601227845,-55.540833630900494,quiescent,quiescent,0,0,,,,,,,,,,,
-48.476414601227845,-54.663662191171994,quiescent,quiescent,0,0,,,,,,,,,,,
-48.476414601227845,-54.227304675248156,quiescent,quiescent,0,0,,,,,,,,,,,
-48.476414601227845,-54.1133580852,quiescent,quiescent,0,0,,,,,,,,,,,
-48.476414601227845,-53.83109446253879,quiescent,quiescent,0,0,,,,,,,,,,,
-48.476414601227845,-52.96128429043536,quiescent,quiescent,0,0,,,,,,,,,,,
-48.476414601227845,-52.80355330675777,quiescent,quiescent,0,0,,,,,,,,,,,
-48.476414601227845,-52.592526779805354,quiescent,quiescent,0,0,,,,,,,,,,,
-48.476414601227845,-50.09969086530679,quiescent,quiescent,0,0,,,,,,,,,[-52.01852 -52.03717 -52.05594 ... -59.71469 -59.71469 -59.71469],[-52.01852 -52.03717 -52.05594 ... -59.71469 -59.71469 -59.71469],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
-48.476414601227845,-49.85379041970086,quiescent,quiescent,0,0,,,,,,,,,,,
-48.476414601227845,-49.75973078435901,quiescent,quiescent,0,0,,,,,,,,,,,
-48.476414601227845,-49.23199223512259,quiescent,quiescent,0,0,,,,,,,,,,,
-48.476414601227845,-48.79690700260742,quiescent,quiescent,0,0,,,,,,,,,,,
-48.476414601227845,-48.616917503311555,quiescent,quiescent,0,0,,,,,,,,,,,
-48.476414601227845,-46.129344077851364,quiescent,quiescent,0,0,,,,,,,,,,,
-48.476414601227845,-45.64278503889504,quiescent,quiescent,0,0,,,,,,,,,,,
-48.476414601227845,-40.8634324754736,quiescent,quiescent,0,0,,,,,,,,,,,
-48.156246079587504,-56.36881368020514,quiescent,quiescent,0,0,,,,,,,,,,,
-48.156246079587504,-56.287302321594446,quiescent,quiescent,0,0,,,,,,,,,,,
-48.156246079587504,-56.231618186888966,quiescent,quiescent,0,0,,,,,,,,,,,
-48.156246079587504,-55.540833630900494,quiescent,quiescent,0,0,,,,,,,,,,,
-48.156246079587504,-54.663662191171994,quiescent,quiescent,0,0,,,,,,,,,,,
-48.156246079587504,-54.227304675248156,quiescent,quiescent,0,0,,,,,,,,,,,
-48.156246079587504,-54.1133580852,quiescent,quiescent,0,0,,,,,,,,,,,
-48.156246079587504,-53.83109446253879,quiescent,quiescent,0,0,,,,,,,,,,,
-48.156246079587504,-52.96128429043536,quiescent,quiescent,0,0,,,,,,,,,,,
-48.156246079587504,-52.80355330675777,quiescent,quiescent,0,0,,,,,,,,,,,
-48.156246079587504,-52.592526779805354,quiescent,quiescent,0,0,,,,,,,,,,,
-48.156246079587504,-50.09969086530679,quiescent,quiescent,0,0,,,,,,,,,,,
-48.156246079587504,-49.85379041970086,quiescent,quiescent,0,0,,,,,,,,,[-52.026962 -52.054077 -52.081326 ... -60.639015 -60.639015 -60.639015],[-52.026962 -52.054077 -52.081326 ... -60.639015 -60.639015 -60.639015],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
-48.156246079587504,-49.75973078435901,quiescent,quiescent,0,0,,,,,,,,,,,
-48.156246079587504,-49.23199223512259,quiescent,quiescent,0,0,,,,,,,,,,,
-48.156246079587504,-48.79690700260742,quiescent,quiescent,0,0,,,,,,,,,,,
-48.156246079587504,-48.616917503311555,quiescent,quiescent,0,0,,,,,,,,,,,
-48.156246079587504,-46.129344077851364,quiescent,quiescent,0,0,,,,,,,,,,,
-48.156246079587504,-45.64278503889504,quiescent,quiescent,0,0,,,,,,,,,,,
-48.156246079587504,-40.8634324754736,quiescent,quiescent,0,0,,,,,,,,,,,
-47.66245328873977,-56.36881368020514,quiescent,quiescent,0,0,,,,,,,,,,,
-47.66245328873977,-56.287302321594446,quiescent,quiescent,0,0,,,,,,,,,,,
-47.66245328873977,-56.231618186888966,quiescent,quiescent,0,0,,,,,,,,,,,
-47.66245328873977,-55.540833630900494,quiescent,quiescent,0,0,,,,,,,,,,,
-47.66245328873977,-54.663662191171994,quiescent,quiescent,0,0,,,,,,,,,,,
-47.66245328873977,-54.227304675248156,quiescent,quiescent,0,0,,,,,,,,,,,
-47.66245328873977,-54.1133580852,quiescent,quiescent,0,0,,,,,,,,,,,
-47.66245328873977,-53.83109446253879,quiescent,quiescent,0,0,,,,,,,,,,,
-47.66245328873977,-52.96128429043536,quiescent,quiescent,0,0,,,,,,,,,,,
-47.66245328873977,-52.80355330675777,quiescent,quiescent,0,0,,,,,,,,,,,
-47.66245328873977,-52.592526779805354,quiescent,quiescent,0,0,,,,,,,,,,,
-47.66245328873977,-50.09969086530679,quiescent,quiescent,0,0,,,,,,,,,,,
-47.66245328873977,-49.85379041970086,quiescent,quiescent,0,0,,,,,,,,,,,
-47.66245328873977,-49.75973078435901,quiescent,quiescent,0,0,,,,,,,,,[-52.042793 -52.085766 -52.12887  ... -62.00093  -62.00093  -62.00093 ],[-52.042793 -52.085766 -52.12887  ... -62.00093  -62.00093  -62.00093 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
-47.66245328873977,-49.23199223512259,quiescent,quiescent,0,0,,,,,,,,,,,
-47.66245328873977,-48.79690700260742,quiescent,quiescent,0,0,,,,,,,,,,,
-47.66245328873977,-48.616917503311555,quiescent,quiescent,0,0,,,,,,,,,,,
-47.66245328873977,-46.129344077851364,quiescent,quiescent,0,0,,,,,,,,,,,
-47.66245328873977,-45.64278503889504,quiescent,quiescent,0,0,,,,,,,,,,,
-47.66245328873977,-40.8634324754736,quiescent,quiescent,0,0,,,,,,,,,,,
-46.247744020967716,-56.36881368020514,quiescent,quiescent,0,0,,,,,,,,,,,
-46.247744020967716,-56.287302321594446,quiescent,quiescent,0,0,,,,,,,,,,,
-46.247744020967716,-56.231618186888966,quiescent,quiescent,0,0,,,,,,,,,,,
-46.247744020967716,-55.540833630900494,quiescent,quiescent,0,0,,,,,,,,,,,
-46.247744020967716,-54.663662191171994,quiescent,quiescent,0,0,,,,,,,,,,,
-46.247744020967716,-54.227304675248156,quiescent,quiescent,0,0,,,,,,,,,,,
-46.247744020967716,-54.1133580852,quiescent,quiescent,0,0,,,,,,,,,,,
-46.247744020967716,-53.83109446253879,quiescent,quiescent,0,0,,,,,,,,,,,
-46.247744020967716,-52.96128429043536,quiescent,quiescent,0,0,,,,,,,,,,,
-46.247744020967716,-52.80355330675777,quiescent,quiescent,0,0,,,,,,,,,,,
-46.247744020967716,-52.592526779805354,quiescent,quiescent,0,0,,,,,,,,,,,
-46.247744020967716,-50.09969086530679,quiescent,quiescent,0,0,,,,,,,,,,,
-46.247744020967716,-49.85379041970086,quiescent,quiescent,0,0,,,,,,,,,,,
-46.247744020967716,-49.75973078435901,quiescent,quiescent,0,0,,,,,,,,,,,
-46.247744020967716,-49.23199223512259,quiescent,quiescent,0,0,,,,,,,,,[-52.109066 -52.21828  -52.3273   ... -65.76749  -65.76749  -65.76749 ],[-52.109066 -52.21828  -52.3273   ... -65.76749  -65.76749  -65.76749 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
-46.247744020967716,-48.79690700260742,quiescent,quiescent,0,0,,,,,,,,,,,
-46.247744020967716,-48.616917503311555,quiescent,quiescent,0,0,,,,,,,,,,,
-46.247744020967716,-46.129344077851364,quiescent,quiescent,0,0,,,,,,,,,,,
-46.247744020967716,-45.64278503889504,quiescent,quiescent,0,0,,,,,,,,,,,
-46.247744020967716,-40.8634324754736,quiescent,quiescent,0,0,,,,,,,,,,,
-46.11104032285526,-56.36881368020514,quiescent,quiescent,0,0,,,,,,,,,,,
-46.11104032285526,-56.287302321594446,quiescent,quiescent,0,0,,,,,,,,,,,
-46.11104032285526,-56.231618186888966,quiescent,quiescent,0,0,,,,,,,,,,,
-46.11104032285526,-55.540833630900494,quiescent,quiescent,0,0,,,,,,,,,,,
-46.11104032285526,-54.663662191171994,quiescent,quiescent,0,0,,,,,,,,,,,
-46.11104032285526,-54.227304675248156,quiescent,quiescent,0,0,,,,,,,,,,,
-46.11104032285526,-54.1133580852,quiescent,quiescent,0,0,,,,,,,,,,,
-46.11104032285526,-53.83109446253879,quiescent,quiescent,0,0,,,,,,,,,,,
-46.11104032285526,-52.96128429043536,quiescent,quiescent,0,0,,,,,,,,,,,
-46.11104032285526,-52.80355330675777,quiescent,quiescent,0,0,,,,,,,,,,,
-46.11104032285526,-52.592526779805354,quiescent,quiescent,0,0,,,,,,,,,,,
-46.11104032285526,-50.09969086530679,quiescent,quiescent,0,0,,,,,,,,,,,
-46.11104032285526,-49.85379041970086,quiescent,quiescent,0,0,,,,,,,,,,,
-46.11104032285526,-49.75973078435901,quiescent,quiescent,0,0,,,,,,,,,,,
-46.11104032285526,-49.23199223512259,quiescent,quiescent,0,0,,,,,,,,,,,
-46.11104032285526,-48.79690700260742,quiescent,quiescent,0,0,,,,,,,,,[-52.11762  -52.235374 -52.35286  ... -66.1505   -66.1505   -66.1505  ],[-52.11762  -52.235374 -52.35286  ... -66.1505   -66.1505   -66.1505  ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
-46.11104032285526,-48.616917503311555,quiescent,quiescent,0,0,,,,,,,,,,,
-46.11104032285526,-46.129344077851364,quiescent,quiescent,0,0,,,,,,,,,,,
-46.11104032285526,-45.64278503889504,quiescent,quiescent,0,0,,,,,,,,,,,
-46.11104032285526,-40.8634324754736,quiescent,quiescent,0,0,,,,,,,,,,,
-45.60774849346364,-56.36881368020514,quiescent,quiescent,0,0,,,,,,,,,,,
-45.60774849346364,-56.287302321594446,quiescent,quiescent,0,0,,,,,,,,,,,
-45.60774849346364,-56.231618186888966,quiescent,quiescent,0,0,,,,,,,,,,,
-45.60774849346364,-55.540833630900494,quiescent,quiescent,0,0,,,,,,,,,,,
-45.60774849346364,-54.663662191171994,quiescent,quiescent,0,0,,,,,,,,,,,
-45.60774849346364,-54.227304675248156,quiescent,quiescent,0,0,,,,,,,,,,,
-45.60774849346364,-54.1133580852,quiescent,quiescent,0,0,,,,,,,,,,,
-45.60774849346364,-53.83109446253879,quiescent,quiescent,0,0,,,,,,,,,,,
-45.60774849346364,-52.96128429043536,quiescent,quiescent,0,0,,,,,,,,,,,
-45.60774849346364,-52.80355330675777,quiescent,quiescent,0,0,,,,,,,,,,,
-45.60774849346364,-52.592526779805354,quiescent,quiescent,0,0,,,,,,,,,,,
-45.60774849346364,-50.09969086530679,quiescent,quiescent,0,0,,,,,,,,,,,
-45.60774849346364,-49.85379041970086,quiescent,quiescent,0,0,,,,,,,,,,,
-45.60774849346364,-49.75973078435901,quiescent,quiescent,0,0,,,,,,,,,,,
-45.60774849346364,-49.23199223512259,quiescent,quiescent,0,0,,,,,,,,,,,
-45.60774849346364,-48.79690700260742,quiescent,quiescent,0,0,,,,,,,,,,,
-45.60774849346364,-48.616917503311555,quiescent,quiescent,0,0,,,,,,,,,[-52.14966  -52.299366 -52.448467 ... -67.45976  -67.45976  -67.45976 ],[-52.14966  -52.299366 -52.448467 ... -67.45976  -67.45976  -67.45976 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
-45.60774849346364,-46.129344077851364,quiescent,quiescent,0,0,,,,,,,,,,,
-45.60774849346364,-45.64278503889504,quiescent,quiescent,0,0,,,,,,,,,,,
-45.60774849346364,-40.8634324754736,quiescent,quiescent,0,0,,,,,,,,,,,
-45.603010125685856,-56.36881368020514,quiescent,quiescent,0,0,,,,,,,,,,,
-45.603010125685856,-56.287302321594446,quiescent,quiescent,0,0,,,,,,,,,,,
-45.603010125685856,-56.231618186888966,quiescent,quiescent,0,0,,,,,,,,,,,
-45.603010125685856,-55.540833630900494,quiescent,quiescent,0,0,,,,,,,,,,,
-45.603010125685856,-54.663662191171994,quiescent,quiescent,0,0,,,,,,,,,,,
-45.603010125685856,-54.227304675248156,quiescent,quiescent,0,0,,,,,,,,,,,
-45.603010125685856,-54.1133580852,quiescent,quiescent,0,0,,,,,,,,,,,
-45.603010125685856,-53.83109446253879,quiescent,quiescent,0,0,,,,,,,,,,,
-45.603010125685856,-52.96128429043536,quiescent,quiescent,0,0,,,,,,,,,,,
-45.603010125685856,-52.80355330675777,quiescent,quiescent,0,0,,,,,,,,,,,
-45.603010125685856,-52.592526779805354,quiescent,quiescent,0,0,,,,,,,,,,,
-45.603010125685856,-50.09969086530679,quiescent,quiescent,0,0,,,,,,,,,,,
-45.603010125685856,-49.85379041970086,quiescent,quiescent,0,0,,,,,,,,,,,
-45.603010125685856,-49.75973078435901,quiescent,quiescent,0,0,,,,,,,,,,,
-45.603010125685856,-49.23199223512259,quiescent,quiescent,0,0,,,,,,,,,,,
-45.603010125685856,-48.79690700260742,quiescent,quiescent,0,0,,,,,,,,,,,
-45.603010125685856,-48.616917503311555,quiescent,quiescent,0,0,,,,,,,,,,,
-45.603010125685856,-46.129344077851364,quiescent,quiescent,0,0,,,,,,,,,[-52.15524 -52.3105  -52.46508 ... -67.64719 -67.64719 -67.64719],[-52.15524 -52.3105  -52.46508 ... -67.64719 -67.64719 -67.64719],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
-45.603010125685856,-45.64278503889504,quiescent,quiescent,0,0,,,,,,,,,,,
-45.603010125685856,-40.8634324754736,quiescent,quiescent,0,0,,,,,,,,,,,
-45.29717641804393,-56.36881368020514,quiescent,quiescent,0,0,,,,,,,,,,,
-45.29717641804393,-56.287302321594446,quiescent,quiescent,0,0,,,,,,,,,,,
-45.29717641804393,-56.231618186888966,quiescent,quiescent,0,0,,,,,,,,,,,
-45.29717641804393,-55.540833630900494,quiescent,quiescent,0,0,,,,,,,,,,,
-45.29717641804393,-54.663662191171994,quiescent,quiescent,0,0,,,,,,,,,,,
-45.29717641804393,-54.227304675248156,quiescent,quiescent,0,0,,,,,,,,,,,
-45.29717641804393,-54.1133580852,quiescent,quiescent,0,0,,,,,,,,,,,
-45.29717641804393,-53.83109446253879,quiescent,quiescent,0,0,,,,,,,,,,,
-45.29717641804393,-52.96128429043536,quiescent,quiescent,0,0,,,,,,,,,,,
-45.29717641804393,-52.80355330675777,quiescent,quiescent,0,0,,,,,,,,,,,
-45.29717641804393,-52.592526779805354,quiescent,quiescent,0,0,,,,,,,,,,,
-45.29717641804393,-50.09969086530679,quiescent,quiescent,0,0,,,,,,,,,,,
-45.29717641804393,-49.85379041970086,quiescent,quiescent,0,0,,,,,,,,,,,
-45.29717641804393,-49.75973078435901,quiescent,quiescent,0,0,,,,,,,,,,,
-45.29717641804393,-49.23199223512259,quiescent,quiescent,0,0,,,,,,,,,,,
-45.29717641804393,-48.79690700260742,quiescent,quiescent,0,0,,,,,,,,,,,
-45.29717641804393,-48.616917503311555,quiescent,quiescent,0,0,,,,,,,,,,,
-45.29717641804393,-46.129344077851364,quiescent,quiescent,0,0,,,,,,,,,,,
-45.29717641804393,-45.64278503889504,quiescent,quiescent,0,0,,,,,,,,,[-52.17781  -52.355556 -52.53231  ... -68.465225 -68.465225 -68.465225],[-52.17781  -52.355556 -52.53231  ... -68.465225 -68.465225 -68.465225],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
-45.29717641804393,-40.8634324754736,quiescent,quiescent,0,0,,,,,,,,,,,
-44.363793965159836,-56.36881368020514,quiescent,quiescent,0,0,,,,,,,,,,,
-44.363793965159836,-56.287302321594446,quiescent,quiescent,0,0,,,,,,,,,,,
-44.363793965159836,-56.231618186888966,quiescent,quiescent,0,0,,,,,,,,,,,
-44.363793965159836,-55.540833630900494,quiescent,quiescent,0,0,,,,,,,,,,,
-44.363793965159836,-54.663662191171994,quiescent,quiescent,0,0,,,,,,,,,,,
-44.363793965159836,-54.227304675248156,quiescent,quiescent,0,0,,,,,,,,,,,
-44.363793965159836,-54.1133580852,quiescent,quiescent,0,0,,,,,,,,,,,
-44.363793965159836,-53.83109446253879,quiescent,quiescent,0,0,,,,,,,,,,,
-44.363793965159836,-52.96128429043536,quiescent,quiescent,0,0,,,,,,,,,,,
-44.363793965159836,-52.80355330675777,quiescent,quiescent,0,0,,,,,,,,,,,
-44.363793965159836,-52.592526779805354,quiescent,quiescent,0,0,,,,,,,,,,,
-44.363793965159836,-50.09969086530679,quiescent,quiescent,0,0,,,,,,,,,,,
-44.363793965159836,-49.85379041970086,quiescent,quiescent,0,0,,,,,,,,,,,
-44.363793965159836,-49.75973078435901,quiescent,quiescent,0,0,,,,,,,,,,,
-44.363793965159836,-49.23199223512259,quiescent,quiescent,0,0,,,,,,,,,,,
-44.363793965159836,-48.79690700260742,quiescent,quiescent,0,0,,,,,,,,,,,
-44.363793965159836,-48.616917503311555,quiescent,quiescent,0,0,,,,,,,,,,,
-44.363793965159836,-46.129344077851364,quiescent,quiescent,0,0,,,,,,,,,,,
-44.363793965159836,-45.64278503889504,quiescent,quiescent,0,0,,,,,,,,,,,
-44.363793965159836,-40.8634324754736,quiescent,quiescent,0,0,,,,,,,,,[-52.270485 -52.54035  -52.807453 ... -71.213425 -71.213425 -71.213425],[-52.270485 -52.54035  -52.807453 ... -71.213425 -71.213425 -71.213425],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
