g_s,tau_s,regime_A,regime_B,spike_count_A,spike_count_B,mean_spikes_per_burst_A,mean_spikes_per_burst_B,duty_cycle_A,duty_cycle_B,interburst_freq_A,interburst_freq_B,intraburst_freq_A,intraburst_freq_B,V_trace_A,V_trace_B,time
0.4782207595680393,5.343357938671881,bursting,bursting,82,91,19.0,19.0,0.35333523063114347,0.35014090613483656,0.43783795617242044,0.4335573379579448,22.53707502031127,22.526887779578416,,,
0.49231351846763316,3.5339400025595102,bursting,bursting,78,81,13.0,13.0,0.2290055416844286,0.22646611972044978,0.608976310821509,0.6077180188392585,32.38257654473571,32.492392554918176,,,
0.49231351846763316,3.5705731851886764,bursting,bursting,80,81,13.0,13.0,0.22751177990576085,0.22838647226087455,0.6079951360389118,0.6049972775122513,32.33603768479422,32.1807888060743,,,
0.49231351846763316,3.8804511538385014,bursting,bursting,80,83,14.0,14.0,0.24765710747755604,0.24678372494132944,0.562857062448991,0.5654989114145955,29.963795065371393,30.04519586687114,,,
0.49231351846763316,3.9825988112977626,bursting,bursting,83,77,14.0,14.0,0.24938000225453752,0.25219616204690837,0.5636343140570398,0.5685856432125088,29.585944009397913,29.495974404093754,,,
0.49231351846763316,4.017990874528758,bursting,bursting,83,79,14.5,14.0,0.27400455530858114,0.24995805603713447,0.5488323591558957,0.5592528382081539,28.955048440843672,29.321618888053443,,,
0.49231351846763316,4.063196699330868,bursting,bursting,85,77,15.0,15.0,0.2697885115393894,0.2652681396399989,0.5360924223336103,0.5317593257291748,28.45995180489499,28.532194781723984,,,
0.49231351846763316,4.095442762782422,bursting,bursting,87,77,15.0,15.0,0.2666347661961347,0.26341047243254806,0.5316745088656722,0.5332195798229711,28.407605529674786,28.56387826040042,,,
0.49231351846763316,4.158352993012739,bursting,bursting,87,78,15.0,15.0,0.2666895350678136,0.2651098536170668,0.527732334160114,0.5313355118089316,28.163179090027143,28.287030884266873,[-52.       -52.       -52.       ... -55.20798  -55.20891  -55.209843],[-52.       -52.       -52.       ... -54.958313 -54.958084 -54.957855],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
0.49231351846763316,4.229732875369103,bursting,bursting,86,78,15.0,15.0,0.27106636838180465,0.2674486183758654,0.5326515393629487,0.5283457494584455,27.850684821261723,27.919002995461586,,,
0.49231351846763316,4.316233184174,bursting,bursting,83,81,16.0,15.5,0.2862823565168938,0.28894796809722734,0.5065599513702447,0.5063932143309279,27.018570866660962,27.203149075692597,,,
0.49231351846763316,4.359310269546686,bursting,bursting,82,83,16.0,16.0,0.29049358291482763,0.29335961188599174,0.5072794602546541,0.5053567818880128,26.764885411643494,26.657039704288533,,,
0.49231351846763316,4.588149802396627,bursting,bursting,85,77,16.0,16.0,0.2904470729751401,0.287582344378377,0.5012028869286288,0.4934494584392195,26.088469569457303,26.04420175059335,,,
0.49231351846763316,4.6747325124188706,bursting,bursting,80,87,17.0,17.0,0.30184348155335194,0.3011636672006032,0.47329436543057957,0.4711203241307829,25.421929992812892,25.37161509704321,,,
0.49231351846763316,4.709933922396952,bursting,bursting,79,88,17.0,17.0,0.3020261763937385,0.30321246970489024,0.47507066676168086,0.4752174119659744,25.37146028031568,25.301664848632235,,,
0.49231351846763316,4.82922406657648,bursting,bursting,85,80,18.0,18.0,0.31765996016382053,0.31517903301939776,0.4475975203097374,0.44954932679988313,24.49844903505791,24.531784222614466,,,
0.49231351846763316,4.831263854274557,bursting,bursting,84,80,17.5,17.5,0.3227325727611514,0.32433118666758975,0.4572578248245274,0.46164854696119845,24.69929472245616,24.69435649231244,,,
0.49231351846763316,4.83537928093241,bursting,bursting,81,84,18.0,17.5,0.3214122799014688,0.30205816762683513,0.4561627588723655,0.4645976584278015,24.463969667569987,24.568141583069934,,,
0.49231351846763316,4.954625174264129,bursting,bursting,85,77,18.0,18.0,0.3162597449013781,0.3166193277122986,0.44675765630933506,0.4472972066289445,24.255635959879765,24.238069987675846,,,
0.49231351846763316,5.019665555064,bursting,bursting,88,78,19.0,18.5,0.32836297795292385,0.3315272312885681,0.4260304611779743,0.4300242963727449,23.697730192953003,23.87370127553069,,,
0.49231351846763316,5.343357938671881,bursting,bursting,83,83,20.0,20.0,0.34517126352615746,0.3507306889352818,0.4068017248393132,0.4134025093532318,22.620865763968194,22.540752868939677,,,
0.4966749399842597,3.5339400025595102,bursting,bursting,81,76,13.0,13.0,0.21875742456640507,0.2198457431029369,0.5939653124257542,0.5932957579353307,32.83693530652227,32.70711802499014,,,
0.4966749399842597,3.5705731851886764,bursting,bursting,76,83,13.0,13.0,0.21931512120046187,0.2191990127229454,0.591943646964809,0.5876649134663412,32.62256144746406,32.509586441048434,,,
0.4966749399842597,3.8804511538385014,bursting,bursting,74,82,14.0,14.0,0.2382612993574604,0.2399889380530971,0.549178977428744,0.5530973451327434,30.279462707837656,30.2418267129246,,,
0.4966749399842597,3.9825988112977626,bursting,bursting,84,76,14.5,14.5,0.23779307377930747,0.2620389756804636,0.5377500537750054,0.5368551028077524,29.441112525437347,29.38188676946583,,,
0.4966749399842597,4.017990874528758,bursting,bursting,85,77,15.0,15.0,0.26282899962929623,0.25913287305240357,0.529576868082402,0.5290585403274872,28.844506204350637,28.94574231303495,,,
0.4966749399842597,4.063196699330868,bursting,bursting,86,77,15.0,15.0,0.2605661515859065,0.25815804734039743,0.5247002649736338,0.527175918604038,28.71348665536993,28.836760897164137,,,
0.4966749399842597,4.095442762782422,bursting,bursting,86,77,15.0,15.0,0.2627250032847194,0.2605991637114275,0.5255551175929576,0.5292965648652939,28.535742062300844,28.6613624984104,,,
0.4966749399842597,4.158352993012739,bursting,bursting,85,78,15.0,15.0,0.2626499053229539,0.25624597967322804,0.5259835893120133,0.5146018268364853,28.35944339597847,28.437914113209626,,,
0.4966749399842597,4.229732875369103,bursting,bursting,82,79,15.5,15.0,0.2880953609577378,0.2593816989075133,0.5160224985809382,0.5165422660709212,27.70361743508129,28.124071496097464,[-52.       -52.       -52.       ... -51.012356 -50.97296  -50.932266],[-52.       -52.       -52.       ... -55.61134  -55.611233 -55.611126],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
0.4966749399842597,4.316233184174,bursting,bursting,76,82,16.0,16.0,0.2770283673874231,0.27527270028939654,0.4959333465582227,0.4946944025328352,27.255266525001563,27.27310901287571,,,
0.4966749399842597,4.359310269546686,bursting,bursting,75,82,16.0,16.0,0.27729322563060627,0.2782885255677581,0.4955646959710591,0.49694379565671126,27.12240949201046,27.08388787415924,,,
0.4966749399842597,4.588149802396627,bursting,bursting,79,86,17.0,17.0,0.2933851411450776,0.2947100903614458,0.46814287720612313,0.470632530120482,25.86632789772073,25.81961282186182,,,
0.4966749399842597,4.6747325124188706,bursting,bursting,80,84,17.0,17.0,0.3020753634276968,0.2918469754166285,0.478194338179036,0.46036276585949726,25.515341809241722,25.576022927567834,,,
0.4966749399842597,4.709933922396952,bursting,bursting,81,81,17.0,17.0,0.29164266457752497,0.291890897382825,0.460840111523307,0.4599604434018674,25.537226326220896,25.477428600627306,,,
0.4966749399842597,4.82922406657648,bursting,bursting,84,75,18.0,18.0,0.3077853529799867,0.3067929098315535,0.43985045084671204,0.4403831333259937,24.70818996394655,24.712892170743782,,,
0.4966749399842597,4.831263854274557,bursting,bursting,84,76,18.0,18.0,0.30789041339194545,0.30817763757136835,0.4440300164291105,0.4443160864639106,24.75611271843591,24.734798250134265,,,
0.4966749399842597,4.83537928093241,bursting,bursting,84,76,18.0,18.0,0.3055446151153122,0.30763631551085235,0.43761760973261565,0.4411505205576143,24.72837638979913,24.69127172983989,,,
0.4966749399842597,4.954625174264129,bursting,bursting,86,76,18.0,18.0,0.3172625861333694,0.318804818412257,0.44890355307162244,0.4486417371408062,24.287071227332792,24.19076809297188,,,
0.4966749399842597,5.019665555064,bursting,bursting,86,79,19.0,19.0,0.3196009683612988,0.31765047255844786,0.41739711161198756,0.4145249544022552,23.864727153197276,23.84010471841981,,,
0.4966749399842597,5.343357938671881,bursting,bursting,76,86,20.5,20.5,0.3326097681302417,0.3265801800412514,0.39467192895905284,0.3855273049713745,22.51671720955233,22.526307498583,,,
0.5025920619929716,3.5339400025595102,bursting,bursting,79,79,14.0,14.0,0.22952285171527542,0.22670841877736506,0.5587216448765223,0.5542315579449095,32.2027633831397,32.285705825702586,,,
0.5025920619929716,3.5705731851886764,bursting,bursting,80,77,14.0,14.0,0.22766881518160953,0.2273768934100942,0.5532656505020885,0.5589402492873511,32.12361782376776,32.176120903278985,,,
0.5025920619929716,3.8804511538385014,bursting,bursting,78,81,14.0,15.0,0.22314392368311894,0.241917907737014,0.5530208765380894,0.5189144310103263,29.80172356428392,30.12557685958708,,,
0.5025920619929716,3.9825988112977626,bursting,bursting,78,82,15.0,15.0,0.24532240409337355,0.24557227682227709,0.5091260850749688,0.5118755118755118,29.48127129610484,29.506139541030542,,,
0.5025920619929716,4.017990874528758,bursting,bursting,82,77,15.0,15.0,0.24981953181396294,0.24751099791618417,0.5156233886769104,0.5145223945872244,29.262645155513017,29.33695893618206,,,
0.5025920619929716,4.063196699330868,bursting,bursting,81,78,15.0,15.0,0.2489115402345953,0.24965956681483015,0.5122163601905446,0.5138614115772977,29.116159048119606,29.06806055378157,,,
0.5025920619929716,4.095442762782422,bursting,bursting,80,78,15.0,15.0,0.2516730833828586,0.25328616067969956,0.5167825120797912,0.5164889084006922,28.959685715372387,28.834051901176686,,,
0.5025920619929716,4.158352993012739,bursting,bursting,74,81,16.0,16.0,0.26754934412161335,0.26600733846864133,0.4903763638592621,0.4859913007557165,28.002928777921685,28.001250038319384,,,
0.5025920619929716,4.229732875369103,bursting,bursting,74,82,16.0,16.0,0.2707124795478208,0.27079002079002057,0.4958104021022361,0.495000495000495,27.746894018635103,27.7392429488,,,
0.5025920619929716,4.316233184174,bursting,bursting,76,83,16.0,16.0,0.26821474742054263,0.27405660377358515,0.48784057370051465,0.4965243296921549,27.536145252125742,27.392467068694888,[-52.       -52.       -52.       ... -54.818417 -54.81817  -54.817924],[-52.       -52.       -52.       ... -56.05755  -56.057476 -56.057407],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
0.5025920619929716,4.359310269546686,bursting,bursting,75,84,16.0,16.0,0.270827686469704,0.2723961770672923,0.4928171894635684,0.48886607513871566,27.40522449542946,27.237194963863157,,,
0.5025920619929716,4.588149802396627,bursting,bursting,80,78,17.0,17.0,0.27785162322301565,0.28448414429722857,0.4505823777232072,0.45925279570139377,26.199377152347104,26.061171996620118,,,
0.5025920619929716,4.6747325124188706,bursting,bursting,81,76,17.5,17.0,0.30581218046461556,0.28478206498260605,0.4484707148623195,0.45474182033150684,25.552254141849602,25.768772494272007,,,
0.5025920619929716,4.709933922396952,bursting,bursting,84,73,18.0,17.5,0.30312982146793027,0.30072957412209367,0.44081992506061285,0.43950248318903007,25.159046166977518,25.432191574789996,,,
0.5025920619929716,4.82922406657648,bursting,bursting,84,75,18.0,18.0,0.2961913349650048,0.2974073834615635,0.42938726437373853,0.4310251934225555,24.945072544768735,24.912052508064427,,,
0.5025920619929716,4.831263854274557,bursting,bursting,85,75,18.0,18.0,0.299724361218061,0.3001491021457743,0.4375218760938046,0.43218013267930083,24.980659736231487,24.82658854244235,,,
0.5025920619929716,4.83537928093241,bursting,bursting,84,75,18.0,18.0,0.3029308118283097,0.3042829559417236,0.43776128876923415,0.4388274530454626,24.85276018935529,24.788265306070972,,,
0.5025920619929716,4.954625174264129,bursting,bursting,82,78,19.0,19.0,0.3090882903643959,0.30991351730685873,0.4115141663751775,0.41280521785795365,24.237098953030625,24.217536443971674,,,
0.5025920619929716,5.019665555064,bursting,bursting,84,79,19.0,19.0,0.3132107403050378,0.3164770245252014,0.41277113904195817,0.4160339483701872,24.014765698919817,23.945000646182265,,,
0.5025920619929716,5.343357938671881,bursting,bursting,77,87,21.0,21.0,0.3390201880220232,0.3414510305400934,0.37454586314094157,0.37610952309312456,22.529438042395054,22.461144543530423,,,
0.5067932684609073,3.5339400025595102,bursting,bursting,80,71,14.0,14.0,0.2211821853509443,0.21603910404469018,0.5457919441109049,0.5371434710211098,32.57139429171538,32.71601354746237,,,
0.5067932684609073,3.5705731851886764,bursting,bursting,79,73,14.0,14.0,0.22339722405816265,0.21928304543239308,0.5507821105970477,0.5415064710023284,32.36312966349782,32.44310456463603,,,
0.5067932684609073,3.8804511538385014,bursting,bursting,80,77,15.0,15.0,0.23968909031065663,0.2374863913714967,0.5063675722206749,0.506367572220675,30.093207030521693,30.173531716816566,,,
0.5067932684609073,3.9825988112977626,bursting,bursting,76,78,15.0,15.0,0.23821754525958794,0.24134092346616084,0.4987282429804001,0.5060088551549652,29.683127346025575,29.649735893342402,,,
0.5067932684609073,4.017990874528758,bursting,bursting,78,74,15.0,15.0,0.24331067491534883,0.24101713653952445,0.5091779322284173,0.502537815970652,29.511616491268104,29.478917779541586,,,
0.5067932684609073,4.063196699330868,bursting,bursting,74,78,15.0,15.0,0.24679347686951186,0.24584531595958553,0.5120196615550037,0.5089965133738834,29.24552719182481,29.217228968779413,,,
0.5067932684609073,4.095442762782422,bursting,bursting,74,79,15.5,15.5,0.24048687374501107,0.23460886413175097,0.49579811100919696,0.48437878420925146,28.830233616522214,28.936831212635116,,,
0.5067932684609073,4.158352993012739,bursting,bursting,74,82,16.0,16.0,0.25546178533222397,0.2567015757109915,0.4754546535124212,0.4803996925441968,28.355156689866995,28.357093701791644,,,
0.5067932684609073,4.229732875369103,bursting,bursting,75,82,16.0,16.0,0.25886092588609266,0.25659517935092047,0.4780000478000049,0.47447333459859564,28.048463022935763,28.050802478799163,,,
0.5067932684609073,4.316233184174,bursting,bursting,75,82,16.0,16.0,0.26171510584858293,0.262143611404435,0.47841167324482714,0.47998464049150424,27.685011426895986,27.65915483945745,,,
0.5067932684609073,4.359310269546686,bursting,bursting,77,80,16.0,16.0,0.2591927403346252,0.258808320601716,0.4726344645051517,0.4700904924197908,27.5753116601481,27.504822718750287,[-52.       -52.       -52.       ... -56.15528  -56.155163 -56.155045],[-52.       -52.       -52.       ... -53.912342 -53.89718  -53.882076],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
0.5067932684609073,4.588149802396627,bursting,bursting,80,72,17.0,17.0,0.2756237659307127,0.2746158792098087,0.44875246813857467,0.4434294836263664,26.27937267528184,26.185750569137262,,,
0.5067932684609073,4.6747325124188706,bursting,bursting,84,74,18.0,18.0,0.29223387394428885,0.2912797911942149,0.43422566707918103,0.42788070685892765,25.528800568074843,25.436270706454398,,,
0.5067932684609073,4.709933922396952,bursting,bursting,85,74,18.0,18.0,0.28987114941547926,0.28960401346397097,0.4266575646386211,0.42878888579208035,25.409805187153374,25.432596064983954,,,
0.5067932684609073,4.82922406657648,bursting,bursting,84,76,18.0,18.0,0.2906121060019568,0.2942699972174064,0.4253690076141052,0.428091354695092,25.104468537269174,24.981587486303958,,,
0.5067932684609073,4.831263854274557,bursting,bursting,76,83,18.0,18.0,0.29003072359360105,0.29083741743021524,0.4237737048416146,0.4261666311527806,25.071921858859938,25.08234267427095,,,
0.5067932684609073,4.83537928093241,bursting,bursting,85,76,18.0,18.0,0.29209600135690983,0.2944850896333376,0.4240342619683671,0.4278440936122877,24.991030561583067,24.973959847450153,,,
0.5067932684609073,4.954625174264129,bursting,bursting,79,78,19.0,19.0,0.3072829994863896,0.3019760141661301,0.41088854648176687,0.4024468770122344,24.321731230601404,24.32991580523325,,,
0.5067932684609073,5.019665555064,bursting,bursting,75,80,19.0,19.0,0.2992332485836119,0.3056056766345668,0.40039238453684606,0.4054738976178409,24.268179377939035,24.12332344462362,,,
0.5067932684609073,5.343357938671881,bursting,bursting,77,84,21.0,19.5,0.3265754226743762,0.32680899370147953,0.36595184073775894,0.3661930569796397,22.71961985504364,23.054450093187256,,,
0.5090387685774133,3.5339400025595102,bursting,bursting,80,72,14.0,14.0,0.21573604060913712,0.21639582436504512,0.5400151204233717,0.5380972879896686,32.83560824676522,32.72393473462753,,,
0.5090387685774133,3.5705731851886764,bursting,bursting,80,72,14.0,14.0,0.21123099944868878,0.21569526068906034,0.5250584127484181,0.5391707553782282,32.686617447816644,32.656777629781814,,,
0.5090387685774133,3.8804511538385014,bursting,bursting,77,77,15.0,15.0,0.23965905600491458,0.2408259829763157,0.5119279205487868,0.5143106950909044,30.20823215676943,30.14820325452231,,,
0.5090387685774133,3.9825988112977626,bursting,bursting,71,78,15.0,15.0,0.23542746113989638,0.23777766634909478,0.49820645675567954,0.5014290728576443,29.84897512251234,29.746216010995617,,,
0.5090387685774133,4.017990874528758,bursting,bursting,79,73,15.5,15.5,0.2560009515879625,0.23143107135912913,0.47579398120613775,0.48609760839976646,29.22978862587933,29.322094144924712,,,
0.5090387685774133,4.063196699330868,bursting,bursting,80,73,15.5,15.0,0.23955764776208624,0.2413422348911058,0.49814441206505755,0.5000875153151801,28.9535487858843,29.289853430196075,,,
0.5090387685774133,4.095442762782422,bursting,bursting,73,80,16.0,15.5,0.2550392071968056,0.2592744860943166,0.4810698994563909,0.4836759371221282,28.658742359823144,28.80781948384588,,,
0.5090387685774133,4.158352993012739,bursting,bursting,75,82,16.0,16.0,0.2532079514343529,0.2545450213252637,0.4761337935960005,0.4765422097262266,28.49580294517517,28.392222871579587,,,
0.5090387685774133,4.229732875369103,bursting,bursting,75,82,16.0,16.0,0.25426625210642506,0.2528862140833198,0.47468729974129537,0.4683511697070465,28.215859732694437,28.1340868650914,,,
0.5090387685774133,4.316233184174,bursting,bursting,76,80,16.0,16.0,0.2534599665613973,0.2536997393894268,0.46442504179825356,0.4653760238272523,27.797679234864447,27.78471680671118,,,
0.5090387685774133,4.359310269546686,bursting,bursting,78,77,16.5,16.0,0.27648907166951614,0.2558824216650701,0.46208585555196147,0.4673224758744772,27.345622702649155,27.601973988778468,,,
0.5090387685774133,4.588149802396627,bursting,bursting,82,72,18.0,17.5,0.27979393964777083,0.28163724325241907,0.41882185412434825,0.42437616703445924,25.950437351414475,26.180152437871552,[-52.       -52.       -52.       ... -56.03947  -56.03961  -56.039753],[-52.       -52.       -52.       ... -54.8864   -54.886177 -54.885956],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
0.5090387685774133,4.6747325124188706,bursting,bursting,83,74,18.0,18.0,0.2840170270441981,0.28392559278731433,0.4235583133907961,0.422288380735204,25.66536559322862,25.607524827558308,,,
0.5090387685774133,4.709933922396952,bursting,bursting,84,74,18.0,18.0,0.2864704145755134,0.2874164549123444,0.4217451815613008,0.4270675407315667,25.454333927204374,25.484413318850237,,,
0.5090387685774133,4.82922406657648,bursting,bursting,81,76,18.0,18.0,0.2838040489877528,0.28978199614414973,0.4165625260351579,0.42371983644414324,25.17787802783008,25.08510386770373,,,
0.5090387685774133,4.831263854274557,bursting,bursting,80,76,18.5,18.0,0.3062628187863848,0.2855976896032143,0.41434461041248005,0.4185501423070484,24.913428193903677,25.13892327357065,,,
0.5090387685774133,4.83537928093241,bursting,bursting,80,73,18.5,18.5,0.2851336987557575,0.2794527281664758,0.416831662533086,0.4096346059315091,24.852118834353085,24.949500210358014,,,
0.5090387685774133,4.954625174264129,bursting,bursting,75,78,19.0,19.0,0.29926553218815233,0.29623892926645234,0.4013485310643763,0.3971563604591126,24.42576533986223,24.414764860501364,,,
0.5090387685774133,5.019665555064,bursting,bursting,72,80,19.0,19.0,0.29546708711076075,0.29807388071507657,0.3941663381947182,0.3955070400253125,24.274428786196133,24.18484326137207,,,
0.5090387685774133,5.343357938671881,bursting,bursting,77,83,21.0,19.0,0.3275773005682238,0.3250414291697778,0.3689764593018965,0.3642124815617432,22.766180572518323,23.14065690362933,,,
0.5205443953189971,3.5339400025595102,bursting,bursting,69,75,15.0,15.0,0.20858009533439237,0.2081075897780122,0.4814868313351631,0.4794553387351968,32.806403100806776,32.76660159680035,,,
0.5205443953189971,3.5705731851886764,bursting,bursting,70,76,15.0,15.0,0.21191925510670523,0.20895522388059673,0.48119721868007603,0.48068834571105823,32.47125202168429,32.579577251716515,,,
0.5205443953189971,3.8804511538385014,bursting,bursting,73,75,15.5,15.5,0.23614048952836986,0.21330195054881038,0.4648892401385369,0.46608095826245016,30.429277458796268,30.473718750788215,,,
0.5205443953189971,3.9825988112977626,bursting,bursting,74,68,16.0,16.0,0.22633425095462228,0.22700114127151036,0.4440103010389841,0.4475574551883098,29.833587534387444,29.857626582605484,,,
0.5205443953189971,4.017990874528758,bursting,bursting,75,66,16.0,16.0,0.22518084587050125,0.23026909878995833,0.44379354724182307,0.45150803684305574,29.78202702260185,29.642674779139274,,,
0.5205443953189971,4.063196699330868,bursting,bursting,75,66,16.0,16.0,0.22633100191955519,0.22744402571491898,0.4412770557994836,0.44336067390822426,29.50763327031617,29.483531320028057,,,
0.5205443953189971,4.095442762782422,bursting,bursting,76,66,16.0,16.0,0.2296235278402389,0.23015165031222123,0.4452657123138231,0.44603033006244425,29.323244915371976,29.291716022409318,,,
0.5205443953189971,4.158352993012739,bursting,bursting,77,68,17.0,16.5,0.2457510434146552,0.24817691477885676,0.43027408459188493,0.43149946062567407,28.388990144852603,28.645347765989786,,,
0.5205443953189971,4.229732875369103,bursting,bursting,79,69,17.0,17.0,0.24483398375023982,0.24724361878870244,0.4265028895570768,0.43152739120115646,28.20174054956366,28.15364974996701,,,
0.5205443953189971,4.316233184174,bursting,bursting,77,70,17.0,17.0,0.24289024647145566,0.2454973089799553,0.42131872761744243,0.4237826842395218,27.954814506167978,27.846553555346542,,,
0.5205443953189971,4.359310269546686,bursting,bursting,78,70,17.0,17.0,0.2439387271850966,0.2485008293284566,0.41910270111690867,0.42529664440947573,27.72970419546433,27.62991760026197,,,
0.5205443953189971,4.588149802396627,bursting,bursting,68,74,18.0,18.0,0.2576392335947581,0.2591734414637555,0.3971011615208974,0.3994966342408564,26.441181257233563,26.417025066850755,,,
0.5205443953189971,4.6747325124188706,bursting,bursting,68,76,18.5,18.5,0.2768626996094807,0.2818244507930253,0.38665274716776854,0.39404984730568404,25.8447735996387,25.78913048353605,[-52.       -52.       -52.       ... -54.29702  -54.296776 -54.29653 ],[-52.       -52.       -52.       ... -55.883965 -55.88384  -55.88371 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
0.5205443953189971,4.709933922396952,bursting,bursting,69,77,19.0,19.0,0.26990867751512654,0.27551474142097643,0.3758126949528354,0.3866602223296279,25.556904778316913,25.481270188079876,,,
0.5205443953189971,4.82922406657648,bursting,bursting,70,78,19.0,19.0,0.27409546974764354,0.275013335365389,0.38005472788081485,0.38101043968604736,25.20335229922223,25.164128812252873,,,
0.5205443953189971,4.831263854274557,bursting,bursting,79,70,19.0,19.0,0.2771119050363029,0.27685220729366583,0.38415735085090846,0.38387715930902105,25.175178766344384,25.161824933210998,,,
0.5205443953189971,4.83537928093241,bursting,bursting,69,78,19.0,19.0,0.27102645582234924,0.27291627291627274,0.37606001917906107,0.378000378000378,25.223781049615813,25.17305822844098,,,
0.5205443953189971,4.954625174264129,bursting,bursting,74,76,20.0,16.5,0.2872024622557321,0.28403857225100765,0.36423901364075095,0.3598157743235463,24.429794136808574,25.068840491004714,,,
0.5205443953189971,5.019665555064,bursting,bursting,73,76,20.0,17.0,0.2861908301455794,0.2878677673928065,0.3625881542450008,0.36367603738589666,24.30300975384562,24.83028699164211,,,
0.5205443953189971,5.343357938671881,bursting,bursting,80,68,22.0,22.0,0.30380241764686694,,0.3258284187546837,,22.849486896876847,22.77823334186895,,,
0.5223053598778914,3.5339400025595102,bursting,bursting,69,76,15.0,15.0,0.2046229000357442,0.20475895283963577,0.4765876325509353,0.47684898192742353,32.97804721675225,32.956565440808824,,,
0.5223053598778914,3.5705731851886764,bursting,bursting,70,76,15.0,15.0,0.20554272517321007,0.2046543625753191,0.4713201677899798,0.4744508231721781,32.674234149367514,32.751617394643404,,,
0.5223053598778914,3.8804511538385014,bursting,bursting,74,70,16.0,16.0,0.22657883495582173,0.22443467196464048,0.4496503968164751,0.44645846820099566,30.311996478722442,30.31269165138913,,,
0.5223053598778914,3.9825988112977626,bursting,bursting,75,66,16.0,16.0,0.22810132841826053,0.22832202178960534,0.44954932679988313,0.446508305054474,29.86732624554376,29.773112340835034,,,
0.5223053598778914,4.017990874528758,bursting,bursting,75,66,16.0,16.0,0.2262376899425158,0.22582927908005312,0.44561294059979495,0.44228217602830605,29.780547377550914,29.695277934483286,,,
0.5223053598778914,4.063196699330868,bursting,bursting,75,67,16.0,16.0,0.2280015121528163,0.22629182340130674,0.4447508283484178,0.4399568842253458,29.516611859583428,29.47448432472209,,,
0.5223053598778914,4.095442762782422,bursting,bursting,75,67,16.0,16.0,0.22496492458786374,0.2236493816446082,0.4384426517011575,0.43393360815795184,29.432131045230225,29.379376697771313,,,
0.5223053598778914,4.158352993012739,bursting,bursting,79,68,17.0,17.0,0.23736674221438764,0.23926913538376748,0.4197095609837992,0.4239353922462216,28.62435196014354,28.597492879241372,,,
0.5223053598778914,4.229732875369103,bursting,bursting,78,69,17.0,17.0,0.23870658981668363,0.23771123752370205,0.4161551426371752,0.41674480631785116,28.29387096120397,28.3274156995302,,,
0.5223053598778914,4.316233184174,bursting,bursting,76,70,17.0,17.0,0.2412892713903745,0.242685278336687,0.41778074866310155,0.41918175720992606,27.955194134944776,27.890050374321856,,,
0.5223053598778914,4.359310269546686,bursting,bursting,71,73,17.0,17.0,0.24095835236473875,0.23921480051744332,0.4152306606319811,0.4106691854376706,27.794185852955938,27.744919248058586,,,
0.5223053598778914,4.588149802396627,bursting,bursting,66,74,18.0,18.0,0.25720123789874616,0.254887676950641,0.3967624186637041,0.3937705499005729,26.466600817458847,26.479810791651033,,,
0.5223053598778914,4.6747325124188706,bursting,bursting,69,77,19.0,19.0,0.2658665005944629,0.2680278019113813,0.3774368265111627,0.3777433611604274,25.82211246606072,25.715554394818483,,,
0.5223053598778914,4.709933922396952,bursting,bursting,69,77,19.0,19.0,0.26745641734711034,0.26958682702887254,0.3736990601468637,0.3794058504382136,25.61144746836636,25.601643274905957,[-52.       -52.       -52.       ... -55.255768 -55.25557  -55.255375],[-52.       -52.       -52.       ... -56.340107 -56.34016  -56.34021 ],"[0.000000e+00 5.000000e-05 1.000000e-04 ... 9.999849e+00 9.999900e+00
 9.999949e+00]"
0.5223053598778914,4.82922406657648,bursting,bursting,69,79,19.0,19.0,0.26828034546714885,0.2700374531835206,0.37469321992618543,0.37453183520599254,25.322763687487292,25.225772542522368,,,
0.5223053598778914,4.831263854274557,bursting,bursting,70,78,19.0,18.5,0.2664234935050436,0.26827768668952146,0.372203818811181,0.3726337755254136,25.332604536236985,25.41576249794886,,,
0.5223053598778914,4.83537928093241,bursting,bursting,69,79,19.0,19.0,0.2721243562700721,0.26894101452779995,0.380061950097866,0.3720307297382763,25.28414006653312,25.199609533369554,,,
0.5223053598778914,4.954625174264129,bursting,bursting,73,74,20.0,16.0,0.2828806451032274,0.2800056832309166,0.3599906402433538,0.35520193229851177,24.49885677400181,25.118426565902435,,,
0.5223053598778914,5.019665555064,bursting,bursting,72,73,15.0,20.0,0.2798790250845045,0.28320631220299464,0.35580857498665713,0.3586478974267013,24.993298146980628,24.306110187611402,,,
0.5223053598778914,5.343357938671881,bursting,bursting,80,68,22.0,22.0,0.29647685177761013,,0.3207235523340657,,22.958042501583382,22.970664267293465,,,
0.5301874319400536,3.5339400025595102,bursting,bursting,70,61,15.0,15.0,0.18871744118044004,0.19021470045460684,0.4498627918484862,0.45010577485709136,33.56078628130935,33.4238285087304,,,
