peaks,spike_count,mean_isi,cv_isi,n_bursts,mean_spikes_per_burst,interburst_freq,intraburst_freq,duty_cycle,regime
283,111,0.1286559090909091,2.8571033666546417,8,13.875,0.6218706630473798,27.610946682466803,0.2114262016966795,bursting
14243,111,0.1286559090909091,2.8571033666546417,8,13.875,0.6218706630473798,27.610946682466803,0.2114262016966795,bursting
14910,111,0.1286559090909091,2.8571033666546417,8,13.875,0.6218706630473798,27.610946682466803,0.2114262016966795,bursting
15596,111,0.1286559090909091,2.8571033666546417,8,13.875,0.6218706630473798,27.610946682466803,0.2114262016966795,bursting
16303,111,0.1286559090909091,2.8571033666546417,8,13.875,0.6218706630473798,27.610946682466803,0.2114262016966795,bursting
17035,111,0.1286559090909091,2.8571033666546417,8,13.875,0.6218706630473798,27.610946682466803,0.2114262016966795,bursting
17798,111,0.1286559090909091,2.8571033666546417,8,13.875,0.6218706630473798,27.610946682466803,0.2114262016966795,bursting
18600,111,0.1286559090909091,2.8571033666546417,8,13.875,0.6218706630473798,27.610946682466803,0.2114262016966795,bursting
19459,111,0.1286559090909091,2.8571033666546417,8,13.875,0.6218706630473798,27.610946682466803,0.2114262016966795,bursting
20439,111,0.1286559090909091,2.8571033666546417,8,13.875,0.6218706630473798,27.610946682466803,0.2114262016966795,bursting
40739,111,0.1286559090909091,2.8571033666546417,8,13.875,0.6218706630473798,27.610946682466803,0.2114262016966795,bursting
41397,111,0.1286559090909091,2.8571033666546417,8,13.875,0.6218706630473798,27.610946682466803,0.2114262016966795,bursting
42057,111,0.1286559090909091,2.8571033666546417,8,13.875,0.6218706630473798,27.610946682466803,0.2114262016966795,bursting
42721,111,0.1286559090909091,2.8571033666546417,8,13.875,0.6218706630473798,27.610946682466803,0.2114262016966795,bursting
43390,111,0.1286559090909091,2.8571033666546417,8,13.875,0.6218706630473798,27.610946682466803,0.2114262016966795,bursting
44065,111,0.1286559090909091,2.8571033666546417,8,13.875,0.6218706630473798,27.610946682466803,0.2114262016966795,bursting
44747,111,0.1286559090909091,2.8571033666546417,8,13.875,0.6218706630473798,27.610946682466803,0.2114262016966795,bursting
45438,111,0.1286559090909091,2.8571033666546417,8,13.875,0.6218706630473798,27.610946682466803,0.2114262016966795,bursting
