peaks,spike_count,mean_isi,cv_isi,n_bursts,mean_spikes_per_burst,interburst_freq,intraburst_freq,duty_cycle,regime
14493,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
15191,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
15919,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
16668,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
17462,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
18285,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
19112,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
20034,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
20949,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
21778,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
22581,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
23374,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
24166,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
24963,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
25771,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
26597,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
27450,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
28348,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
29354,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
63195,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
63852,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
64510,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
65171,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
65836,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
66507,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
67184,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
67869,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
68563,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
69268,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
69986,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
70719,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
71471,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
72247,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
73055,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
73910,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
74862,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
109395,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
110051,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
110709,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
111370,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
112035,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
112706,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
113383,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
114068,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
114762,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
115467,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
116185,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
116918,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
117670,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
118446,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
119254,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
120109,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
121060,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
155887,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
156543,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
157201,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
157862,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
158527,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
159197,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
159874,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
160558,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
161252,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
161956,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
162673,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
163405,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
164156,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
164931,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
165737,112,0.1285373873873874,2.9778650000990785,7,16.0,0.42767467946006926,27.32142068337666,0.2601847437665075,bursting
