peaks,spike_count,mean_isi,cv_isi,n_bursts,mean_spikes_per_burst,interburst_freq,intraburst_freq,duty_cycle,regime
14364,109,0.12475046296296295,2.9544640610162984,7,15.571428571428571,0.4875241022170799,27.68853775187833,0.2390734598370712,bursting
15030,109,0.12475046296296295,2.9544640610162984,7,15.571428571428571,0.4875241022170799,27.68853775187833,0.2390734598370712,bursting
15721,109,0.12475046296296295,2.9544640610162984,7,15.571428571428571,0.4875241022170799,27.68853775187833,0.2390734598370712,bursting
16443,109,0.12475046296296295,2.9544640610162984,7,15.571428571428571,0.4875241022170799,27.68853775187833,0.2390734598370712,bursting
17215,109,0.12475046296296295,2.9544640610162984,7,15.571428571428571,0.4875241022170799,27.68853775187833,0.2390734598370712,bursting
18070,109,0.12475046296296295,2.9544640610162984,7,15.571428571428571,0.4875241022170799,27.68853775187833,0.2390734598370712,bursting
19065,109,0.12475046296296295,2.9544640610162984,7,15.571428571428571,0.4875241022170799,27.68853775187833,0.2390734598370712,bursting
40424,109,0.12475046296296295,2.9544640610162984,7,15.571428571428571,0.4875241022170799,27.68853775187833,0.2390734598370712,bursting
41080,109,0.12475046296296295,2.9544640610162984,7,15.571428571428571,0.4875241022170799,27.68853775187833,0.2390734598370712,bursting
41737,109,0.12475046296296295,2.9544640610162984,7,15.571428571428571,0.4875241022170799,27.68853775187833,0.2390734598370712,bursting
42397,109,0.12475046296296295,2.9544640610162984,7,15.571428571428571,0.4875241022170799,27.68853775187833,0.2390734598370712,bursting
43061,109,0.12475046296296295,2.9544640610162984,7,15.571428571428571,0.4875241022170799,27.68853775187833,0.2390734598370712,bursting
43730,109,0.12475046296296295,2.9544640610162984,7,15.571428571428571,0.4875241022170799,27.68853775187833,0.2390734598370712,bursting
44405,109,0.12475046296296295,2.9544640610162984,7,15.571428571428571,0.4875241022170799,27.68853775187833,0.2390734598370712,bursting
45087,109,0.12475046296296295,2.9544640610162984,7,15.571428571428571,0.4875241022170799,27.68853775187833,0.2390734598370712,bursting
45777,109,0.12475046296296295,2.9544640610162984,7,15.571428571428571,0.4875241022170799,27.68853775187833,0.2390734598370712,bursting
46478,109,0.12475046296296295,2.9544640610162984,7,15.571428571428571,0.4875241022170799,27.68853775187833,0.2390734598370712,bursting
47191,109,0.12475046296296295,2.9544640610162984,7,15.571428571428571,0.4875241022170799,27.68853775187833,0.2390734598370712,bursting
47918,109,0.12475046296296295,2.9544640610162984,7,15.571428571428571,0.4875241022170799,27.68853775187833,0.2390734598370712,bursting
48663,109,0.12475046296296295,2.9544640610162984,7,15.571428571428571,0.4875241022170799,27.68853775187833,0.2390734598370712,bursting
49430,109,0.12475046296296295,2.9544640610162984,7,15.571428571428571,0.4875241022170799,27.68853775187833,0.2390734598370712,bursting
50225,109,0.12475046296296295,2.9544640610162984,7,15.571428571428571,0.4875241022170799,27.68853775187833,0.2390734598370712,bursting
