peaks,spike_count,mean_isi,cv_isi,n_bursts,mean_spikes_per_burst,interburst_freq,intraburst_freq,duty_cycle,regime
117417,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
118194,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
119003,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
119860,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
120818,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
155818,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
156474,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
157132,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
157793,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
158458,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
159128,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
159805,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
160490,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
161184,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
161888,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
162605,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
163338,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
164089,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
164864,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
165670,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
166523,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
167468,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
202086,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
202743,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
203401,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
204062,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
204728,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
205399,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
206076,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
206761,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
207455,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
208160,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
208878,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
209612,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
210365,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
211141,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
211949,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
212805,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
213759,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
248829,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
249485,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
250143,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
250804,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
251469,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
252139,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
252816,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
253500,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
254194,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
254898,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
255615,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
256347,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
257098,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
257873,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
258679,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
259531,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
260474,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
294986,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
295643,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
296301,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
296962,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
297628,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
298299,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
298976,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
299661,112,0.12851261261261263,2.9899178550262535,7,16.0,0.4277820617418561,27.568794945373263,0.2574918933533214,bursting
